,Source_ortolog,Target_ortolog,Interaction,ID_source,ID_target,Grupo_interaccion
589,INSM1A,GATA2,+,478,359,478-359
590,INSM1A,LMX1B,+,478,548,478-548
591,INSM1A,TPH2,+,478,993,478-993
592,INSM1A,TPH2,+,478,993,478-993
593,IRF3,IFNA3,+,482,452,482-452
594,IRF3,KAG9279072.1,?,482,453,482-453
595,IRF3,SOCS2,+,482,908,482-908
596,IRF3,USP18,+,482,1025,482-1025
597,IRF5,PRDM1,+,483,770,483-770
598,IRF6,NECTIN4,+,484,639,484-639
599,IRF3,IFNA3,+,485,452,485-452
600,IRF3,KAG9279072.1,?,485,453,485-453
601,IRF3,NR1H4,?,485,675,485-675
602,IRF8,BCR,?,486,83,486-83
603,IRF8,CDKN2B,+,486,147,486-147
604,IRF8,CFLAR,?,486,155,486-155
605,IRF8,GAS2,-,486,357,486-357
606,IRF8,IL1B,+,486,466,486-466
607,IRF8,SPI1,?,486,920,486-920
608,IRX3,GJA1,-,488,372,488-372
609,JAZF1,MYF6,-,500,616,500-616
610,JMJD1C,CYP17A1,+,501,208,501-208
611,JUN,ANGPT2,+,502,44,502-44
612,JUN,ASAH1,?,502,56,502-56
613,JUN,B4GALNT1,+,502,72,502-72
614,JUN,KAG9276480.1,+,502,81,502-81
615,JUN,BMP2,?,502,90,502-90
616,JUN,CAT,+,502,115,502-115
617,JUN,CCND1,+,502,124,502-124
618,JUN,CCND1,-,502,124,502-124
619,JUN,CCND1,?,502,124,502-124
620,JUN,CCND2,+,502,125,502-125
621,JUN,CRF1,-,502,186,502-186
622,JUN,CTSE,?,502,199,502-199
623,JUN,CTSK,+,502,200,502-200
624,JUN,CXCL8,+,502,204,502-204
625,JUN,CYP11A1,+,502,207,502-207
626,JUN,CYP19A1,?,502,209,502-209
627,JUN,ESR1,?,502,299,502-299
628,JUN,FGF7,?,502,322,502-322
629,JUN,GCLC,+,502,366,502-366
630,JUN,SLC2A1,+,502,885,502-885
631,JUN,SLC2A1,+,502,885,502-885
632,JUN,KAG9279812.1,?,502,381,502-381
633,JUN,IL1B,?,502,466,502-466
634,JUN,JUN,+,502,502,502-502
635,JUN,JUN,?,502,502,502-502
636,JUN,MAF,+,502,557,502-557
637,JUN,MET,+,502,582,502-582
638,JUN,MMP13,?,502,592,502-592
639,JUN,MMP19,?,502,594,502-594
640,JUN,MMP19,?,502,594,502-594
641,JUN,MMP2,?,502,595,502-595
642,JUN,MMP9,+,502,596,502-596
643,JUN,MMP9,?,502,596,502-596
644,JUN,MYOD1,-,502,622,502-622
645,JUN,NCK2,?,502,632,502-632
646,JUN,NCK2,?,502,632,502-632
647,JUN,NCK2,?,502,632,502-632
648,JUN,NFE2L2,-,502,647,502-647
649,JUN,NFE2L2,?,502,647,502-647
650,JUN,NFKB1,+,502,648,502-648
651,JUN,NFKB1,?,502,648,502-648
652,JUN,NGF,?,502,652,502-652
653,JUN,PDK1,?,502,725,502-725
654,JUN,PENK,+,502,728,502-728
655,JUN,PHEX,?,502,733,502-733
656,JUN,PLAUR,?,502,746,502-746
657,JUN,PLAUR,?,502,746,502-746
658,JUN,PLIN2,?,502,748,502-748
659,JUN,PPP1R3B,+,502,769,502-769
660,JUN,PRDM1,?,502,770,502-770
661,JUN,PTGS2,+,502,790,502-790
662,JUN,PTGS2,?,502,790,502-790
663,JUN,NECTIN2,?,502,638,502-638
664,JUN,RELB,+,502,818,502-818
665,JUN,RELB,?,502,818,502-818
666,JUN,SERPINE1,+,502,852,502-852
667,JUN,SPI1,+,502,920,502-920
668,JUN,PSAP,-,502,860,502-860
669,JUN,PSAP,?,502,860,502-860
670,JUN,SRC,?,502,922,502-922
671,JUN,SRXN1,+,502,923,502-923
672,JUN,STAR,?,502,929,502-929
673,JUN,TGFB1,+,502,965,502-965
674,JUN,TGFB1,+,502,965,502-965
675,JUN,TPR,?,502,994,502-994
676,JUN,TPR,?,502,994,502-994
677,JUN,TP73,?,502,999,502-999
678,JUN,WEE1-B,?,502,1036,502-1036
679,JUNB,CCND1,-,503,124,503-124
680,JUNB,CTSK,+,503,200,503-200
681,JUNB,FOXP3,+,503,345,503-345
682,JUNB,MMP2,?,503,595,503-595
683,JUNB,MYL9,+,503,620,503-620
684,JUNB,MYL12A,+,503,620,503-620
685,JUNB,MYL12A,+,503,620,503-620
686,JUNB,MYL9,+,503,620,503-620
687,JUNB,SERPINE1,+,503,852,503-852
688,JUND,JUN,?,504,502,504-502
689,JUND,MMP2,?,504,595,504-595
690,KEAP1B,NFE2L2,-,512,647,512-647
691,KHDRBS1,ECE1,-,513,271,513-271
692,KLF4,PPARG,-,518,765,518-765
693,KLF4,RELN,+,518,819,518-819
694,KLF4,THBD,+,518,970,518-970
695,KLF3,ACTBA,?,519,18,519-18
696,KLF3,ACTC1,?,519,18,519-18
697,KLF3,ACTC1,?,519,18,519-18
698,KLF3,ACTBB,?,519,18,519-18
699,KLF3,CKM,+,519,167,519-167
700,KLF3,CKB,+,519,167,519-167
701,KLF3,CKM,+,519,167,519-167
702,KLF3,CKB,+,519,167,519-167
703,KLF3,HBB2,?,519,404,519-404
704,KLF3,HBB2,?,519,406,519-406
705,KLF3,BA1L//BA1,?,519,406,519-406
706,KLF3,HBB,?,519,406,519-406
707,KLF3,BA1L//BA1,?,519,406,519-406
708,KLF4,AGRP,+,520,31,520-31
709,KLF4,CCND2,+,520,125,520-125
710,KLF4,CDKN2B,+,520,147,520-147
711,KLF4,CDKN2B,+,520,147,520-147
712,KLF4,LEFTY2,+,520,531,520-531
713,KLF4,PTGS2,?,520,790,520-790
714,KLF4,RNF12-B,+,520,835,520-835
715,KLF4,SERPINE1,-,520,852,520-852
716,KLF7,NTRK1,+,521,690,521-690
717,KLF7,NTRK1,+,521,690,521-690
718,KLF7,NTRK1,?,521,690,521-690
719,KLF7,NTRK1,?,521,690,521-690
720,LBX1,PAX3-A,-,524,712,524-712
721,LBX1,SATB2,?,524,848,524-848
722,LDB1,ARX,?,526,55,526-55
723,LDB1,ARX,?,526,55,526-55
724,LDB1,BMP7,?,526,92,526-92
725,LDB1,BMP7,?,526,92,526-92
726,LDB1,KAG9280168.1,?,526,454,526-454
727,LDB1,KAG9280168.1,?,526,454,526-454
728,LDB1,LHX6,?,526,538,526-538
729,LDB1,LHX6,?,526,538,526-538
730,LEF1,CDX4,?,530,150,530-150
731,LEF1,COL11A1,+,530,175,530-175
732,LEF1,COL11A1,+,530,175,530-175
733,LEF1,CTNNB1,+,530,197,530-197
734,LEF1,CTNNB1,+,530,197,530-197
735,LEF1,DKK1,?,530,237,530-237
736,LEF1,MMP13,+,530,592,530-592
737,LEF1,NCAM1,?,530,630,530-630
738,LEF1,NCAM1,?,530,630,530-630
739,LEF1,PTGS2,+,530,790,530-790
740,LEF1,RAG2,?,530,805,530-805
741,LEF1,ZBTB16A,?,530,1050,530-1050
742,LHX2,CGA,+,535,157,535-157
743,LHX2,TSHB,+,535,1004,535-1004
744,LHX3,CGA,+,536,157,536-157
745,LHX3,CGA,?,536,157,536-157
746,LMO4,BMP7,+,547,92,547-92
747,LMO4,BMP7,-,547,92,547-92
748,LMX1B,FGF8A,?,548,323,548-323
749,LMX1B,NPHS2,+,548,670,548-670
750,LMX1B,PAX2-A,-,548,711,548-711
751,LMX1B,TPH2,?,548,993,548-993
752,LMX1B,TPH2,?,548,993,548-993
753,MAF,CCND2,+,557,125,557-125
754,MAF,CRYAB,?,557,191,557-191
755,MAF,MAF,+,557,557,557-557
756,MAF,PDX1,+,557,727,557-727
757,MAFB,HOXA3A,?,558,436,558-436
758,MAFB,NRF1,?,558,685,558-685
759,MAFK,NQO1,+,559,672,559-672
760,MAFK,NQO1,+,559,672,559-672
761,MAFK,NRF1,?,559,685,559-685
762,MAP3K7,NFKB1,+,563,648,563-648
763,MCM6,CD40,+,571,132,571-132
764,MED23,EGR2B,+,577,276,577-276
765,MEF2A,KAG9270571.1,?,579,178,579-178
766,MEF2A,MEF2A,?,579,579,579-579
767,MEF2A,NRF1,+,579,685,579-685
768,MEIS2,CDKN2B,+,580,147,580-147
769,MEIS2,EGR2B,?,580,276,580-276
770,MEIS2,PAX6A,+,580,714,580-714
771,MEIS2,TGFBR2,?,580,968,580-968
772,MEIS2,CDKN2B,-,580,147,580-147
773,MITF,ACP5,+,588,14,588-14
774,MITF,ACP5,+,588,14,588-14
775,MITF,ACP5,?,588,14,588-14
776,MITF,ACP5,?,588,14,588-14
777,MITF,CD40,+,588,132,588-132
778,MITF,CD40,+,588,132,588-132
779,MITF,CTSK,?,588,200,588-200
780,MITF,CTSK,?,588,200,588-200
781,MITF,DKK3,-,588,238,588-238
782,MITF,DKK3,-,588,238,588-238
783,MITF,FGF19,-,588,314,588-314
784,MITF,FGF19,-,588,314,588-314
785,MITF,GPR143,+,588,384,588-384
786,MITF,GPR143,+,588,384,588-384
787,MITF,ITGA4,+,588,491,588-491
788,MITF,ITGA4,+,588,491,588-491
789,MITF,MET,?,588,582,588-582
790,MITF,MET,?,588,582,588-582
791,MITF,OSTM1,+,588,701,588-701
792,MITF,OSTM1,+,588,701,588-701
793,MITF,PAX6A,+,588,714,588-714
794,MITF,PAX6A,+,588,714,588-714
795,MITF,PAX6A,?,588,714,588-714
796,MITF,PAX6A,?,588,714,588-714
797,MITF,PMEL,?,588,754,588-754
798,MITF,PMEL,?,588,754,588-754
799,MITF,SLC2A2,+,588,886,588-886
800,MITF,SLC2A2,+,588,886,588-886
801,MITF,TRPM1,+,588,1000,588-1000
802,MITF,TRPM1,+,588,1000,588-1000
803,MITF,TRPM1,+,588,1000,588-1000
804,MITF,TRPM1,+,588,1000,588-1000
805,MITF,TYR,?,588,1010,588-1010
806,MITF,TYR,?,588,1010,588-1010
807,MITF,TYR,?,588,1010,588-1010
808,MITF,TYR,?,588,1010,588-1010
809,MITF,TYRP1,?,588,1012,588-1012
810,MITF,TYRP1,?,588,1012,588-1012
811,MLXIPL,ACACB,?,590,10,590-10
812,MLXIPL,GCK,-,590,365,590-365
813,MLXIPL,GPAM,+,590,382,590-382
814,MLXIPL,INS,+,590,475,590-475
815,MLXIPL,INS,+,590,475,590-475
816,MLXIPL,INS,+,590,476,590-476
817,MLXIPL,INS,+,590,476,590-476
818,MLXIPL,INS,-,590,476,590-476
819,MLXIPL,INS,-,590,476,590-476
820,MLXIPL,MSTNB,?,590,602,590-602
821,MLXIPL,PDX1,-,590,727,590-727
822,MLXIPL,PKM,?,590,742,590-742
823,MLXIPL,KAG9275361.1,+,590,849,590-849
824,MLXIPL,TXNIP,?,590,1008,590-1008
825,MMP9,JUN,?,596,502,596-502
826,KAG9263746.1,CGA,?,603,157,603-157
827,KAG9263746.1,ETS1,?,603,301,603-301
828,KAG9263746.1,FGF3,?,603,320,603-320
829,KAG9263746.1,PAX3-A,-,603,712,603-712
830,KAG9263746.1,SHHA,?,603,864,603-864
831,KAG9263746.1,SHHB,?,603,864,603-864
832,KAG9263746.1,STRA8,+,603,935,603-935
833,KAG9263746.1,TAGLN,-,603,942,603-942
834,KAG9263746.1,TAGLN3,-,603,942,603-942
835,MTF1,DNMT1,?,604,255,604-255
836,MTF1,SELENOW,-,604,850,604-850
837,MTF1,SLC39A10,-,604,887,604-887
838,MTF2,SHHA,-,605,864,605-864
839,MTF2,SHHB,-,605,864,605-864
840,MYB,ANPEP,+,611,47,611-47
841,MYB,ANPEP,+,611,47,611-47
842,MYB,ANPEP,+,611,47,611-47
843,MYB,CSF3R,-,611,192,611-192
844,MYB,GSTM3,+,611,394,611-394
845,MYB,IGFBP5,+,611,459,611-459
846,MYB,KITA,+,611,516,611-516
847,MYB,KITA,+,611,516,611-516
848,MYB,KITA,?,611,516,611-516
849,MYB,KITA,?,611,516,611-516
850,MYB,PTGS2,+,611,790,611-790
851,MYB,RAG2,?,611,805,611-805
852,MYBL2,ADRA2B,+,612,29,612-29
853,MYBL2,IGFBP5,+,612,459,612-459
854,MYBL2,KAG9283030.1,?,612,541,612-541
855,MYBL2,KAG9269284.1,?,612,587,612-587
856,MYBL2,KAG9269775.1,?,612,587,612-587
857,MYEF2,MYL2,?,614,618,614-618
858,MYEF2,MYL2,?,614,618,614-618
859,MYF-5,DES,+,615,235,615-235
860,MYF-5,MYF6,+,615,616,615-616
861,MYF-5,MYOD1,+,615,622,615-622
862,MYF-5,MYOG,+,615,623,615-623
863,MYF-5,TP73,+,615,999,615-999
864,MYF6,DES,+,616,235,616-235
865,MYF6,MYOG,+,616,623,616-623
866,MYF6,RECK,+,616,817,616-817
867,MYF6,TP73,+,616,999,616-999
868,MYOD1,ACACB,+,622,10,622-10
869,MYOD1,ACTBA,?,622,19,622-19
870,MYOD1,ACTC1,?,622,19,622-19
871,MYOD1,ACTC1,?,622,19,622-19
872,MYOD1,ACTBB,?,622,19,622-19
873,MYOD1,ACTBA,+,622,20,622-20
874,MYOD1,ACTC1,+,622,20,622-20
875,MYOD1,ACTC1,+,622,20,622-20
876,MYOD1,ACTBB,+,622,20,622-20
877,MYOD1,ATP6V1E1,?,622,67,622-67
878,MYOD1,ATP9A,?,622,68,622-68
879,MYOD1,BARX2,?,622,77,622-77
880,MYOD1,BMP5,?,622,91,622-91
881,MYOD1,CCND1,?,622,124,622-124
882,MYOD1,CDH15,?,622,137,622-137
883,MYOD1,CDON,?,622,149,622-149
884,MYOD1,CKM,+,622,167,622-167
885,MYOD1,CKB,+,622,167,622-167
886,MYOD1,CKM,+,622,167,622-167
887,MYOD1,CKB,+,622,167,622-167
888,MYOD1,CKM,?,622,167,622-167
889,MYOD1,CKB,?,622,167,622-167
890,MYOD1,CKM,?,622,167,622-167
891,MYOD1,CKB,?,622,167,622-167
892,MYOD1,DCX,?,622,231,622-231
893,MYOD1,DES,+,622,235,622-235
894,MYOD1,ITGA7,+,622,493,622-493
895,MYOD1,MAF,+,622,557,622-557
896,MYOD1,MYF6,+,622,616,622-616
897,MYOD1,MYF-5,-,622,615,622-615
898,MYOD1,MYL1,+,622,617,622-617
899,MYOD1,MYL1,?,622,617,622-617
900,MYOD1,MYL2,?,622,618,622-618
901,MYOD1,MYL2,?,622,618,622-618
902,MYOD1,MYL6,?,622,619,622-619
903,MYOD1,MYL6,?,622,619,622-619
904,MYOD1,MYOG,+,622,623,622-623
905,MYOD1,MYOG,-,622,623,622-623
906,MYOD1,RECK,-,622,817,622-817
907,MYOD1,SELENOW,+,622,850,622-850
908,MYOD1,SMARCA4,?,622,900,622-900
909,MYOD1,SMARCA4,?,622,900,622-900
910,MYOD1,TP73,+,622,999,622-999
911,MYOD1,ZBTB18,?,622,1052,622-1052
912,MYOG,AT2,+,623,54,623-54
913,MYOG,BARX2,?,623,77,623-77
914,MYOG,DES,+,623,235,623-235
915,MYOG,ITGA7,+,623,493,623-493
916,MYOG,MYEF2,+,623,614,623-614
917,MYOG,MYF6,+,623,616,623-616
918,MYOG,MYL1,+,623,617,623-617
919,MYOG,MYOD1,+,623,622,623-622
920,MYOG,PAX7,-,623,715,623-715
921,MYOG,PAX7,-,623,715,623-715
922,MYOG,TP73,+,623,999,623-999
923,NAB1,EGR2B,-,627,276,627-276
924,NAB1,CGBB,-,627,534,627-534
925,NCOA3,CLOCK,?,634,173,634-173
926,NCOA3,KLF4,+,634,520,634-520
927,NCOA3,CLOCK,?,634,667,634-667
928,NCOA3,PPARG,+,634,765,634-765
929,NCOA3,TBX3,+,634,951,634-951
930,NEUROD1,INS,?,641,476,641-476
931,NEUROD1,INS,?,641,476,641-476
932,NEUROD1,PAX6A,+,641,714,641-714
933,NEUROD1,PDX1,?,641,727,641-727
934,NEUROD1,ST18,?,641,925,641-925
935,NEUROD6,PLPPR4,?,643,752,643-752
936,NEUROD6,PLPPR4,?,643,752,643-752
937,NEUROG3,INSM1A,+,644,478,644-478
938,NEUROG3,NEUROD1,+,644,641,644-641
939,NFAT5,BCL2,-,645,79,645-79
940,NFAT5,BCL2,-,645,79,645-79
941,NFAT5,VEGFC,+,645,1029,645-1029
942,NFATC3,B3GAT1,-,646,71,646-71
943,NFE2L2,ABCC2,?,647,6,647-6
944,NFE2L2,BCL2,+,647,79,647-79
945,NFE2L2,BCL2,+,647,79,647-79
946,NFE2L2,CD36,+,647,130,647-130
947,NFE2L2,CYP2G1,+,647,216,647-216
948,NFE2L2,CYP2G1,?,647,216,647-216
949,NFE2L2,GCLC,+,647,366,647-366
950,NFE2L2,IL10,+,647,463,647-463
951,NFE2L2,KEAP1B,+,647,512,647-512
952,NFE2L2,KEAP1B,?,647,512,647-512
953,NFE2L2,MCM7-B,?,647,572,647-572
954,NFE2L2,MDM2,+,647,575,647-575
955,NFE2L2,MGST1,?,647,584,647-584
956,NFE2L2,NFE2L2,?,647,647,647-647
957,NFE2L2,NFKB1,-,647,648,647-648
958,NFE2L2,NQO1,+,647,672,647-672
959,NFE2L2,NQO1,+,647,672,647-672
960,NFE2L2,NQO1,?,647,672,647-672
961,NFE2L2,NQO1,?,647,672,647-672
962,NFE2L2,PPARG,+,647,765,647-765
963,NFE2L2,PPARG,?,647,765,647-765
964,NFE2L2,PRDX1,+,647,775,647-775
965,NFE2L2,PRDX1,?,647,775,647-775
966,NFE2L2,PRDX1,?,647,776,647-776
967,NFE2L2,PTGDS,+,647,786,647-786
968,NFE2L2,SLC40A1,+,647,888,647-888
969,NFE2L2,SLC40A1,-,647,888,647-888
970,NFE2L2,SRXN1,+,647,923,647-923
971,NFE2L2,SRXN1,?,647,923,647-923
972,NFE2L2,TGFB1,-,647,965,647-965
973,NFE2L2,TGFB1,-,647,965,647-965
974,NFE2L2,TXNIP,-,647,1008,647-1008
975,NFE2L2,UGT1A5,+,647,1016,647-1016
976,NFE2L2,IL10,?,647,463,647-463
977,NFKB1,ADORA2A,-,648,28,648-28
978,NFKB1,AGT,?,648,32,648-32
979,NFKB1,ALOX5,?,648,39,648-39
980,NFKB1,BANP,+,648,75,648-75
981,NFKB1,BCL2,+,648,79,648-79
982,NFKB1,BCL2,+,648,79,648-79
983,NFKB1,ITA,+,648,87,648-87
984,NFKB1,ITA,?,648,87,648-87
985,NFKB1,XIAP,+,648,1045,648-1045
986,NFKB1,XIAP,-,648,1045,648-1045
987,NFKB1,BMP2,+,648,90,648-90
988,NFKB1,BMPR2,?,648,94,648-94
989,NFKB1,BTK,+,648,100,648-100
990,NFKB1,CCL20,+,648,120,648-120
991,NFKB1,CCL20,?,648,120,648-120
992,NFKB1,K4,-,648,121,648-121
993,NFKB1,CCND1,+,648,124,648-124
994,NFKB1,CCND1,?,648,124,648-124
995,NFKB1,CD38,?,648,131,648-131
996,NFKB1,CD40,+,648,132,648-132
997,NFKB1,CD40,?,648,132,648-132
998,NFKB1,CDK4,+,648,142,648-142
999,NFKB1,CEBPA,?,648,151,648-151
1000,NFKB1,CFLAR,+,648,155,648-155
1001,NFKB1,CTNNB1,?,648,197,648-197
1002,NFKB1,CTNNB1,?,648,197,648-197
1003,NFKB1,CXCL11.6,?,648,202,648-202
1004,NFKB1,CXCL8,+,648,204,648-204
1005,NFKB1,CXCL8,?,648,204,648-204
1006,NFKB1,CYP11A1,?,648,207,648-207
1007,NFKB1,DCST1,+,648,227,648-227
1008,NFKB1,DCST2,+,648,228,648-228
1009,NFKB1,D215,+,648,261,648-261
1010,NFKB1,D215,+,648,261,648-261
1011,NFKB1,EBNA1BP2,?,648,270,648-270
1012,NFKB1,EGR2B,+,648,276,648-276
1013,NFKB1,ELF3,?,648,282,648-282
1014,NFKB1,FASLG,?,648,308,648-308
1015,NFKB1,FOXP3,?,648,345,648-345
1016,NFKB1,GADD45B,+,648,355,648-355
1017,NFKB1,GCLM,-,648,367,648-367
1018,NFKB1,HSD11B2,+,648,439,648-439
1019,NFKB1,HSD11B2,-,648,439,648-439
1020,NFKB1,IKBKB,+,648,461,648-461
1021,NFKB1,IL10,?,648,463,648-463
1022,NFKB1,IL1B,+,648,466,648-466
1023,NFKB1,IL1B,?,648,466,648-466
1024,NFKB1,ITGAX,+,648,494,648-494
1025,NFKB1,JUNB,?,648,503,648-503
1026,NFKB1,KDR,?,648,511,648-511
1027,NFKB1,LEF1,+,648,530,648-530
1028,NFKB1,NUDT1,?,648,691,648-691
1029,NFKB1,MMP2,?,648,595,648-595
1030,NFKB1,MMP9,+,648,596,648-596
1031,NFKB1,MMP9,?,648,596,648-596
1032,NFKB1,KAG9263746.1,+,648,603,648-603
1033,NFKB1,MYB,+,648,611,648-611
1034,NFKB1,MYOZ2,+,648,626,648-626
1035,NFKB1,NFKB1,+,648,648,648-648
1036,NFKB1,NQO1,-,648,672,648-672
1037,NFKB1,NQO1,-,648,672,648-672
1038,NFKB1,NRF1,?,648,685,648-685
1039,NFKB1,PCK1,-,648,717,648-717
1040,NFKB1,PDK2,-,648,726,648-726
1041,NFKB1,KAG9278600.1,-,648,729,648-729
1042,NFKB1,PHEX,?,648,733,648-733
1043,NFKB1,PLA2G4A,?,648,744,648-744
1044,NFKB1,PLA2G4A,?,648,744,648-744
1045,NFKB1,PLAUR,?,648,746,648-746
1046,NFKB1,PLAUR,?,648,746,648-746
1047,NFKB1,PLIN2,?,648,748,648-748
1048,NFKB1,PPP1R13L,?,648,767,648-767
1049,NFKB1,CPI17,?,648,768,648-768
1050,NFKB1,PTEN,-,648,784,648-784
1051,NFKB1,PTEN,-,648,784,648-784
1052,NFKB1,PTGES,?,648,787,648-787
1053,NFKB1,PTGS1,?,648,789,648-789
1054,NFKB1,PTGS2,+,648,790,648-790
1055,NFKB1,PTGS2,-,648,790,648-790
1056,NFKB1,PTGS2,?,648,790,648-790
1057,NFKB1,RELB,+,648,818,648-818
1058,NFKB1,RELB,?,648,818,648-818
1059,NFKB1,SHHA,+,648,864,648-864
1060,NFKB1,SHHB,+,648,864,648-864
1061,NFKB1,SLC1A2,+,648,880,648-880
1062,NFKB1,SLC1A2,-,648,880,648-880
1063,NFKB1,SLC2A1,+,648,885,648-885
1064,NFKB1,SLC2A1,+,648,885,648-885
1065,NFKB1,SRC,+,648,922,648-922
1066,NFKB1,STAT1,?,648,931,648-931
1067,NFKB1,STK39,+,648,932,648-932
1068,NFKB1,TEC,+,648,957,648-957
1069,NFKB1,TGFB1,+,648,965,648-965
1070,NFKB1,TGFB1,+,648,965,648-965
1071,NFKB1,TIMP3,?,648,975,648-975
1072,NFKB1,TLR2-2,+,648,980,648-980
1073,NFKB1,TLR2-2,+,648,980,648-980
1074,NFKB1,TLR2-2,?,648,980,648-980
1075,NFKB1,TLR2-2,?,648,980,648-980
1076,NFKB1,TLR4,+,648,982,648-982
1077,NFKB1,TLR4,+,648,982,648-982
1078,NFKB1,TLR4,?,648,982,648-982
1079,NFKB1,TLR4,?,648,982,648-982
1080,NFKB1,TNFAIP3,+,648,986,648-986
1081,NFKB1,TNFSF13B,?,648,989,648-989
1082,NFKB1,UPP1,+,648,1021,648-1021
1083,NFKB1,UPP1,?,648,1021,648-1021
1084,NFKB1,VEGFC,?,648,1029,648-1029
1085,NFKB1,WT1-A,+,648,1042,648-1042
1086,NFKB1,WT1-A,?,648,1042,648-1042
1087,NFKB1,CCND1,?,648,124,648-124
1088,NFKB2,CCND1,+,649,124,649-124
1089,NFKB2,CCND1,-,649,124,649-124
1090,NFKB2,CCND1,?,649,124,649-124
1091,NFKB2,RELB,-,649,818,649-818
1092,NFYB,CCND2,+,650,125,650-125
1093,NFYC,CCND2,+,651,125,651-125
1094,NHLH1,MAO,+,654,560,654-560
1095,NHLH1,MAO,+,654,560,654-560
1096,NHLH1,PCSK2,?,654,719,654-719
1097,NHLH1,PCSK2,?,654,719,654-719
1098,NONO,MIA,?,660,585,660-585
1099,KAG9261813.1,CASP3,+,664,110,664-110
1100,KAG9261813.1,CASP3,+,664,110,664-110
1101,KAG9261813.1,CCND1,+,664,124,664-124
1102,KAG9261813.1,CCNE1,+,664,126,664-126
1103,KAG9261813.1,CTNNB1,-,664,197,664-197
1104,KAG9261813.1,CTNNB1,-,664,197,664-197
1105,KAG9261813.1,DLL4,?,664,241,664-241
1106,KAG9261813.1,DTX1,?,664,262,664-262
1107,KAG9261813.1,GATA2,+,664,359,664-359
1108,KAG9261813.1,HEY1,+,664,418,664-418
1109,KAG9261813.1,HEY2,?,664,419,664-419
1110,KAG9261813.1,NFKB1,+,664,648,664-648
1111,KAG9261813.1,NRARPA,+,664,684,664-684
1112,KAG9261813.1,PAX7,+,664,715,664-715
1113,KAG9261813.1,PAX7,+,664,715,664-715
1114,KAG9261813.1,RBPJ,+,664,814,664-814
1115,KAG9261813.1,SMARCC1,+,664,902,664-902
1116,KAG9261813.1,SMARCC1,+,664,902,664-902
1117,KAG9261813.1,SPI1,+,664,920,664-920
1118,CLOCK,MAO,?,667,560,667-560
1119,NR0B2,CYP7A1,-,673,220,673-220
1120,NR0B2,CYP7A1,-,673,220,673-220
1121,NR0B2,CYP7A1,?,673,220,673-220
1122,NR0B2,CYP7A1,?,673,220,673-220
1123,NR0B2,CYP8B1,-,673,222,673-222
1124,NR0B2,CYP8B1,-,673,222,673-222
1125,NR0B2,MTF1,-,673,604,673-604
1126,NR0B2,MTF1,-,673,604,673-604
1127,NR0B2,MTTP,-,673,607,673-607
1128,NR0B2,MTTP,-,673,607,673-607
1129,NR0B2,NEUROD1,-,673,641,673-641
1130,NR0B2,NEUROD1,-,673,641,673-641
1131,NR0B2,CLOCK,-,673,667,673-667
1132,NR0B2,CLOCK,-,673,667,673-667
1133,NR0B2,NR5A2,+,673,683,673-683
1134,NR0B2,NR5A2,+,673,683,673-683
1135,NR0B2,NR5A2,?,673,683,673-683
1136,NR0B2,NR5A2,?,673,683,673-683
1137,NR0B2,PPARG,-,673,765,673-765
1138,NR0B2,PPARG,-,673,765,673-765
1139,NR0B2,SERPINE1,-,673,852,673-852
1140,NR0B2,SERPINE1,-,673,852,673-852
1141,NR0B2,SLC40A1,-,673,888,673-888
1142,NR0B2,SLC40A1,-,673,888,673-888
1143,NR0B2,KAG9260855.1,-,673,896,673-896
1144,NR0B2,KAG9273192.1,-,673,896,673-896
1145,NR0B2,KAG9260855.1,-,673,896,673-896
1146,NR0B2,KAG9273192.1,-,673,896,673-896
1147,NR1H3,ABCA1,?,674,1,674-1
1148,NR1H3,ABCA1,?,674,1,674-1
1149,NR1H3,BHLHE40,+,674,85,674-85
1150,NR1H3,CYP7B1,-,674,221,674-221
1151,NR1H3,CYP7A1,+,674,220,674-220
1152,NR1H3,F3,-,674,304,674-304
1153,NR1H3,F3,-,674,304,674-304
1154,NR1H3,LIPE,?,674,543,674-543
1155,NR1H3,MLXIPL,+,674,590,674-590
1156,NR1H3,NR1H3,?,674,674,674-674
1157,NR1H3,PLTP,?,674,753,674-753
1158,NR1H4,ABCB11,+,675,2,675-2
1159,NR1H4,ABCC2,+,675,6,675-6
1160,NR1H4,HHEX,?,675,422,675-422
1161,NR1H4,INS,+,675,476,675-476
1162,NR1H4,INS,+,675,476,675-476
1163,NR1H4,NR0B2,+,675,673,675-673
1164,NR1H4,NR0B2,+,675,673,675-673
1165,NR2C1-B,ESR1,-,676,299,676-299
1166,NR2C1-B,GATA2,-,676,358,676-358
1167,NR2C1-B,IKBKB,+,677,461,677-461
1168,NR2C1-B,JUNB,+,677,503,677-503
1169,NR2C1-B,NFKB1,+,677,648,677-648
1170,NR2F6,KAG9281896.1,?,679,702,679-702
1171,NR2F6,REN,-,679,820,679-820
1172,NR3C2,MLLT3,-,680,589,680-589
1173,NR3C2,SGK1,?,680,861,680-861
1174,NR3C2,TNS,?,680,990,680-990
1175,NR3C2,TSC22D3,?,680,1003,680-1003
1176,NR4A2,FOXP3,+,681,345,681-345
1177,NR4A2,KCNB1,-,681,506,681-506
1178,NR4A2,KCNB1,-,681,506,681-506
1179,NR4A2,NRP1A,?,681,687,681-687
