,Unnamed: 0,Source,Target,Interaction
559,7356,KAG9260423.1,KAG9264995.1,+
560,6998,KAG9260423.1,KAG9265097.1,+
561,5538,KAG9260423.1,KAG9265405.1,+
562,7346,KAG9260423.1,KAG9265476.1,+
563,6967,KAG9260423.1,KAG9265514.1,?
564,7186,KAG9260423.1,KAG9265546.1,?
565,7440,KAG9260423.1,KAG9265568.1,+
566,7385,KAG9260423.1,KAG9265588.1,+
567,7424,KAG9260423.1,KAG9265688.1,?
568,7127,KAG9260423.1,KAG9265722.1,?
569,7164,KAG9260423.1,KAG9265727.1,+
570,5602,KAG9260423.1,KAG9265825.1,?
571,7257,KAG9260423.1,KAG9265831.1,+
572,5750,KAG9260423.1,KAG9265856.1,?
573,7230,KAG9260423.1,KAG9265890.1,?
574,7145,KAG9260423.1,KAG9266033.1,?
575,7091,KAG9260423.1,KAG9266035.1,?
576,7315,KAG9260423.1,KAG9266094.1,-
577,5600,KAG9260423.1,KAG9266190.1,?
578,6984,KAG9260423.1,KAG9266333.1,+
579,7270,KAG9260423.1,KAG9266340.1,+
580,5616,KAG9260423.1,KAG9266342.1,?
581,5756,KAG9260423.1,KAG9266355.1,?
582,7288,KAG9260423.1,KAG9266489.1,+
583,7135,KAG9260423.1,KAG9266570.1,?
584,7396,KAG9260423.1,KAG9266573.1,?
585,5771,KAG9260423.1,KAG9266623.1,?
586,7246,KAG9260423.1,KAG9266657.1,?
587,7002,KAG9260423.1,KAG9266658.1,+
588,7166,KAG9260423.1,KAG9266659.1,+
589,7235,KAG9260423.1,KAG9266663.1,+
590,5791,KAG9260423.1,KAG9266682.1,+
591,7068,KAG9260423.1,KAG9266766.1,?
592,7206,KAG9260423.1,KAG9266932.1,+
593,7432,KAG9260423.1,KAG9266959.1,?
594,7192,KAG9260423.1,KAG9266987.1,?
595,7454,KAG9260423.1,KAG9267014.1,+
596,7020,KAG9260423.1,KAG9267104.1,+
597,7327,KAG9260423.1,KAG9267267.1,?
598,7119,KAG9260423.1,KAG9267287.1,+
599,5708,KAG9260423.1,KAG9267344.1,-
600,7217,KAG9260423.1,KAG9267405.1,?
601,7310,KAG9260423.1,KAG9267541.1,?
602,7316,KAG9260423.1,KAG9267571.1,+
603,5687,KAG9260423.1,KAG9267599.1,-
604,7161,KAG9260423.1,KAG9267648.1,?
605,7354,KAG9260423.1,KAG9267703.1,?
606,6940,KAG9260423.1,KAG9267770.1,+
607,5552,KAG9260423.1,KAG9267832.1,?
608,7450,KAG9260423.1,KAG9267867.1,?
609,5758,KAG9260423.1,KAG9267911.1,?
610,6997,KAG9260423.1,KAG9267915.1,?
611,7347,KAG9260423.1,KAG9268018.1,-
612,5590,KAG9260423.1,KAG9268019.1,?
613,7219,KAG9260423.1,KAG9268029.1,-
614,5780,KAG9260423.1,KAG9268067.1,-
615,7340,KAG9260423.1,KAG9268208.1,?
616,7264,KAG9260423.1,KAG9268229.1,?
617,5615,KAG9260423.1,KAG9268311.1,?
618,7100,KAG9260423.1,KAG9268498.1,+
619,7283,KAG9260423.1,KAG9268512.1,+
620,7300,KAG9260423.1,KAG9268519.1,?
621,5686,KAG9260423.1,KAG9268574.1,?
622,6980,KAG9260423.1,KAG9268625.1,+
623,7105,KAG9260423.1,KAG9268638.1,+
624,5734,KAG9260423.1,KAG9268729.1,+
625,5532,KAG9260423.1,KAG9268738.1,?
626,5533,KAG9260423.1,KAG9268760.1,?
627,5525,KAG9260423.1,KAG9268772.1,?
628,7311,KAG9260423.1,KAG9268815.1,?
629,7352,KAG9260423.1,KAG9268826.1,?
630,7157,KAG9260423.1,KAG9268927.1,+
631,7405,KAG9260423.1,KAG9268978.1,?
632,6946,KAG9260423.1,KAG9269085.1,?
633,7175,KAG9260423.1,KAG9269088.1,?
634,5764,KAG9260423.1,KAG9269122.1,+
635,7213,KAG9260423.1,KAG9269138.1,+
636,5713,KAG9260423.1,KAG9269196.1,?
637,7479,KAG9260423.1,KAG9269212.1,?
638,7477,KAG9260423.1,KAG9269236.1,+
639,5779,KAG9260423.1,KAG9269244.1,+
640,5534,KAG9260423.1,KAG9269286.1,?
641,5772,KAG9260423.1,KAG9269412.1,+
642,7234,KAG9260423.1,KAG9269458.1,?
643,7101,KAG9260423.1,KAG9269527.1,+
644,5747,KAG9260423.1,KAG9269655.1,+
645,5673,KAG9260423.1,KAG9269798.1,+
646,7307,KAG9260423.1,KAG9269814.1,?
647,7393,KAG9260423.1,KAG9269844.1,?
648,5741,KAG9260423.1,KAG9270139.1,?
649,5648,KAG9260423.1,KAG9270183.1,?
650,5730,KAG9260423.1,KAG9270219.1,+
651,5722,KAG9260423.1,KAG9270274.1,?
652,5728,KAG9260423.1,KAG9270348.1,+
653,6955,KAG9260423.1,KAG9270408.1,?
654,7137,KAG9260423.1,KAG9270425.1,?
655,6954,KAG9260423.1,KAG9270485.1,+
656,7339,KAG9260423.1,KAG9270544.1,?
657,7425,KAG9260423.1,KAG9270548.1,?
658,5603,KAG9260423.1,KAG9270597.1,?
659,6953,KAG9260423.1,KAG9270634.1,?
660,7428,KAG9260423.1,KAG9270710.1,?
661,7360,KAG9260423.1,KAG9270724.1,?
662,7484,KAG9260423.1,KAG9270736.1,?
663,7276,KAG9260423.1,KAG9270760.1,+
664,7489,KAG9260423.1,KAG9270905.1,?
665,7204,KAG9260423.1,KAG9270907.1,?
666,7069,KAG9260423.1,KAG9271194.1,?
667,5755,KAG9260423.1,KAG9271331.1,+
668,5572,KAG9260423.1,KAG9271356.1,+
669,7185,KAG9260423.1,KAG9271359.1,+
670,5632,KAG9260423.1,KAG9271449.1,+
671,7415,KAG9260423.1,KAG9271460.1,+
672,6982,KAG9260423.1,KAG9271470.1,?
673,5719,KAG9260423.1,KAG9271488.1,+
674,7159,KAG9260423.1,KAG9271547.1,?
675,7083,KAG9260423.1,KAG9271618.1,+
676,7218,KAG9260423.1,KAG9271628.1,?
677,7168,KAG9260423.1,KAG9271637.1,+
678,7014,KAG9260423.1,KAG9271703.1,?
679,7215,KAG9260423.1,KAG9271797.1,-
680,6977,KAG9260423.1,KAG9271938.1,+
681,7022,KAG9260423.1,KAG9271954.1,+
682,7487,KAG9260423.1,KAG9271989.1,+
683,7319,KAG9260423.1,KAG9271990.1,?
684,7238,KAG9260423.1,KAG9272009.1,?
685,7401,KAG9260423.1,KAG9272043.1,?
686,7247,KAG9260423.1,KAG9272066.1,+
687,7114,KAG9260423.1,KAG9272114.1,+
688,7012,KAG9260423.1,KAG9272138.1,?
689,7419,KAG9260423.1,KAG9272147.1,?
690,7250,KAG9260423.1,KAG9272150.1,?
691,7140,KAG9260423.1,KAG9272183.1,+
692,7111,KAG9260423.1,KAG9272198.1,+
693,7268,KAG9260423.1,KAG9272222.1,+
694,7019,KAG9260423.1,KAG9272231.1,-
695,7136,KAG9260423.1,KAG9272234.1,?
696,7024,KAG9260423.1,KAG9272236.1,?
697,7324,KAG9260423.1,KAG9272333.1,?
698,7108,KAG9260423.1,KAG9272341.1,?
699,7262,KAG9260423.1,KAG9272360.1,+
700,7253,KAG9260423.1,KAG9272473.1,+
701,7078,KAG9260423.1,KAG9272486.1,+
702,7321,KAG9260423.1,KAG9272490.1,?
703,5763,KAG9260423.1,KAG9272503.1,?
704,7158,KAG9260423.1,KAG9272508.1,?
705,5506,KAG9260423.1,KAG9272539.1,?
706,7488,KAG9260423.1,KAG9272543.1,+
707,7010,KAG9260423.1,KAG9272585.1,?
708,5605,KAG9260423.1,KAG9272644.1,+
709,7413,KAG9260423.1,KAG9272672.1,?
710,7258,KAG9260423.1,KAG9272703.1,?
711,7362,KAG9260423.1,KAG9272730.1,+
712,5537,KAG9260423.1,KAG9272766.1,+
713,7058,KAG9260423.1,KAG9272788.1,?
714,7249,KAG9260423.1,KAG9272886.1,?
715,7027,KAG9260423.1,KAG9272917.1,+
716,7092,KAG9260423.1,KAG9272921.1,?
717,5573,KAG9260423.1,KAG9272942.1,-
718,7169,KAG9260423.1,KAG9273035.1,+
719,5732,KAG9260423.1,KAG9273129.1,?
720,7053,KAG9260423.1,KAG9273157.1,-
721,7093,KAG9260423.1,KAG9273204.1,?
722,7055,KAG9260423.1,KAG9273217.1,?
723,7013,KAG9260423.1,KAG9273258.1,?
724,7329,KAG9260423.1,KAG9273323.1,+
725,5594,KAG9260423.1,KAG9273355.1,?
726,7269,KAG9260423.1,KAG9273404.1,?
727,7081,KAG9260423.1,KAG9273473.1,?
728,7133,KAG9260423.1,KAG9273485.1,?
729,7167,KAG9260423.1,KAG9273545.1,+
730,5703,KAG9260423.1,KAG9273660.1,+
731,7271,KAG9260423.1,KAG9273820.1,+
732,5744,KAG9260423.1,KAG9273920.1,?
733,5675,KAG9260423.1,KAG9273957.1,-
734,5698,KAG9260423.1,KAG9274056.1,?
735,7469,KAG9260423.1,KAG9274070.1,?
736,5670,KAG9260423.1,KAG9274075.1,-
737,5671,KAG9260423.1,KAG9274144.1,?
738,5749,KAG9260423.1,KAG9274158.1,?
739,6944,KAG9260423.1,KAG9274218.1,?
740,7380,KAG9260423.1,KAG9274257.1,+
741,6962,KAG9260423.1,KAG9274271.1,+
742,7398,KAG9260423.1,KAG9274314.1,?
743,7331,KAG9260423.1,KAG9274357.1,?
744,7147,KAG9260423.1,KAG9274501.1,+
745,7116,KAG9260423.1,KAG9274523.1,+
746,7037,KAG9260423.1,KAG9274619.1,?
747,5717,KAG9260423.1,KAG9274661.1,?
748,5798,KAG9260423.1,KAG9274754.1,?
749,7406,KAG9260423.1,KAG9274895.1,?
750,5716,KAG9260423.1,KAG9274956.1,?
751,7394,KAG9260423.1,KAG9275003.1,-
752,5647,KAG9260423.1,KAG9275010.1,?
753,5656,KAG9260423.1,KAG9275011.1,?
754,7151,KAG9260423.1,KAG9275039.1,+
755,6993,KAG9260423.1,KAG9275054.1,?
756,5784,KAG9260423.1,KAG9275059.1,?
757,7138,KAG9260423.1,KAG9275189.1,?
758,6965,KAG9260423.1,KAG9275247.1,+
759,7245,KAG9260423.1,KAG9275316.1,+
760,5701,KAG9260423.1,KAG9275374.1,?
761,7080,KAG9260423.1,KAG9275388.1,?
762,7382,KAG9260423.1,KAG9275418.1,?
763,7334,KAG9260423.1,KAG9275434.1,?
764,7082,KAG9260423.1,KAG9275526.1,+
765,7299,KAG9260423.1,KAG9275553.1,?
766,6957,KAG9260423.1,KAG9275581.1,?
767,7312,KAG9260423.1,KAG9275584.1,+
768,6942,KAG9260423.1,KAG9275618.1,?
769,5760,KAG9260423.1,KAG9275731.1,+
770,7353,KAG9260423.1,KAG9275749.1,?
771,7048,KAG9260423.1,KAG9275760.1,?
772,5561,KAG9260423.1,KAG9275792.1,?
773,7109,KAG9260423.1,KAG9275830.1,-
774,5739,KAG9260423.1,KAG9275857.1,+
775,5638,KAG9260423.1,KAG9275889.1,+
776,7060,KAG9260423.1,KAG9275974.1,?
777,7163,KAG9260423.1,KAG9276069.1,-
778,6938,KAG9260423.1,KAG9276103.1,+
779,5799,KAG9260423.1,KAG9276251.1,+
780,5645,KAG9260423.1,KAG9276257.1,+
781,5606,KAG9260423.1,KAG9276315.1,-
782,7442,KAG9260423.1,KAG9276378.1,?
783,7050,KAG9260423.1,KAG9276385.1,?
784,7483,KAG9260423.1,KAG9276490.1,+
785,7125,KAG9260423.1,KAG9276508.1,?
786,7190,KAG9260423.1,KAG9276545.1,-
787,5587,KAG9260423.1,KAG9276551.1,+
788,5650,KAG9260423.1,KAG9276613.1,?
789,5691,KAG9260423.1,KAG9276639.1,+
790,7366,KAG9260423.1,KAG9276694.1,+
791,5696,KAG9260423.1,KAG9276715.1,+
792,7172,KAG9260423.1,KAG9276909.1,+
793,5777,KAG9260423.1,KAG9276953.1,?
794,7407,KAG9260423.1,KAG9276959.1,?
795,7222,KAG9260423.1,KAG9276966.1,+
796,7365,KAG9260423.1,KAG9277086.1,+
797,7314,KAG9260423.1,KAG9277111.1,?
798,5790,KAG9260423.1,KAG9277159.1,?
799,7067,KAG9260423.1,KAG9277174.1,?
800,5608,KAG9260423.1,KAG9277220.1,?
801,5510,KAG9260423.1,KAG9277304.1,+
802,5676,KAG9260423.1,KAG9277348.1,+
803,5559,KAG9260423.1,KAG9277502.1,?
804,7373,KAG9260423.1,KAG9277550.1,-
805,7388,KAG9260423.1,KAG9277623.1,?
806,6950,KAG9260423.1,KAG9277636.1,+
807,7243,KAG9260423.1,KAG9277772.1,?
808,7320,KAG9260423.1,KAG9277848.1,+
809,7389,KAG9260423.1,KAG9277908.1,+
810,7390,KAG9260423.1,KAG9277916.1,?
811,7070,KAG9260423.1,KAG9278227.1,+
812,7089,KAG9260423.1,KAG9278243.1,?
813,7223,KAG9260423.1,KAG9278269.1,+
814,7480,KAG9260423.1,KAG9278337.1,+
815,7146,KAG9260423.1,KAG9278378.1,?
816,7275,KAG9260423.1,KAG9278543.1,?
817,7342,KAG9260423.1,KAG9278546.1,+
818,6990,KAG9260423.1,KAG9278558.1,+
819,6983,KAG9260423.1,KAG9278580.1,?
820,6992,KAG9260423.1,KAG9278581.1,?
821,7296,KAG9260423.1,KAG9278615.1,+
822,7427,KAG9260423.1,KAG9278646.1,?
823,5636,KAG9260423.1,KAG9278669.1,+
824,5588,KAG9260423.1,KAG9278768.1,?
825,5720,KAG9260423.1,KAG9278800.1,+
826,7251,KAG9260423.1,KAG9278863.1,?
827,5685,KAG9260423.1,KAG9278930.1,?
828,5655,KAG9260423.1,KAG9278934.1,?
829,5762,KAG9260423.1,KAG9278960.1,-
830,7368,KAG9260423.1,KAG9278970.1,+
831,7097,KAG9260423.1,KAG9278979.1,+
832,7034,KAG9260423.1,KAG9279017.1,+
833,7201,KAG9260423.1,KAG9279201.1,?
834,5697,KAG9260423.1,KAG9279291.1,+
835,5725,KAG9260423.1,KAG9279332.1,?
836,7051,KAG9260423.1,KAG9279382.1,+
837,7295,KAG9260423.1,KAG9279397.1,+
838,7233,KAG9260423.1,KAG9279479.1,+
839,7426,KAG9260423.1,KAG9279504.1,+
840,5682,KAG9260423.1,KAG9279773.1,?
841,7040,KAG9260423.1,KAG9279787.1,-
842,7438,KAG9260423.1,KAG9279792.1,?
843,7467,KAG9260423.1,KAG9279902.1,?
844,7103,KAG9260423.1,KAG9279926.1,?
845,7154,KAG9260423.1,KAG9279927.1,+
846,7305,KAG9260423.1,KAG9280045.1,?
847,7280,KAG9260423.1,KAG9280086.1,?
848,7165,KAG9260423.1,KAG9280099.1,?
849,5680,KAG9260423.1,KAG9280138.1,?
850,7468,KAG9260423.1,KAG9280229.1,?
851,5663,KAG9260423.1,KAG9280301.1,?
852,7485,KAG9260423.1,KAG9280310.1,-
853,7400,KAG9260423.1,KAG9280359.1,+
854,5578,KAG9260423.1,KAG9280375.1,+
855,7434,KAG9260423.1,KAG9280378.1,+
856,5637,KAG9260423.1,KAG9280399.1,?
857,5641,KAG9260423.1,KAG9280403.1,+
858,5767,KAG9260423.1,KAG9280440.1,?
859,7150,KAG9260423.1,KAG9280464.1,?
860,7259,KAG9260423.1,KAG9280471.1,+
861,5577,KAG9260423.1,KAG9280511.1,+
862,7387,KAG9260423.1,KAG9280521.1,?
863,7144,KAG9260423.1,KAG9280557.1,+
864,7451,KAG9260423.1,KAG9280582.1,+
865,7208,KAG9260423.1,KAG9280642.1,+
866,7139,KAG9260423.1,KAG9280657.1,?
867,6968,KAG9260423.1,KAG9280671.1,?
868,7011,KAG9260423.1,KAG9280725.1,?
869,5622,KAG9260423.1,KAG9280726.1,+
870,7359,KAG9260423.1,KAG9280733.1,+
871,7361,KAG9260423.1,KAG9280743.1,?
872,7044,KAG9260423.1,KAG9280827.1,+
873,7132,KAG9260423.1,KAG9280831.1,?
874,7188,KAG9260423.1,KAG9280953.1,-
875,7374,KAG9260423.1,KAG9280992.1,+
876,5505,KAG9260423.1,KAG9281005.1,+
877,5580,KAG9260423.1,KAG9281025.1,+
878,7383,KAG9260423.1,KAG9281030.1,+
879,7183,KAG9260423.1,KAG9281052.1,+
880,5718,KAG9260423.1,KAG9281059.1,?
881,7457,KAG9260423.1,KAG9281066.1,+
882,7444,KAG9260423.1,KAG9281130.1,?
883,7239,KAG9260423.1,KAG9281138.1,+
884,5575,KAG9260423.1,KAG9281198.1,+
885,7162,KAG9260423.1,KAG9281262.1,+
886,7435,KAG9260423.1,KAG9281482.1,+
887,7005,KAG9260423.1,KAG9281703.1,?
888,5611,KAG9260423.1,KAG9281754.1,+
889,7355,KAG9260423.1,KAG9281778.1,?
890,5776,KAG9260423.1,KAG9281812.1,+
891,7395,KAG9260423.1,KAG9281829.1,?
892,7075,KAG9260423.1,KAG9281925.1,+
893,5714,KAG9260423.1,KAG9281934.1,-
894,5504,KAG9260423.1,KAG9281984.1,+
895,5695,KAG9260423.1,KAG9282011.1,+
896,7403,KAG9260423.1,KAG9282211.1,?
897,7143,KAG9260423.1,KAG9282293.1,?
898,6964,KAG9260423.1,KAG9282355.1,?
899,7309,KAG9260423.1,KAG9282448.1,?
900,7292,KAG9260423.1,KAG9282484.1,+
901,7074,KAG9260423.1,KAG9282543.1,?
902,7445,KAG9260423.1,KAG9282552.1,+
903,5609,KAG9260423.1,KAG9282591.1,?
904,7357,KAG9260423.1,KAG9282614.1,+
905,7031,KAG9260423.1,KAG9282627.1,+
906,7337,KAG9260423.1,KAG9282656.1,?
907,7196,KAG9260423.1,KAG9282675.1,+
908,7195,KAG9260423.1,KAG9282676.1,?
909,7094,KAG9260423.1,KAG9282682.1,+
910,5635,KAG9260423.1,KAG9282715.1,?
911,7130,KAG9260423.1,KAG9282718.1,+
912,7225,KAG9260423.1,KAG9282762.1,-
913,7229,KAG9260423.1,KAG9282763.1,?
914,7490,KAG9260423.1,KAG9282887.1,+
915,7411,KAG9260423.1,KAG9282917.1,-
916,6948,KAG9260423.1,KAG9282938.1,+
917,7121,KAG9260423.1,KAG9283012.1,?
918,5702,KAG9260423.1,KAG9283031.1,+
919,7399,KAG9260423.1,KAG9283220.1,?
920,7325,KAG9260423.1,KAG9283373.1,?
921,7289,KAG9260423.1,KAG9283384.1,?
922,5571,KAG9260423.1,KAG9283389.1,+
923,7464,KAG9260423.1,KAG9283461.1,-
924,6995,KAG9260423.1,KAG9283483.1,?
925,5649,KAG9260423.1,KAG9283583.1,+
926,6936,KAG9260423.1,KAG9283635.1,+
927,7090,KAG9260423.1,KAG9283639.1,+
928,7096,KAG9260423.1,KAG9283693.1,+
929,5721,KAG9260423.1,KAG9283814.1,+
930,6987,KAG9260423.1,KAG9283852.1,+
931,8713,KAG9260490.1,KAG9273192.1,?
932,8712,KAG9260490.1,KAG9277484.1,-
933,2630,KAG9260508.1,KAG9281523.1,-
934,3028,KAG9260512.1,KAG9260427.1,+
935,3026,KAG9260512.1,KAG9260731.1,+
936,4310,KAG9260512.1,KAG9261557.1,?
937,3034,KAG9260512.1,KAG9269630.1,-
938,3036,KAG9260512.1,KAG9270332.1,+
939,3032,KAG9260512.1,KAG9271736.1,+
940,3024,KAG9260512.1,KAG9273358.1,?
941,4311,KAG9260512.1,KAG9273481.1,+
942,3023,KAG9260512.1,KAG9275664.1,+
943,3027,KAG9260512.1,KAG9277654.1,+
944,3030,KAG9260512.1,KAG9280490.1,+
945,3033,KAG9260512.1,KAG9281115.1,+
946,8443,KAG9260515.1,KAG9259912.1,?
947,8442,KAG9260515.1,KAG9263668.1,?
948,2108,KAG9260526.1,KAG9274637.1,?
949,2611,KAG9260548.1,KAG9272198.1,?
950,2042,KAG9260570.1,KAG9260731.1,-
951,2040,KAG9260570.1,KAG9260765.1,-
952,2050,KAG9260570.1,KAG9264931.1,+
953,2049,KAG9260570.1,KAG9268175.1,-
954,2048,KAG9260570.1,KAG9268729.1,-
955,3195,KAG9260570.1,KAG9271609.1,-
956,2045,KAG9260570.1,KAG9281115.1,+
957,4102,KAG9260595.1,KAG9260526.1,-
958,2428,KAG9260598.1,KAG9260361.1,-
959,2430,KAG9260598.1,KAG9260881.1,-
960,1586,KAG9260598.1,KAG9260932.1,-
961,2417,KAG9260598.1,KAG9261019.1,-
962,2418,KAG9260598.1,KAG9263300.1,?
963,1589,KAG9260598.1,KAG9265506.1,?
964,2424,KAG9260598.1,KAG9271298.1,?
965,2416,KAG9260598.1,KAG9271938.1,+
966,2433,KAG9260598.1,KAG9271989.1,+
967,1593,KAG9260598.1,KAG9273191.1,+
968,1590,KAG9260598.1,KAG9273747.1,+
969,2419,KAG9260598.1,KAG9274523.1,-
970,1585,KAG9260598.1,KAG9274843.1,+
971,2432,KAG9260598.1,KAG9277040.1,?
972,2427,KAG9260598.1,KAG9277424.1,?
973,1541,KAG9260735.1,KAG9263161.1,?
974,1543,KAG9260735.1,KAG9270760.1,-
975,902,KAG9260735.1,KAG9276378.1,+
976,901,KAG9260735.1,KAG9278551.1,?
977,900,KAG9260735.1,KAG9279899.1,+
978,1549,KAG9260735.1,KAG9280582.1,+
979,1544,KAG9260735.1,KAG9282614.1,?
980,9391,KAG9260739.1,KAG9260832.1,-
981,7032,KAG9260739.1,KAG9269364.1,?
982,9393,KAG9260739.1,KAG9272919.1,?
983,9392,KAG9260739.1,KAG9273660.1,+
984,5696,KAG9260753.1,KAG9260904.1,-
985,5700,KAG9260753.1,KAG9263678.1,+
986,5697,KAG9260753.1,KAG9266657.1,+
987,5702,KAG9260753.1,KAG9275670.1,+
988,5694,KAG9260753.1,KAG9278896.1,-
989,5695,KAG9260753.1,KAG9280725.1,+
990,5699,KAG9260753.1,KAG9283356.1,+
991,3342,KAG9260759.1,KAG9273109.1,?
992,2187,KAG9260759.1,KAG9278717.1,+
993,4167,KAG9260771.1,KAG9264569.1,?
994,2671,KAG9260775.1,KAG9260526.1,-
995,2674,KAG9260775.1,KAG9264931.1,-
996,2673,KAG9260775.1,KAG9273957.1,?
997,1424,KAG9260788.1,KAG9261786.1,+
998,5798,KAG9260795.1,KAG9262993.1,?
999,8704,KAG9260829.1,KAG9278337.1,-
1000,5052,KAG9260845.1,KAG9260005.1,+
1001,5056,KAG9260845.1,KAG9260657.1,+
1002,3736,KAG9260845.1,KAG9260845.1,?
1003,3739,KAG9260845.1,KAG9264368.1,?
1004,3730,KAG9260845.1,KAG9264736.1,+
1005,3735,KAG9260845.1,KAG9264903.1,-
1006,5054,KAG9260845.1,KAG9265059.1,+
1007,3733,KAG9260845.1,KAG9267964.1,?
1008,5057,KAG9260845.1,KAG9273157.1,?
1009,3727,KAG9260845.1,KAG9274930.1,+
1010,3731,KAG9260845.1,KAG9276508.1,-
1011,3738,KAG9260845.1,KAG9276944.1,?
1012,3729,KAG9260845.1,KAG9278243.1,-
1013,3734,KAG9260845.1,KAG9281705.1,+
1014,5055,KAG9260845.1,KAG9281752.1,+
1015,3732,KAG9260845.1,KAG9283583.1,?
1016,8454,KAG9260860.1,KAG9262158.1,-
1017,6520,KAG9260860.1,KAG9268603.1,?
1018,7649,KAG9260881.1,KAG9260300.1,?
1019,7666,KAG9260881.1,KAG9261019.1,+
1020,5974,KAG9260881.1,KAG9261151.1,+
1021,5984,KAG9260881.1,KAG9261595.1,?
1022,5970,KAG9260881.1,KAG9261786.1,?
1023,7670,KAG9260881.1,KAG9261850.1,?
1024,7693,KAG9260881.1,KAG9261984.1,-
1025,7703,KAG9260881.1,KAG9262071.1,+
1026,7708,KAG9260881.1,KAG9262945.1,?
1027,7683,KAG9260881.1,KAG9262952.1,+
1028,5978,KAG9260881.1,KAG9263264.1,+
1029,5975,KAG9260881.1,KAG9263807.1,?
1030,7710,KAG9260881.1,KAG9264255.1,?
1031,5967,KAG9260881.1,KAG9264483.1,+
1032,5971,KAG9260881.1,KAG9264620.1,-
1033,5987,KAG9260881.1,KAG9264931.1,+
1034,7654,KAG9260881.1,KAG9264950.1,?
1035,7706,KAG9260881.1,KAG9264995.1,+
1036,7681,KAG9260881.1,KAG9265921.1,?
1037,7709,KAG9260881.1,KAG9266128.1,?
1038,5957,KAG9260881.1,KAG9266570.1,+
1039,5983,KAG9260881.1,KAG9266623.1,?
1040,5980,KAG9260881.1,KAG9266800.1,+
1041,7662,KAG9260881.1,KAG9266879.1,?
1042,5969,KAG9260881.1,KAG9267254.1,+
1043,7688,KAG9260881.1,KAG9267405.1,-
1044,5968,KAG9260881.1,KAG9268029.1,?
1045,5985,KAG9260881.1,KAG9269412.1,?
1046,7678,KAG9260881.1,KAG9269506.1,?
1047,7700,KAG9260881.1,KAG9269567.1,?
1048,5982,KAG9260881.1,KAG9269773.1,+
1049,7715,KAG9260881.1,KAG9270736.1,?
1050,7690,KAG9260881.1,KAG9271628.1,+
1051,7665,KAG9260881.1,KAG9271812.1,+
1052,7701,KAG9260881.1,KAG9271913.1,?
1053,7692,KAG9260881.1,KAG9272473.1,-
1054,7650,KAG9260881.1,KAG9272766.1,?
1055,5966,KAG9260881.1,KAG9272944.1,+
1056,7694,KAG9260881.1,KAG9273404.1,?
1057,5972,KAG9260881.1,KAG9274075.1,-
1058,7698,KAG9260881.1,KAG9274078.1,+
1059,7656,KAG9260881.1,KAG9274176.1,-
1060,5956,KAG9260881.1,KAG9274189.1,+
1061,5948,KAG9260881.1,KAG9275008.1,-
1062,7711,KAG9260881.1,KAG9275236.1,+
1063,7702,KAG9260881.1,KAG9275374.1,-
1064,5976,KAG9260881.1,KAG9275584.1,-
1065,7714,KAG9260881.1,KAG9276301.1,?
1066,7660,KAG9260881.1,KAG9276441.1,+
1067,7664,KAG9260881.1,KAG9276597.1,+
1068,7663,KAG9260881.1,KAG9276598.1,?
1069,7646,KAG9260881.1,KAG9277353.1,+
1070,7648,KAG9260881.1,KAG9277742.1,-
1071,7673,KAG9260881.1,KAG9278516.1,?
1072,5981,KAG9260881.1,KAG9280578.1,?
1073,5951,KAG9260881.1,KAG9281198.1,+
1074,5973,KAG9260881.1,KAG9282050.1,+
1075,5958,KAG9260881.1,KAG9283346.1,+
1076,5953,KAG9260881.1,KAG9283660.1,?
1077,3185,KAG9260896.1,KAG9272812.1,-
1078,4421,KAG9260896.1,KAG9273119.1,+
1079,2225,KAG9260915.1,KAG9280252.1,?
1080,2224,KAG9260916.1,KAG9268927.1,-
1081,5006,KAG9260924.1,KAG9268983.1,?
1082,520,KAG9260928.1,KAG9276156.1,-
1083,518,KAG9260928.1,KAG9279317.1,+
1084,602,KAG9260932.1,KAG9259643.1,?
1085,624,KAG9260932.1,KAG9260526.1,?
1086,621,KAG9260932.1,KAG9260570.1,?
1087,623,KAG9260932.1,KAG9260824.1,?
1088,295,KAG9260932.1,KAG9260845.1,?
1089,643,KAG9260932.1,KAG9260881.1,?
1090,631,KAG9260932.1,KAG9262133.1,?
1091,613,KAG9260932.1,KAG9262232.1,?
1092,607,KAG9260932.1,KAG9262887.1,?
1093,612,KAG9260932.1,KAG9263220.1,+
1094,648,KAG9260932.1,KAG9263448.1,?
1095,293,KAG9260932.1,KAG9263807.1,+
1096,646,KAG9260932.1,KAG9264255.1,?
1097,279,KAG9260932.1,KAG9264555.1,?
1098,294,KAG9260932.1,KAG9264903.1,+
1099,303,KAG9260932.1,KAG9265632.1,?
1100,289,KAG9260932.1,KAG9265921.1,+
1101,639,KAG9260932.1,KAG9266645.1,+
1102,628,KAG9260932.1,KAG9266932.1,+
1103,629,KAG9260932.1,KAG9267405.1,+
1104,642,KAG9260932.1,KAG9267911.1,+
1105,641,KAG9260932.1,KAG9268149.1,?
1106,647,KAG9260932.1,KAG9270200.1,?
1107,645,KAG9260932.1,KAG9270548.1,+
1108,292,KAG9260932.1,KAG9271725.1,?
1109,285,KAG9260932.1,KAG9271806.1,+
1110,283,KAG9260932.1,KAG9273925.1,?
1111,633,KAG9260932.1,KAG9273957.1,-
1112,301,KAG9260932.1,KAG9274158.1,+
1113,287,KAG9260932.1,KAG9275779.1,-
1114,605,KAG9260932.1,KAG9276441.1,+
