Source,Target,Interaction
ETS1,CTGF,+
ETS1,PF4,+
ETS1,EBF1,?
ETS1,EGR1,?
ETS1,ERG,+
ETS1,FLI1,+
ETS1,FOS,?
ETS1,FOXP3,?
ETS1,HMOX1,+
ETS1,IGHM,+
ETS1,IKZF1,+
ETS1,IL10,-
ETS1,IL5,+
ETS1,IL7R,+
ETS1,ITGA2B,+
ETS1,KDR,+
ETS1,KRT8,?
ETS1,LTBR,?
ETS1,MET,?
ETS1,MIR126A,+
ETS1,MMP13,+
ETS1,MMP1A,+
ETS1,MMP1A,?
ETS1,MMP3,?
ETS1,MMP9,?
ETS1,NOS3,?
ETS1,NPR1,+
ETS1,NPR1,?
ETS1,NR2F1,+
ETS1,NR2F2,?
ETS1,OPRD1,+
ETS1,PCYT1A,+
ETS1,PCYT1A,?
ETS1,PRDM1,-
ETS1,PTGS2,+
ETS1,RETNLA,+
ETS1,RNF11,+
ETS1,RUNX2,+
ETS1,RUNX3,?
ETS1,SELL,+
ETS1,SERPINB5,+
ETS1,SH2D1A,?
ETS1,SPP1,+
ETS1,TBX21,?
ETS1,TGFBR2,+
ETS1,THBD,?
ETS1,TIMP1,?
ETS1,TLR4,+
ETS1,VEGFA,?
ETS1,VWF,+
ETS1,ZEB1,+
ETS1,ZEB1,?
ETS2,BCL2L1,+
ETS2,BCL2L1,?
ETS2,CD4,+
ETS2,CDKN2A,+
ETS2,CSF1R,+
ETS2,CSF3R,+
ETS2,DUSP6,?
ETS2,EGR1,?
ETS2,ERG,+
ETS2,ETV4,?
ETS2,FLI1,+
ETS2,FLT4,?
ETS2,HMOX1,+
ETS2,HMOX2,+
ETS2,IFNE,+
ETS2,JUN,?
ETS2,KIT,?
ETS2,KRT8,+
ETS2,MDM2,+
ETS2,MIR126A,+
ETS2,NAB2,+
ETS2,NOS2,+
ETS2,PCYT1A,+
ETS2,SETDB1,?
ETS2,SH2D1A,?
ETS2,STAB1,+
ETS2,TLR13,+
ETV1,EBF1,-
ETV1,FGF10,+
ETV1,NAB2,+
ETV1,POMC,+
ETV1,TH,?
ETV2,FLI1,?
ETV2,LMO2,+
ETV2,PLAU,?
ETV2,SOX9,+
ETV2,SPI1,?
ETV2,TEK,?
ETV4,CCND2,+
ETV4,CCND2,-
ETV4,DUSP6,?
ETV4,ERBB2,-
ETV4,GPX5,+
ETV4,MMP3,+
ETV4,MMP7,+
ETV4,MMP9,?
ETV4,MTA2,?
ETV4,PLAU,+
ETV4,PTGS2,+
ETV4,TERT,+
ETV4,TGFBR2,?
ETV4,TWIST1,+
ETV4,VIM,+
ETV4,ZHX1,+
ETV5,CAV1,+
ETV5,ELMO1,?
ETV5,IL17A,+
ETV5,IL17F,+
ETV5,PARG,?
ETV5,PTGS2,+
ETV6,FLI1,-
ETV6,MMP3,-
EWSR1,FGF10,+
EWSR1,TERT,+
EWSR1,UPP1,+
EYA1,ATOH1,+
EYA2,MTOR,+
EZH1,TOLLIP,-
EZH2,BAD,-
EZH2,BCL2L11,?
EZH2,CCNA2,?
EZH2,CREB3L1,?
EZH2,DKK1,?
EZH2,HEY2,?
EZH2,IL17A,+
EZH2,IL17F,+
EZH2,IL9,-
EZH2,IL17F,+
EZH2,NANOG,-
EZH2,NEUROG1,?
EZH2,TBX21,+
EZH2,TRP53,?
EZH2,UNC5B,?
FHL2,FOS,+
FLI1,CCL2,+
FLI1,CYR61,+
FLI1,ERG,+
FLI1,EZH2,+
FLI1,FLI1,+
FLI1,INPP5D,-
FLI1,ITGA2B,+
FLI1,ITGA2B,?
FLI1,LYL1,+
FLI1,MMP13,?
FLI1,RB1,-
FLI1,SMAD6,+
FLI1,TERT,+
FLI1,UPP1,+
FMR1,RAC1,-
FOS,ACP5,?
FOS,BDNF,?
FOS,BMP2,?
FOS,CCL5,?
FOS,CRH,-
FOS,CSF3,?
FOS,CXCL15,?
FOS,DCSTAMP,?
FOS,EGR1,?
FOS,FAM89B,?
FOS,FOS,-
FOS,FOS,?
FOS,GNRH1,-
FOS,GRIA1,?
FOS,GRIK2,?
FOS,H2-K1,?
FOS,HMGCR,?
FOS,IFNE,+
FOS,IGK,?
FOS,IL1RL1,?
FOS,IL2,+
FOS,IL2,?
FOS,IL27,+
FOS,IL6,?
FOS,JUN,?
FOS,KRT18,+
FOS,MAPK8,?
FOS,MMP2,?
FOS,MMP9,-
FOS,MT1,?
FOS,NACC1,+
FOS,NCK2,?
FOS,NEFL,+
FOS,NFATC1,?
FOS,NFE2L2,-
FOS,NGF,+
FOS,NGF,?
FOS,NOS2,+
FOS,NR3C1,+
FOS,PDPN,?
FOS,PENK,+
FOS,PLAU,?
FOS,POMC,?
FOS,PPP1R3B,+
FOS,SPI1,-
FOS,SLC10A2,?
FOS,SOCS3,?
FOS,SRC,+
FOS,SRR,+
FOS,SRXN1,+
FOS,STAR,?
FOS,STIM1,?
FOS,TFF2,-
FOS,TGFB1,+
FOS,TINAGL1,?
FOS,TPSAB1,+
FOS,TRP53,?
FOS,TSLP,?
FOS,WEE1,?
FOSB,CDH1,-
FOSB,FOS,-
FOSB,MMP2,?
FOSL1,FOS,-
FOSL1,JUN,+
FOSL1,MMP2,?
FOSL1,NFE2L2,-
FOSL1,PRDM1,-
FOSL1,THBS1,-
FOSL1,THBS2,-
FOSL2,ADIPOQ,-
FOSL2,RELB,+
FOSL2,RELB,?
FOSL2,TCIRG1,?
FOSL2,TGFB1,+
FOSL2,TGFB3,+
FOXA1,AFP,+
FOXA1,CBX5,?
FOXA1,GCG,+
FOXA1,GCG,?
FOXA1,MUC2,+
FOXA1,PDX1,?
FOXA1,SCGB1A1,?
FOXA1,SFTPA1,?
FOXA1,SFTPB,?
FOXA1,SFTPC,?
FOXA1,SFTPD,?
FOXA2,ASCL1,-
FOXA2,BIRC2,?
FOXA2,CBX5,?
FOXA2,CCL11,-
FOXA2,CCL20,-
FOXA2,CDC73,?
FOXA2,CPT1A,?
FOXA2,CUL2,?
FOXA2,FERD3L,+
FOXA2,FERD3L,?
FOXA2,G6PC,-
FOXA2,G6PC2,?
FOXA2,GCG,?
FOXA2,GLI2,?
FOXA2,HADH,+
FOXA2,HCRT,+
FOXA2,HELT,-
FOXA2,HHEX,?
FOXA2,HMGCS2,?
FOXA2,IL13,-
FOXA2,IL33,-
FOXA2,IL4,-
FOXA2,LCN5,-
FOXA2,LCN5,?
FOXA2,LMX1A,+
FOXA2,LMX1B,+
FOXA2,MAP1B,?
FOXA2,MCHR1,+
FOXA2,MSX1,+
FOXA2,MUC2,+
FOXA2,OTX1,-
FOXA2,OTX2,?
FOXA2,PDX1,+
FOXA2,PDX1,?
FOXA2,PGF,?
FOXA2,REG3G,?
FOXA2,SOX17,+
FOXA2,SOX2,-
FOXA2,ST18,?
FOXA2,TBX1,+
FOXA2,TLE4,-
FOXA2,VTN,+
FOXA2,WNT7B,+
FOXA3,CDX2,+
FOXC1,CXCL12,+
FOXC1,CXCR4,+
FOXC1,DLL4,+
FOXC1,DLL4,?
FOXC1,HEY2,+
FOXC1,MSX2,+
FOXC1,RUNX2,+
FOXC1,SNAI1,+
FOXC1,TBX1,+
FOXC2,CXCR4,+
FOXC2,DLL4,+
FOXC2,DLL4,?
FOXC2,GJA4,?
FOXC2,HAND1,+
FOXC2,HEY2,+
FOXC2,ITGB3,?
FOXC2,TBX1,+
FOXD1,LHB,+
FOXD1,PGF,+
FOXD3,GRB2,+
FOXG1,CDKN1A,-
FOXG1,CDKN2B,-
FOXG1,DMRT3,-
FOXG1,DMRTA1,-
FOXG1,EBF2,-
FOXG1,EBF3,-
FOXG1,EYA2,-
FOXG1,SERPINE1,-
FOXH1,GSC,+
FOXH1,MEF2C,+
FOXH1,MIXL1,+
FOXH1,MIXL1,-
FOXH1,NODAL,?
FOXH1,SMAD2,?
FOXI1,SLC4A9,?
FOXJ1,AMELX,?
FOXJ1,FOXA1,+
FOXJ3,MEF2C,+
FOXL1,CCND1,+
FOXL1,WNT3A,+
FOXL1,WNT7B,+
FOXL2,FSHB,+
FOXL2,MC2R,+
FOXL2,SF1,-
FOXM1,AXIN2,+
FOXM1,BRIP1,?
FOXM1,CDH1,?
FOXM1,CDKN2A,?
FOXM1,IKBKB,?
FOXM1,LAMA4,+
FOXM1,LIF,?
FOXM1,MYC,+
FOXM1,MYCN,?
FOXM1,NFKB2,?
FOXM1,NR4A2,?
FOXM1,POU5F1,+
FOXM1,PRRC2A,?
FOXM1,PTGS2,?
FOXM1,PTTG1,?
FOXM1,SCGB1A1,?
FOXM1,SFTPB,?
FOXM1,SFTPC,?
FOXM1,SNAI1,+
FOXM1,SNAI2,+
FOXM1,SOCS3,+
FOXM1,SOX2,?
FOXM1,STAT3,?
FOXN1,DSG4,-
FOXN1,NOTCH1,+
FOXN4,DLL4,+
FOXO1,ADIPOQ,+
FOXO1,ADIPOR1,+
FOXO1,AKT1,+
FOXO1,ALPL,+
FOXO1,ANGPT2,?
FOXO1,APOC3,?
FOXO1,BAX,-
FOXO1,BCL2L11,?
FOXO1,BGLAP2,?
FOXO1,CASP8,+
FOXO1,CCL2,+
FOXO1,CCL20,?
FOXO1,CCND1,-
FOXO1,CCND2,-
FOXO1,CCNG2,+
FOXO1,CCR2,?
FOXO1,CCR7,?
FOXO1,CDKN1A,+
FOXO1,CDKN1A,?
FOXO1,CDKN1B,+
FOXO1,EDN1,?
FOXO1,EGR1,-
FOXO1,FASL,?
FOXO1,FOXA2,?
FOXO1,FOXP3,?
FOXO1,FSHB,-
FOXO1,G6PC,+
FOXO1,G6PC,-
FOXO1,G6PC,?
FOXO1,GCK,-
FOXO1,IGFBP1,+
FOXO1,IKZF1,+
FOXO1,IL7R,+
FOXO1,INS2,-
FOXO1,KLF2,?
FOXO1,LHB,?
FOXO1,LPL,+
FOXO1,MMP13,?
FOXO1,MYH7,+
FOXO1,NOS3,-
FOXO1,OSTN,-
FOXO1,PCK1,-
FOXO1,PCK1,?
FOXO1,PDK4,+
FOXO1,PDX1,-
FOXO1,PDX1,?
FOXO1,PIK3R1,+
FOXO1,PPARG,-
FOXO1,PPARGC1A,?
FOXO1,RUNX2,?
FOXO1,SELL,+
FOXO1,SELL,?
FOXO1,SREBF1,-
FOXO1,TRIB3,-
FOXO1,TRIM63,?
FOXO1,G6PC,?
FOXO3,CCND1,-
FOXO3,CCND2,-
FOXO3,CCNG2,+
FOXO3,CDKN1B,+
FOXO3,GADD45A,+
FOXO3,LCN2,+
FOXO3,NOL3,+
FOXO3,SIRT1,+
FOXO3,SOCS3,+
FOXO4,ANXA8,-
FOXO4,BCL2L11,?
FOXO4,CCND1,-
FOXO4,CCND2,-
FOXO4,GADD45A,+
FOXO4,PPARGC1A,?
FOXO4,RBL2,+
FOXP1,FGF16,+
FOXP1,FGF17,+
FOXP1,FGF20,+
FOXP1,FGF3,+
FOXP1,LHX3,?
FOXP1,SCGB1A1,-
FOXP2,SCGB1A1,-
FOXP2,SFTPC,+
FOXP2,SFTPC,-
FOXP2,NKX2-1,-
FOXP3,BRCA1,-
FOXP3,CTLA4,+
FOXP3,CTLA4,?
FOXP3,ERBB2,-
FOXP3,IFNG,-
FOXP3,IL17A,-
FOXP3,IL2,-
FOXP3,IL2,?
FOXP3,IL22,+
FOXP3,IL2RA,+
FOXP3,NFKB1,?
FOXP3,OPN1SW,+
FOXP3,SKP2,-
FOXP3,TNFRSF18,+
FOXQ1,CDH1,-
FOXQ1,MYLK,-
FUS,MDM2,-
FUS,SOD2,?
GABPA,CHRNE,+
GABPA,COX4I1,?
GABPA,CYP7B1,?
GABPA,IL10,+
GABPA,IL7R,+
GABPA,SKP2,+
GABPA,SOD3,+
GABPB1,SOD3,+
GATA1,CCNA1,+
GATA1,CDC6,+
GATA1,CGA,?
GATA1,PF4,+
GATA1,EPB42,?
GATA1,EPB42,+
GATA1,FCER1G,+
GATA1,FLI1,-
GATA1,FLI1,?
GATA1,HBB-AR,?
GATA1,ITGA2B,?
GATA1,NFE2,?
GATA1,SPI1,-
GATA1,SIGMAR1,+
GATA1,SPI1,-
GATA1,TAL1,?
GATA1,TFDP2,+
GATA1,USP17LA,?
GATA1,ZBTB7A,?
GATA1,ZFP26,-
GATA2,ANGPT2,+
GATA2,CEBPA,-
GATA2,CSF2,+
GATA2,LYL1,+
GATA2,NKX6-1,?
GATA2,RC3H1,+
GATA2,SPI1,+
GATA2,SPI1,-
GATA2,SMAD6,+
GATA2,SPI1,+
GATA2,SPI1,-
GATA2,SPI1,?
GATA2,TAC2,+
GATA2,TSHB,?
GATA3,CDKN2C,-
GATA3,CDX2,+
GATA3,DLC1,+
GATA3,ERG,+
GATA3,FGF10,+
GATA3,FOXP3,?
GATA3,IFNG,-
GATA3,IL10,+
GATA3,IL13,+
GATA3,IL24,+
GATA3,IL3,+
GATA3,IL4,?
GATA3,IL5,+
GATA3,IL5,?
GATA3,MYCN,?
GATA3,RAG2,+
GATA3,RUNX3,-
GATA3,TBX21,-
GATA3,TBX21,?
GATA4,ADORA1,+
GATA4,AMH,+
GATA4,AMH,?
GATA4,ANKRD1,?
GATA4,BMP4,?
GATA4,CCND2,+
GATA4,CCND2,?
GATA4,DMRT1,+
GATA4,EPOR,+
GATA4,HESX1,?
GATA4,HEXIM1,?
GATA4,HHEX,?
GATA4,HSPA5,+
GATA4,ID2,+
GATA4,IFI204,+
GATA4,LHX9,-
GATA4,LRRC10,+
GATA4,MEF2C,?
GATA4,MYOG,-
GATA4,NKX2-5,?
GATA4,NPPA,+
GATA4,NPPB,+
GATA4,SPDEF,+
GATA4,STAR,?
GATA6,BHLHA15,?
GATA6,CAV1,-
GATA6,CDX2,+
GATA6,MYLK,-
GATA6,NKX2-1,+
GATA6,NOX1,-
GATA6,PPP1R14A,?
GATA6,RBPJL,?
GATA6,SFTPA1,+
GATA6,SFTPC,+
GATA6,SHH,-
GATA6,SPDEF,+
GATA6,TNNC1,+
GATA6,TTF1,+
GATA6,WNT7B,+
GBX2,LHX9,-
GBX2,LMO3,-
GBX2,OTX2,-
GBX2,OTX2,?
GBX2,ROBO1,+
GBX2,SHH,+
GCFC2,EGFR,-
GCGR,CRH,-
GCGR,G6PC,-
GCM2,PTH,+
GFI1,BAK1,-
GFI1,BAX,-
GFI1,CDKN1A,-
GFI1,CDKN2B,-
GFI1,ELANE,?
GFI1,GFI1B,?
GFI1,ID2,-
GFI1,IL7R,-
GFI1,SPI1,-
GFI1,ZBTB16,?
GFI1B,ELF4,-
GFI1B,GFI1,?
GFI1B,GFI1B,?
GFI1B,MEIS1,+
GFI1B,RAG1,+
GFI1B,RAG2,+
GFI1B,RCOR2,-
GFI1B,SOCS1,-
GFI1B,SOCS3,-
GLI1,CDH1,-
GLI1,FOXM1,+
GLI1,HAS2,+
GLI1,NHLH1,+
GLI1,PDGFRA,?
GLI1,PVR,+
GLI1,RUNX2,+
GLI1,RUNX3,+
GLI2,ASCL1,+
GLI2,ASCL1,?
GLI2,BMP2,+
GLI2,FGF15,?
GLI2,FKBP8,?
GLI2,FOXE1,-
GLI2,GLI1,+
GLI2,GLI1,?
GLI2,HES1,+
GLI2,IFITM5,+
GLI2,MYF5,+
GLI2,MYF5,?
GLI2,NDP,?
GLI2,PAX3,+
GLI2,PTCH1,+
GLI2,SHH,?
GLI2,SOX8,?
GLI3,FGF8,?
GLI3,GLI1,+
GLI3,GLI1,?
GLI3,GLI2,?
GLI3,HAS2,?
GLI3,MYF5,-
GLI3,NKX6-1,?
GLI3,PITRM1,-
GLI3,PVR,+
GLI3,SHH,-
GLIS2,INS2,+
GLIS3,NEUROG3,+
GNRH1,LHB,+
GRIN1,COX4I1,+
GSC,FOXH1,?
GSC,GSC2,?
GSC,MIXL1,-
GSC,MIXL1,?
GSX2,PPP1R1B,+
GTF2A1,PRM1,?
GTF2A1,TNP1,?
GTF2A2,BGLAP,+
GTF2B,HSPB1,?
GTF2H1,KEAP1,+
GTF2I,AKAP12,?
GTF2I,CCL7,+
GTF2I,CCND1,+
GTF2I,CFDP1,?
GTF2I,CSRP2,-
GTF2I,DLK1,-
GTF2I,FOLR1,-
GTF2I,FOS,+
GTF2I,FOS,?
GTF2I,GSC,+
GTF2I,HSPA5,?
GTF2I,ID1,?
GTF2I,IGH,+
GTF2I,NSD1,?
GTF2I,SEC23A,?
GTF2I,TGFB2,+
GTF2I,TGFBR2,-
GTF2IRD1,CCL7,+
GTF2IRD1,CSRP2,-
GTF2IRD1,DLK1,-
GTF2IRD1,FOLR1,-
GTF2IRD1,TGFB2,+
GTF2IRD1,TGFBR2,-
GZF1,HOXA10,-
HAND2,DBH,?
HAND2,DLX5,-
HAND2,DLX6,-
HAND2,MSX1,?
HAND2,PHOX2B,+
HAND2,RUNX2,-
HAVCR2,NELFCD,-
HBP1,MYOD1,-
HBP1,MYOG,-
HCFC1,RB1,?
HCLS1,IGHG2B,+
HCLS1,IGHG2B,?
HDAC1,AKAP12,-
HDAC1,AR,-
HDAC1,BGLAP,?
HDAC1,CCL5,?
HDAC1,CD1D2,-
HDAC1,CDC25A,-
HDAC1,CDKN1A,?
HDAC1,CDKN1B,?
HDAC1,CEBPB,?
HDAC1,COMP,?
HDAC1,CSN2,?
HDAC1,FAS,-
HDAC1,FSHR,-
HDAC1,IL6,?
HDAC1,IL12B,?
HDAC1,JUN,?
HDAC1,NFKBIA,-
HDAC1,NFYA,?
HDAC1,NOS2,?
HDAC1,PPARG,?
HDAC1,PPP2CA,+
HDAC1,RBL2,?
HDAC1,RECK,?
HDAC1,RHOX5,?
HDAC1,SP1,?
HDAC1,SPP1,+
HDAC1,STAR,?
HDAC1,EPCAM,?
HDAC11,IL10,-
HDAC2,BMP7,-
HDAC2,CCL12,?
HDAC2,CCNE1,-
HDAC2,CD1D2,-
HDAC2,CDKN1A,?
HDAC2,GRM2,?
HDAC2,NFKBIA,-
HDAC2,NOS2,?
HDAC2,SMARCA4,?
HDAC2,STAR,?
HDAC3,BCL2L1,?
HDAC3,CDKN1B,?
HDAC3,FOS,?
HDAC3,JUN,-
HDAC3,NFKBIA,-
HDAC3,NR4A2,?
HDAC3,PHLPP1,?
HDAC4,RUNX2,-
HDGF,VEGFA,+
HDGF,VEGFB,+
HES1,ASCL1,+
HES1,ASCL1,?
HES1,CDKN1B,-
HES1,CDKN1C,-
HES1,CORO1A,-
HES1,HTR1A,?
HES1,MAP2,-
HES6,HES1,-
HES6,HTR1A,?
HES7,LFNG,-
HES7,MESP2,+
HESX1,CGA,-
HESX1,DNMT1,?
HESX1,FSHB,-
HESX1,LHB,-
HESX1,POU1F1,-
HESX1,PROP1,-
HEXIM1,CCND1,-
HEXIM1,CCND1,?
HEXIM1,VEGFA,?
HEY1,GATA4,-
HEY1,GATA6,-
HEY1,ID1,-
HEY1,NPPA,-
HEY1,OLIG2,-
HEY1,RUNX2,+
HEY2,GATA4,-
HEY2,GATA4,?
HEY2,GATA6,-
HEY2,MMP10,-
HEY2,NPPA,-
HEYL,NPPA,-
HGF,MET,+
HHEX,ESM1,-
HIC1,ATOH1,+
HIC1,EFNA1,-
HIF1A,FAM162A,?
HIF1A,BACE1,+
HIF1A,BSG,+
HIF1A,CITED2,+
HIF1A,CREBBP,+
HIF1A,CTGF,+
HIF1A,DLL4,+
HIF1A,EPO,+
HIF1A,EPO,-
HIF1A,EPO,?
HIF1A,G6PC,?
HIF1A,HEY1,+
HIF1A,HEY2,+
HIF1A,HMOX1,?
HIF1A,MDK,+
HIF1A,MT1,+
HIF1A,MYOCD,?
HIF1A,PFKFB3,+
HIF1A,PTGS2,?
HIF1A,SERPINE1,+
HIF1A,SNAI1,+
HIF1A,TUFT1,?
HIF1A,VEGFA,+
HIF1A,VEGFA,?
HIVEP2,BGLAP2,+
HIVEP2,PPARG,+
HLF,ABCB1A,?
HLF,EPO,?
HLTF,SCGB3A1,?
HLX,IL12A,+
HLX,IL12B,+
HMGA1,BRCA1,-
HMGA1,INSR,?
HMGA1,RAG2,?
HMGA1,RBP4,?
HMGA2,CDH1,-
HMGA2,IGF2BP2,?
HMGA2,MIA,-
HMGA2,NFKB1,+
HMGA2,NKX2-5,?
HMGA2,SNAI1,?
HMGA2,SNAI2,+
HMGA2,TWIST1,+
HMGB2,RUNX2,-
HMGN3,SLC2A2,?
HNF1A,BCL6,+
HNF1A,CLDN2,?
HNF1A,CRP,?
HNF1A,CYP1A2,+
HNF1A,CYP27A1,+
HNF1A,CYP2A5,-
HNF1A,CYP2B10,-
HNF1A,CYP2C29,+
HNF1A,CYP2D9,-
HNF1A,CYP2E1,+
HNF1A,CYP39A1,-
HNF1A,CYP3A11,+
HNF1A,CYP7A1,-
HNF1A,CYP7B1,+
HNF1A,CYP8B1,-
HNF1A,GLB1,?
HNF1A,GUCA2A,+
HNF1A,IL17A,-
HNF1A,KITL,+
HNF1A,LCT,+
HNF1A,MGAM,?
HNF1A,PAX4,+
HNF1A,PCK1,+
HNF1A,PKHD1,+
HNF1A,PRDM1,-
HNF1A,RORC,+
HNF1A,SLC6A19,+
HNF1A,SLCO1B2,+
HNF1A,SLCO1B2,?
HNF1A,SOAT2,?
HNF1B,EGR2,?
HNF1B,KIF12,-
HNF1B,MAFB,+
HNF1B,ONECUT1,?
HNF1B,PDE4C,?
HNF1B,PKHD1,+
HNF1B,SOCS3,-
HNF4A,ACMSD,?
HNF4A,APOA4,+
HNF4A,APOA4,?
HNF4A,APOC3,?
HNF4A,CDX2,+
HNF4A,CEBPA,+
HNF4A,CEBPB,+
HNF4A,CFB,?
HNF4A,CSN2,-
HNF4A,CYP2A4,-
HNF4A,CYP2B9,-
HNF4A,CYP3A11,?
HNF4A,CYP3A41A,?
HNF4A,CYP4A12A,+
HNF4A,CYP4A12B,+
HNF4A,CYP7A1,+
HNF4A,CYP7A1,-
HNF4A,CYP7A1,?
HNF4A,F12,?
HNF4A,FOXA1,-
HNF4A,FOXA2,-
HNF4A,G6PC,+
HNF4A,G6PC,?
HNF4A,GCK,+
HNF4A,GSTP1,+
HNF4A,GSTP2,+
HNF4A,HMGA2,+
HNF4A,LIPC,?
HNF4A,ONECUT1,-
HNF4A,PCK1,?
HNF4A,PERP,?
HNF4A,PKLR,+
HNF4A,PPARA,+
HNF4A,PPARA,?
HNF4A,PPARGC1A,-
HNF4A,RARE1,?
HNF4A,RARE2,?
HNF4A,SHBG,+
HNF4A,SLC10A1,-
HNF4A,SLC27A5,-
HNF4A,SLC6A19,+
HNRNPD,CRY1,+
HNRNPD,THY1,?
HNRNPK,SLC1A2,?
HOXA1,EPHA2,+
HOXA10,DKK1,+
HOXA10,GATA1,?
HOXA10,GFI1,+
HOXA10,HLF,?
HOXA10,MYLK,?
HOXA10,PHGDH,-
HOXA10,TDO2,+
HOXA10,TDO2,-
HOXA11,MYOD1,-
HOXA2,MEOX1,?
HOXA2,PCP4,?
HOXA2,RUNX2,-
HOXA2,SIX2,?
HOXA3,HOXD3,?
HOXA4,TH,?
HOXA5,IGFBP1,+
HOXA5,TH,?
HOXA5,TRP53,+
HOXA9,ERG,+
HOXA9,FLT3,?
HOXA9,LMO2,+
HOXA9,MYB,+
HOXA9,SOX4,+
HOXA9,SPP1,-
HOXB1,EPHA2,+
HOXB1,PHOX2B,?
HOXB2,HOXB1,+
HOXB2,PHOX2B,?
HOXB3,HOXB1,-
HOXB4,CD34,?
HOXB4,PTPRC,?
HOXB4,RARB,?
HOXB4,SOX4,?
HOXB5,FOXD3,?
HOXB8,ACTA2,-
HOXB8,MYLK,-
HOXB8,TAGLN,-
HOXC13,DSG4,-
HOXC13,FOXQ1,?
HOXC13,SPI1,-
HOXC6,NCAM1,+
HOXC8,CLEC10A,?
HOXC8,LLGL1,-
HOXC8,NKD2,?
HOXC8,PCNA,-
HOXC8,SGPP1,-
HOXC8,SMAD6,-
HOXC8,SPP1,?
HOXD13,BMP4,+
HOXD13,RUNX2,?
HR,DLX3,+
HSF1,HSPA1B,+
HSF4,HSPB1,+
HSPB1,CDKN1A,+
HTATIP2,IGF1,-
HTATIP2,MYC,?
HTATIP2,WISP2,-
ID1,ALPL,-
ID1,BGLAP2,-
ID1,CDKN1A,-
ID1,CDKN2A,-
ID1,IFNG,+
ID1,MYOD1,+
ID1,REL,+
ID1,RORC,-
ID1,RUNX2,-
ID1,THBS1,-
ID1,TNF,+
ID2,ALPL,-
ID2,BGLAP2,-
ID2,CCNA2,-
ID2,COL1A2,-
ID2,TCF3,-
ID2,IL10,-
ID2,LIPE,?
ID2,RUNX2,-
ID2,SPI1,-
ID2,TPT1,-
ID2,ZBTB16,?
ID3,ADIPOQ,-
ID3,ALPL,-
ID3,BGLAP2,-
ID3,COL1A2,-
ID3,NOTCH1,-
ID3,RUNX2,-
ID3,SMARCC1,-
ID3,VCAM1,-
ID4,ESR1,?
ID4,FOXA1,?
IFI204,BGLAP2,+
IFIH1,IFNB1,+
IKBKB,CCL19,+
IKBKB,CXCL10,+
IKBKB,CXCL11,+
IKBKB,CXCL2,+
IKBKB,CXCL9,+
IKBKB,CXCR4,+
IKBKB,NFKB1,+
IKBKB,NFKB1,?
IKBKB,NFKBIA,-
IKBKB,PTGS2,+
IKBKB,RPS6KB1,+
IKBKB,TNF,+
IKBKB,TRP53,?
IKZF1,CASZ1,-
IKZF1,CD4,-
IKZF1,CD79A,?
IKZF1,FGFR4,+
IKZF1,IGLL1,-
IKZF1,IGLL1,?
IKZF1,IL10,?
IKZF1,IL2,-
IKZF1,IL7R,?
IKZF1,MYC,+
IKZF1,NOS2,-
IKZF1,NOTCH1,?
IKZF1,OPRD1,?
IKZF1,OPRK1,-
IKZF1,OSR1,?
IKZF1,PROM1,-
IKZF1,RAG1,?
IKZF2,IL2,?
IKZF2,RC3H1,-
IKZF3,IGLL1,-
IKZF3,MYC,-
IL10,FOXC1,?
IL17A,IL1B,+
IL17A,TNF,+
IL4,ITGB3,?
ILF2,ACRV1,+
ILF3,ACRV1,+
ILF3,CCNE1,+
ILF3,IL2,?
ILK,MMP9,+
ING1,DGCR8,?
ING4,TRP53,+
INSM1,GATA2,+
INSM1,LMX1B,+
INSM1,PET1,+
INSM1,TPH2,+
IRF1,CCL5,+
IRF1,CDKN1A,?
IRF1,CFB,+
IRF1,CIITA,+
IRF1,CIITA,?
IRF1,CXCL10,+
IRF1,CXCL11,+
IRF1,FOXP3,-
IRF1,GBP2,+
IRF1,HIST2H4,+
IRF1,IFNB1,?
IRF1,IFNG,?
IRF1,IL12A,+
IRF1,IL12B,+
IRF1,IL12B,-
IRF1,IL12B,?
IRF1,IL27,+
IRF1,IL27,?
IRF1,IL4,-
IRF1,MAPK14,+
IRF1,MYD88,+
IRF1,NOS2,+
IRF1,NOS2,?
IRF1,PIGR,?
IRF1,SELL,+
IRF1,SOCS1,+
IRF1,TAP1,?
IRF1,TAP2,+
IRF1,TNF,+
IRF1,TNF,?
IRF1,UPP1,?
IRF2,CXCL11,-
IRF2,HIST2H4,+
IRF2,IFNB1,?
IRF3,HIST2H4,+
IRF3,IFNA,+
IRF3,IFNA,-
IRF3,IFNA,?
IRF3,IFNA1,+
IRF3,IFNA4,?
IRF3,IFNB1,+
IRF3,IFNB1,-
IRF3,IFNB1,?
IRF3,IL12A,+
IRF3,IL12A,-
IRF3,IL23A,?
IRF3,PURA,-
IRF3,PVR,+
IRF3,SOCS2,+
IRF3,USP18,+
IRF4,CDKN2B,+
IRF4,CXCL9,+
IRF4,IL10,+
IRF4,IL1B,+
IRF4,IL4,+
IRF4,IL9,+
IRF4,NFATC2,+
IRF4,PRDM1,+
IRF4,PRDM1,-
IRF4,RUNX3,-
IRF4,SPI1,?
IRF4,ZBTB20,+
IRF5,IFI202B,+
IRF5,PRDM1,+
IRF6,NECTIN4,+
IRF7,HIST2H4,+
IRF7,IFNA,+
IRF7,IFNA1,+
IRF7,IFNA4,?
IRF7,IFNB1,?
