,Source,Target,Interaction
7040,KAG9260423.1,KAG9279787.1,-
7041,KAG9260423.1,KAG9260832.1,+
7042,KAG9260423.1,KAG9260832.1,-
7043,KAG9260423.1,KAG9260832.1,?
7044,KAG9260423.1,KAG9280827.1,+
7045,KAG9260423.1,KAG9280827.1,?
7048,KAG9260423.1,KAG9275760.1,?
7050,KAG9260423.1,KAG9276385.1,?
7051,KAG9260423.1,KAG9279382.1,+
7053,KAG9260423.1,KAG9273157.1,-
7054,KAG9260423.1,KAG9273157.1,?
7055,KAG9260423.1,KAG9273217.1,?
7058,KAG9260423.1,KAG9272788.1,?
7060,KAG9260423.1,KAG9275974.1,?
7067,KAG9260423.1,KAG9277174.1,?
7068,KAG9260423.1,KAG9266766.1,?
7069,KAG9260423.1,KAG9271194.1,?
7070,KAG9260423.1,KAG9278227.1,+
7071,KAG9260423.1,KAG9259643.1,?
7072,KAG9260423.1,KAG9260400.1,?
7074,KAG9260423.1,KAG9282543.1,?
7075,KAG9260423.1,KAG9281925.1,+
7076,KAG9260423.1,KAG9263234.1,?
7078,KAG9260423.1,KAG9272486.1,+
7080,KAG9260423.1,KAG9275388.1,?
7081,KAG9260423.1,KAG9273473.1,?
7082,KAG9260423.1,KAG9275526.1,+
7083,KAG9260423.1,KAG9271618.1,+
7085,KAG9260423.1,KAG9262887.1,?
7088,KAG9260423.1,KAG9264736.1,?
7089,KAG9260423.1,KAG9278243.1,?
7090,KAG9260423.1,KAG9283639.1,+
7091,KAG9260423.1,KAG9266035.1,?
7092,KAG9260423.1,KAG9272921.1,?
7093,KAG9260423.1,KAG9273204.1,?
7094,KAG9260423.1,KAG9282682.1,+
7095,KAG9260423.1,KAG9261729.1,?
7096,KAG9260423.1,KAG9283693.1,+
7097,KAG9260423.1,KAG9278979.1,+
7098,KAG9260423.1,KAG9278979.1,-
7099,KAG9260423.1,KAG9278979.1,?
7100,KAG9260423.1,KAG9268498.1,+
7101,KAG9260423.1,KAG9269527.1,+
7102,KAG9260423.1,KAG9263300.1,?
7103,KAG9260423.1,KAG9279926.1,?
7105,KAG9260423.1,KAG9268638.1,+
7106,KAG9260423.1,KAG9262374.1,+
7107,KAG9260423.1,KAG9262374.1,?
7108,KAG9260423.1,KAG9272341.1,?
7109,KAG9260423.1,KAG9275830.1,-
7110,KAG9260423.1,KAG9275830.1,?
7111,KAG9260423.1,KAG9272198.1,+
7112,KAG9260423.1,KAG9272198.1,?
7114,KAG9260423.1,KAG9272114.1,+
7116,KAG9260423.1,KAG9274523.1,+
7117,KAG9260423.1,KAG9264523.1,-
7118,KAG9260423.1,KAG9264523.1,?
7119,KAG9260423.1,KAG9267287.1,+
7121,KAG9260423.1,KAG9283012.1,?
7123,KAG9260423.1,KAG9262332.1,?
7124,KAG9260423.1,KAG9261773.1,?
7125,KAG9260423.1,KAG9276508.1,?
7126,KAG9260423.1,KAG9262334.1,?
7127,KAG9260423.1,KAG9265722.1,?
7130,KAG9260423.1,KAG9282718.1,+
7131,KAG9260423.1,KAG9282718.1,?
7132,KAG9260423.1,KAG9280831.1,?
7133,KAG9260423.1,KAG9273485.1,?
7134,KAG9260423.1,KAG9261740.1,?
7135,KAG9260423.1,KAG9266570.1,?
7136,KAG9260423.1,KAG9272234.1,?
7137,KAG9260423.1,KAG9270425.1,?
7138,KAG9260423.1,KAG9275189.1,?
7139,KAG9260423.1,KAG9280657.1,?
7140,KAG9260423.1,KAG9272183.1,+
7141,KAG9260423.1,KAG9272183.1,?
7143,KAG9260423.1,KAG9282293.1,?
7144,KAG9260423.1,KAG9280557.1,+
7145,KAG9260423.1,KAG9266033.1,?
7146,KAG9260423.1,KAG9278378.1,?
7147,KAG9260423.1,KAG9274501.1,+
7150,KAG9260423.1,KAG9280464.1,?
7151,KAG9260423.1,KAG9275039.1,+
7152,KAG9260423.1,KAG9261507.1,?
7153,KAG9260423.1,KAG9259419.1,?
7154,KAG9260423.1,KAG9279927.1,+
7157,KAG9260423.1,KAG9268927.1,+
7158,KAG9260423.1,KAG9272508.1,?
7159,KAG9260423.1,KAG9271547.1,?
7160,KAG9260423.1,KAG9261926.1,?
7161,KAG9260423.1,KAG9267648.1,?
7162,KAG9260423.1,KAG9281262.1,+
7163,KAG9260423.1,KAG9276069.1,-
7164,KAG9260423.1,KAG9265727.1,+
7165,KAG9260423.1,KAG9280099.1,?
7166,KAG9260423.1,KAG9266659.1,+
7167,KAG9260423.1,KAG9273545.1,+
7168,KAG9260423.1,KAG9271637.1,+
7169,KAG9260423.1,KAG9273035.1,+
7172,KAG9260423.1,KAG9276909.1,+
7173,KAG9260423.1,KAG9276909.1,?
7175,KAG9260423.1,KAG9269088.1,?
7178,KAG9260423.1,KAG9260819.1,+
7179,KAG9260423.1,KAG9260819.1,?
7180,KAG9260423.1,KAG9260904.1,?
7181,KAG9260423.1,KAG9264237.1,+
7183,KAG9260423.1,KAG9281052.1,+
7184,KAG9260423.1,KAG9281052.1,-
7185,KAG9260423.1,KAG9271359.1,+
7186,KAG9260423.1,KAG9265546.1,?
7188,KAG9260423.1,KAG9280953.1,-
7190,KAG9260423.1,KAG9276545.1,-
7192,KAG9260423.1,KAG9266987.1,?
7193,KAG9260423.1,KAG9260824.1,+
7194,KAG9260423.1,KAG9260824.1,?
7195,KAG9260423.1,KAG9282676.1,?
7196,KAG9260423.1,KAG9282675.1,+
7198,KAG9260423.1,KAG9260526.1,+
7199,KAG9260423.1,KAG9260526.1,?
7201,KAG9260423.1,KAG9279201.1,?
7204,KAG9260423.1,KAG9270907.1,?
7205,KAG9260423.1,KAG9263350.1,?
7206,KAG9260423.1,KAG9266932.1,+
7207,KAG9260423.1,KAG9266932.1,?
7208,KAG9260423.1,KAG9280642.1,+
7209,KAG9260423.1,KAG9262395.1,+
7210,KAG9260423.1,KAG9262395.1,?
7212,KAG9260423.1,KAG9263290.1,?
7213,KAG9260423.1,KAG9269138.1,+
7215,KAG9260423.1,KAG9271797.1,-
7216,KAG9260423.1,KAG9271797.1,?
7217,KAG9260423.1,KAG9267405.1,?
7218,KAG9260423.1,KAG9271628.1,?
7219,KAG9260423.1,KAG9268029.1,-
7221,KAG9260423.1,KAG9264177.1,?
7222,KAG9260423.1,KAG9276966.1,+
7223,KAG9260423.1,KAG9278269.1,+
7225,KAG9260423.1,KAG9282762.1,-
7229,KAG9260423.1,KAG9282763.1,?
7230,KAG9260423.1,KAG9265890.1,?
7233,KAG9260423.1,KAG9279479.1,+
7234,KAG9260423.1,KAG9269458.1,?
7235,KAG9260423.1,KAG9266663.1,+
7237,KAG9260423.1,KAG9276257.1,?
7238,KAG9260423.1,KAG9272009.1,?
7239,KAG9260423.1,KAG9281138.1,+
7241,KAG9260423.1,KAG9264331.1,+
7243,KAG9260423.1,KAG9277772.1,?
7245,KAG9260423.1,KAG9275316.1,+
7246,KAG9260423.1,KAG9266657.1,?
7247,KAG9260423.1,KAG9272066.1,+
7249,KAG9260423.1,KAG9272886.1,?
7250,KAG9260423.1,KAG9272150.1,?
7251,KAG9260423.1,KAG9278863.1,?
7252,KAG9260423.1,KAG9263502.1,?
7253,KAG9260423.1,KAG9272473.1,+
7255,KAG9260423.1,KAG9263349.1,+
7256,KAG9260423.1,KAG9263349.1,?
7257,KAG9260423.1,KAG9265831.1,+
7258,KAG9260423.1,KAG9272703.1,?
7259,KAG9260423.1,KAG9280471.1,+
7260,KAG9260423.1,KAG9280471.1,?
7262,KAG9260423.1,KAG9272360.1,+
7263,KAG9260423.1,KAG9272360.1,-
7264,KAG9260423.1,KAG9268229.1,?
7268,KAG9260423.1,KAG9272222.1,+
7269,KAG9260423.1,KAG9273404.1,?
7270,KAG9260423.1,KAG9266340.1,+
7271,KAG9260423.1,KAG9273820.1,+
7272,KAG9260423.1,KAG9273820.1,?
7273,KAG9260423.1,KAG9260913.1,+
7274,KAG9260423.1,KAG9260913.1,?
7275,KAG9260423.1,KAG9278543.1,?
7276,KAG9260423.1,KAG9270760.1,+
7277,KAG9260423.1,KAG9270760.1,?
7280,KAG9260423.1,KAG9280086.1,?
7281,KAG9260423.1,KAG9263346.1,+
7282,KAG9260423.1,KAG9263346.1,?
7283,KAG9260423.1,KAG9268512.1,+
7288,KAG9260423.1,KAG9266489.1,+
7289,KAG9260423.1,KAG9283384.1,?
7290,KAG9260423.1,KAG9260296.1,?
7291,KAG9260423.1,KAG9273957.1,?
7292,KAG9260423.1,KAG9282484.1,+
7293,KAG9260423.1,KAG9282484.1,-
7294,KAG9260423.1,KAG9282484.1,?
7295,KAG9260423.1,KAG9279397.1,+
7296,KAG9260423.1,KAG9278615.1,+
7297,KAG9260423.1,KAG9263087.1,?
7298,KAG9260423.1,KAG9263807.1,+
7299,KAG9260423.1,KAG9275553.1,?
7300,KAG9260423.1,KAG9268519.1,?
7302,KAG9260423.1,KAG9261998.1,?
7305,KAG9260423.1,KAG9280045.1,?
7307,KAG9260423.1,KAG9269814.1,?
7309,KAG9260423.1,KAG9282448.1,?
7310,KAG9260423.1,KAG9267541.1,?
7311,KAG9260423.1,KAG9268815.1,?
7312,KAG9260423.1,KAG9275584.1,+
7313,KAG9260423.1,KAG9275584.1,?
7314,KAG9260423.1,KAG9277111.1,?
7315,KAG9260423.1,KAG9266094.1,-
7316,KAG9260423.1,KAG9267571.1,+
7319,KAG9260423.1,KAG9271990.1,?
7320,KAG9260423.1,KAG9277848.1,+
7321,KAG9260423.1,KAG9272490.1,?
7324,KAG9260423.1,KAG9272333.1,?
7325,KAG9260423.1,KAG9283373.1,?
7327,KAG9260423.1,KAG9267267.1,?
7328,KAG9260423.1,KAG9264501.1,?
7329,KAG9260423.1,KAG9273323.1,+
7331,KAG9260423.1,KAG9274357.1,?
7334,KAG9260423.1,KAG9275434.1,?
7337,KAG9260423.1,KAG9282656.1,?
7338,KAG9260423.1,KAG9264263.1,?
7339,KAG9260423.1,KAG9270544.1,?
7340,KAG9260423.1,KAG9268208.1,?
7342,KAG9260423.1,KAG9278546.1,+
7343,KAG9260423.1,KAG9278546.1,-
7344,KAG9260423.1,KAG9278546.1,?
7345,KAG9260423.1,KAG9264011.1,+
7346,KAG9260423.1,KAG9265476.1,+
7347,KAG9260423.1,KAG9268018.1,-
7352,KAG9260423.1,KAG9268826.1,?
7353,KAG9260423.1,KAG9275749.1,?
7354,KAG9260423.1,KAG9267703.1,?
7355,KAG9260423.1,KAG9281778.1,?
7356,KAG9260423.1,KAG9264995.1,+
7357,KAG9260423.1,KAG9282614.1,+
7358,KAG9260423.1,KAG9282614.1,-
7359,KAG9260423.1,KAG9280733.1,+
7360,KAG9260423.1,KAG9270724.1,?
7361,KAG9260423.1,KAG9280743.1,?
7362,KAG9260423.1,KAG9272730.1,+
7363,KAG9260423.1,KAG9272730.1,?
7364,KAG9260423.1,KAG9264063.1,+
7365,KAG9260423.1,KAG9277086.1,+
7366,KAG9260423.1,KAG9276694.1,+
7367,KAG9260423.1,KAG9276694.1,?
7368,KAG9260423.1,KAG9278970.1,+
7369,KAG9260423.1,KAG9278970.1,?
7370,KAG9260423.1,KAG9259909.1,+
7371,KAG9260423.1,KAG9259909.1,?
7373,KAG9260423.1,KAG9277550.1,-
7374,KAG9260423.1,KAG9280992.1,+
7375,KAG9260423.1,KAG9259943.1,?
7380,KAG9260423.1,KAG9274257.1,+
7381,KAG9260423.1,KAG9274257.1,?
7382,KAG9260423.1,KAG9275418.1,?
7383,KAG9260423.1,KAG9281030.1,+
7385,KAG9260423.1,KAG9265588.1,+
7386,KAG9260423.1,KAG9265588.1,?
7387,KAG9260423.1,KAG9280521.1,?
7388,KAG9260423.1,KAG9277623.1,?
7389,KAG9260423.1,KAG9277908.1,+
7390,KAG9260423.1,KAG9277916.1,?
7393,KAG9260423.1,KAG9269844.1,?
7394,KAG9260423.1,KAG9275003.1,-
7395,KAG9260423.1,KAG9281829.1,?
7396,KAG9260423.1,KAG9266573.1,?
7397,KAG9260423.1,KAG9263809.1,+
7398,KAG9260423.1,KAG9274314.1,?
7399,KAG9260423.1,KAG9283220.1,?
7400,KAG9260423.1,KAG9280359.1,+
7401,KAG9260423.1,KAG9272043.1,?
7402,KAG9260423.1,KAG9271331.1,?
7403,KAG9260423.1,KAG9282211.1,?
7404,KAG9260423.1,KAG9263563.1,+
7405,KAG9260423.1,KAG9268978.1,?
7406,KAG9260423.1,KAG9274895.1,?
7407,KAG9260423.1,KAG9276959.1,?
7408,KAG9260423.1,KAG9263848.1,+
7409,KAG9260423.1,KAG9263678.1,+
7410,KAG9260423.1,KAG9263678.1,-
7411,KAG9260423.1,KAG9282917.1,-
7412,KAG9260423.1,KAG9282917.1,?
7413,KAG9260423.1,KAG9272672.1,?
7414,KAG9260423.1,KAG9264569.1,+
7415,KAG9260423.1,KAG9271460.1,+
7419,KAG9260423.1,KAG9272147.1,?
7420,KAG9260423.1,KAG9269122.1,?
7421,KAG9260423.1,KAG9264368.1,+
7422,KAG9260423.1,KAG9264368.1,?
7424,KAG9260423.1,KAG9265688.1,?
7425,KAG9260423.1,KAG9270548.1,?
7426,KAG9260423.1,KAG9279504.1,+
7427,KAG9260423.1,KAG9278646.1,?
7428,KAG9260423.1,KAG9270710.1,?
7432,KAG9260423.1,KAG9266959.1,?
7434,KAG9260423.1,KAG9280378.1,+
7435,KAG9260423.1,KAG9281482.1,+
7436,KAG9260423.1,KAG9281482.1,?
7438,KAG9260423.1,KAG9279792.1,?
7440,KAG9260423.1,KAG9265568.1,+
7441,KAG9260423.1,KAG9265568.1,?
7442,KAG9260423.1,KAG9276378.1,?
7444,KAG9260423.1,KAG9281130.1,?
7445,KAG9260423.1,KAG9282552.1,+
7446,KAG9260423.1,KAG9282552.1,?
7450,KAG9260423.1,KAG9267867.1,?
7451,KAG9260423.1,KAG9280582.1,+
7452,KAG9260423.1,KAG9280582.1,?
7454,KAG9260423.1,KAG9267014.1,+
7455,KAG9260423.1,KAG9262273.1,+
7456,KAG9260423.1,KAG9262273.1,?
7457,KAG9260423.1,KAG9281066.1,+
7458,KAG9260423.1,KAG9261950.1,+
7459,KAG9260423.1,KAG9261950.1,?
7460,KAG9260423.1,KAG9264931.1,+
7461,KAG9260423.1,KAG9264931.1,-
7462,KAG9260423.1,KAG9261455.1,+
7463,KAG9260423.1,KAG9261455.1,?
7464,KAG9260423.1,KAG9283461.1,-
7465,KAG9260423.1,KAG9262847.1,+
7467,KAG9260423.1,KAG9279902.1,?
7468,KAG9260423.1,KAG9280229.1,?
7469,KAG9260423.1,KAG9274070.1,?
7471,KAG9260423.1,KAG9263257.1,+
7472,KAG9260423.1,KAG9259928.1,+
7473,KAG9260423.1,KAG9259928.1,?
7476,KAG9260423.1,KAG9263857.1,?
7477,KAG9260423.1,KAG9269236.1,+
7478,KAG9260423.1,KAG9263175.1,+
7479,KAG9260423.1,KAG9269212.1,?
7480,KAG9260423.1,KAG9278337.1,+
7481,KAG9260423.1,KAG9278337.1,-
7482,KAG9260423.1,KAG9278337.1,?
7483,KAG9260423.1,KAG9276490.1,+
7484,KAG9260423.1,KAG9270736.1,?
7485,KAG9260423.1,KAG9280310.1,-
7486,KAG9260423.1,KAG9263527.1,?
7487,KAG9260423.1,KAG9271989.1,+
7488,KAG9260423.1,KAG9272543.1,+
7489,KAG9260423.1,KAG9270905.1,?
7490,KAG9260423.1,KAG9282887.1,+
7493,KAG9266674.1,KAG9276045.1,-
7494,KAG9266674.1,KAG9268498.1,+
7495,KAG9266674.1,KAG9269527.1,+
7496,KAG9266674.1,KAG9281052.1,-
7497,KAG9266674.1,KAG9263349.1,?
7498,KAG9266674.1,KAG9270760.1,-
7499,KAG9266674.1,KAG9267701.1,?
7501,KAG9271460.1,KAG9260005.1,-
7502,KAG9271460.1,KAG9260005.1,?
7503,KAG9271460.1,KAG9267326.1,?
7505,KAG9271460.1,KAG9274271.1,+
7506,KAG9271460.1,KAG9260765.1,+
7507,KAG9271460.1,KAG9266333.1,?
7508,KAG9271460.1,KAG9267915.1,?
7509,KAG9271460.1,KAG9260300.1,?
7510,KAG9271460.1,KAG9266658.1,+
7511,KAG9271460.1,KAG9272766.1,?
7512,KAG9271460.1,KAG9263511.1,?
7513,KAG9271460.1,KAG9271703.1,?
7514,KAG9271460.1,KAG9267104.1,?
7516,KAG9271460.1,KAG9282627.1,+
7518,KAG9271460.1,KAG9279017.1,+
7519,KAG9271460.1,KAG9274619.1,?
7520,KAG9271460.1,KAG9260832.1,+
7521,KAG9271460.1,KAG9260832.1,-
7522,KAG9271460.1,KAG9260832.1,?
7524,KAG9271460.1,KAG9275760.1,?
7526,KAG9271460.1,KAG9273157.1,-
7527,KAG9271460.1,KAG9273157.1,?
7528,KAG9271460.1,KAG9273217.1,?
7529,KAG9271460.1,KAG9272788.1,?
7534,KAG9271460.1,KAG9282543.1,?
7535,KAG9271460.1,KAG9281925.1,+
7536,KAG9271460.1,KAG9275388.1,?
7537,KAG9271460.1,KAG9271618.1,+
7541,KAG9271460.1,KAG9282535.1,?
7542,KAG9271460.1,KAG9261729.1,?
7543,KAG9271460.1,KAG9283693.1,+
7544,KAG9271460.1,KAG9268498.1,?
7545,KAG9271460.1,KAG9269527.1,?
7546,KAG9271460.1,KAG9268638.1,-
7547,KAG9271460.1,KAG9267287.1,+
7548,KAG9271460.1,KAG9263144.1,-
7549,KAG9271460.1,KAG9261773.1,?
7550,KAG9271460.1,KAG9280831.1,?
7551,KAG9271460.1,KAG9261740.1,?
7552,KAG9271460.1,KAG9275189.1,?
7553,KAG9271460.1,KAG9270734.1,-
7554,KAG9271460.1,KAG9259419.1,?
7556,KAG9271460.1,KAG9265727.1,+
7557,KAG9271460.1,KAG9271637.1,+
7558,KAG9271460.1,KAG9273035.1,+
7561,KAG9271460.1,KAG9281052.1,+
7562,KAG9271460.1,KAG9276545.1,-
7563,KAG9271460.1,KAG9282676.1,?
7564,KAG9271460.1,KAG9282675.1,+
7566,KAG9271460.1,KAG9263290.1,?
7568,KAG9271460.1,KAG9271797.1,?
7569,KAG9271460.1,KAG9282762.1,+
7570,KAG9271460.1,KAG9282762.1,-
7572,KAG9271460.1,KAG9276257.1,?
7573,KAG9271460.1,KAG9272009.1,?
7574,KAG9271460.1,KAG9262371.1,+
7576,KAG9271460.1,KAG9266657.1,+
7577,KAG9271460.1,KAG9266657.1,?
7578,KAG9271460.1,KAG9272150.1,?
7580,KAG9271460.1,KAG9263349.1,?
7582,KAG9271460.1,KAG9260913.1,?
7583,KAG9271460.1,KAG9275019.1,+
7586,KAG9271460.1,KAG9266489.1,+
7587,KAG9271460.1,KAG9282484.1,+
7588,KAG9271460.1,KAG9263807.1,+
7589,KAG9271460.1,KAG9268519.1,?
7591,KAG9271460.1,KAG9265281.1,+
7592,KAG9271460.1,KAG9275584.1,+
7597,KAG9271460.1,KAG9277086.1,+
7598,KAG9271460.1,KAG9276694.1,?
7599,KAG9271460.1,KAG9259909.1,+
7600,KAG9271460.1,KAG9280992.1,+
7604,KAG9271460.1,KAG9263067.1,?
7605,KAG9271460.1,KAG9271331.1,?
7606,KAG9271460.1,KAG9267911.1,?
7607,KAG9271460.1,KAG9269493.1,-
7613,KAG9271460.1,KAG9267867.1,?
7614,KAG9271460.1,KAG9279902.1,?
7616,KAG9271460.1,KAG9280229.1,?
7618,KAG9271460.1,KAG9269236.1,+
7619,KAG9271460.1,KAG9278337.1,?
7620,KAG9271460.1,KAG9282887.1,+
7621,KAG9278960.1,KAG9281630.1,+
7622,KAG9278960.1,KAG9267915.1,?
7623,KAG9278960.1,KAG9267104.1,?
7624,KAG9278960.1,KAG9267287.1,+
7625,KAG9278960.1,KAG9275189.1,?
7626,KAG9278960.1,KAG9282762.1,+
7627,KAG9278960.1,KAG9282762.1,-
7629,KAG9278960.1,KAG9263807.1,+
7631,KAG9278960.1,KAG9259909.1,+
7632,KAG9278960.1,KAG9282887.1,+
7634,KAG9276913.1,KAG9279662.1,+
7637,KAG9276913.1,KAG9270760.1,-
7642,KAG9276913.1,KAG9281149.1,+
7643,KAG9276913.1,KAG9272147.1,+
7644,KAG9269685.1,KAG9263559.1,+
7645,KAG9269685.1,KAG9270507.1,?
7646,KAG9260881.1,KAG9277353.1,+
7648,KAG9260881.1,KAG9277742.1,-
7649,KAG9260881.1,KAG9260300.1,?
7650,KAG9260881.1,KAG9272766.1,?
7654,KAG9260881.1,KAG9264950.1,?
7656,KAG9260881.1,KAG9274176.1,-
7660,KAG9260881.1,KAG9276441.1,+
7661,KAG9260881.1,KAG9276441.1,?
7662,KAG9260881.1,KAG9266879.1,?
7663,KAG9260881.1,KAG9276598.1,?
7664,KAG9260881.1,KAG9276597.1,+
7665,KAG9260881.1,KAG9271812.1,+
7666,KAG9260881.1,KAG9261019.1,+
7667,KAG9260881.1,KAG9261019.1,?
7670,KAG9260881.1,KAG9261850.1,?
7673,KAG9260881.1,KAG9278516.1,?
7674,KAG9260881.1,KAG9266570.1,?
7678,KAG9260881.1,KAG9269506.1,?
7681,KAG9260881.1,KAG9265921.1,?
7683,KAG9260881.1,KAG9262952.1,+
7684,KAG9260881.1,KAG9262952.1,?
7686,KAG9260881.1,KAG9264483.1,?
7688,KAG9260881.1,KAG9267405.1,-
7689,KAG9260881.1,KAG9267405.1,?
7690,KAG9260881.1,KAG9271628.1,+
7691,KAG9260881.1,KAG9271628.1,?
7692,KAG9260881.1,KAG9272473.1,-
7693,KAG9260881.1,KAG9261984.1,-
7694,KAG9260881.1,KAG9273404.1,?
7698,KAG9260881.1,KAG9274078.1,+
7699,KAG9260881.1,KAG9274078.1,?
7700,KAG9260881.1,KAG9269567.1,?
7701,KAG9260881.1,KAG9271913.1,?
7702,KAG9260881.1,KAG9275374.1,-
7703,KAG9260881.1,KAG9262071.1,+
7706,KAG9260881.1,KAG9264995.1,+
7708,KAG9260881.1,KAG9262945.1,?
7709,KAG9260881.1,KAG9266128.1,?
7710,KAG9260881.1,KAG9264255.1,?
7711,KAG9260881.1,KAG9275236.1,+
7712,KAG9260881.1,KAG9275236.1,?
7713,KAG9260881.1,KAG9264931.1,?
7714,KAG9260881.1,KAG9276301.1,?
7715,KAG9260881.1,KAG9270736.1,?
7722,KAG9264368.1,KAG9261557.1,?
7723,KAG9264368.1,KAG9264241.1,+
7726,KAG9264368.1,KAG9271938.1,?
7727,KAG9264368.1,KAG9269570.1,-
7728,KAG9264368.1,KAG9272138.1,-
7729,KAG9264368.1,KAG9273157.1,?
7730,KAG9264368.1,KAG9275974.1,?
7731,KAG9264368.1,KAG9265722.1,?
7734,KAG9264368.1,KAG9267961.1,?
7735,KAG9264368.1,KAG9282542.1,?
7736,KAG9264368.1,KAG9276046.1,?
7737,KAG9264368.1,KAG9262061.1,?
7739,KAG9264368.1,KAG9262395.1,-
7740,KAG9264368.1,KAG9264331.1,+
7741,KAG9264368.1,KAG9264331.1,?
7742,KAG9264368.1,KAG9282351.1,?
7743,KAG9264368.1,KAG9260454.1,-
7744,KAG9264368.1,KAG9259576.1,+
7745,KAG9264368.1,KAG9277848.1,-
7746,KAG9264368.1,KAG9282686.1,+
7747,KAG9264368.1,KAG9283344.1,-
7748,KAG9264368.1,KAG9260361.1,?
7749,KAG9264368.1,KAG9275361.1,?
7750,KAG9264368.1,KAG9263483.1,+
7752,KAG9279109.1,KAG9260005.1,-
7753,KAG9279109.1,KAG9275140.1,-
7754,KAG9279109.1,KAG9275139.1,-
7756,KAG9279109.1,KAG9265722.1,?
7758,KAG9279109.1,KAG9282542.1,?
7759,KAG9279109.1,KAG9276046.1,?
7760,KAG9279109.1,KAG9266342.1,+
7761,KAG9279109.1,KAG9266342.1,?
7762,KAG9279109.1,KAG9269088.1,-
7763,KAG9279109.1,KAG9264331.1,+
7764,KAG9279109.1,KAG9280856.1,?
7765,KAG9279109.1,KAG9260454.1,-
7766,KAG9279109.1,KAG9259723.1,-
7767,KAG9279109.1,KAG9270489.1,+
7768,KAG9279109.1,KAG9270489.1,?
7769,KAG9279109.1,KAG9282686.1,+
7771,KAG9279109.1,KAG9275911.1,+
7772,KAG9279109.1,KAG9260361.1,?
7773,KAG9279109.1,KAG9267409.1,?
7775,KAG9275488.1,KAG9273217.1,?
7776,KAG9275488.1,KAG9271194.1,-
7777,KAG9275488.1,KAG9262123.1,?
7778,KAG9275488.1,KAG9271325.1,?
7779,KAG9275488.1,KAG9282293.1,+
7780,KAG9275488.1,KAG9282293.1,?
7781,KAG9275488.1,KAG9272628.1,+
7782,KAG9275488.1,KAG9269992.1,?
7783,KAG9275488.1,KAG9264336.1,?
7785,KAG9275488.1,KAG9283319.1,?
7786,KAG9275488.1,KAG9279492.1,?
7787,KAG9275488.1,KAG9262534.1,?
7788,KAG9275488.1,KAG9281463.1,?
7789,KAG9275488.1,KAG9273820.1,+
7790,KAG9275488.1,KAG9260913.1,+
7791,KAG9275488.1,KAG9270760.1,?
7792,KAG9275488.1,KAG9277077.1,?
7793,KAG9275488.1,KAG9275434.1,+
7794,KAG9275488.1,KAG9283045.1,+
7795,KAG9275488.1,KAG9264769.1,?
7796,KAG9275488.1,KAG9268936.1,+
7797,KAG9275488.1,KAG9274257.1,-
7799,KAG9275488.1,KAG9278491.1,+
7800,KAG9275488.1,KAG9276033.1,+
7801,KAG9265253.1,KAG9273957.1,?
7802,KAG9265253.1,KAG9263807.1,-
7811,KAG9277822.1,KAG9280964.1,+
7812,KAG9277822.1,KAG9272543.1,?
7814,KAG9261109.1,KAG9263112.1,?
7815,KAG9261109.1,KAG9262175.1,?
7816,KAG9261109.1,KAG9264203.1,?
7820,KAG9261109.1,KAG9264950.1,+
7824,KAG9261109.1,KAG9260832.1,+
7826,KAG9261109.1,KAG9273217.1,+
7827,KAG9261109.1,KAG9273217.1,-
7828,KAG9261109.1,KAG9275371.1,?
7829,KAG9261109.1,KAG9263851.1,+
7830,KAG9261109.1,KAG9263851.1,?
7831,KAG9261109.1,KAG9282543.1,?
7832,KAG9261109.1,KAG9281925.1,?
7835,KAG9261109.1,KAG9280082.1,+
7836,KAG9261109.1,KAG9275830.1,?
7838,KAG9261109.1,KAG9278516.1,?
7839,KAG9261109.1,KAG9270591.1,-
7840,KAG9261109.1,KAG9263773.1,+
7841,KAG9261109.1,KAG9263773.1,-
7842,KAG9261109.1,KAG9275189.1,-
7843,KAG9261109.1,KAG9270734.1,?
7846,KAG9261109.1,KAG9261108.1,?
7847,KAG9261109.1,KAG9281405.1,?
7849,KAG9261109.1,KAG9282906.1,-
7859,KAG9261109.1,KAG9260526.1,?
7860,KAG9261109.1,KAG9262952.1,+
7865,KAG9261109.1,KAG9266208.1,+
7866,KAG9261109.1,KAG9266208.1,-
7867,KAG9261109.1,KAG9266208.1,?
7868,KAG9261109.1,KAG9281146.1,+
7869,KAG9261109.1,KAG9272944.1,+
7871,KAG9261109.1,KAG9261802.1,+
7875,KAG9261109.1,KAG9264620.1,-
7876,KAG9261109.1,KAG9270760.1,-
7879,KAG9261109.1,KAG9264429.1,+
7880,KAG9261109.1,KAG9264903.1,+
7881,KAG9261109.1,KAG9264903.1,?
7883,KAG9261109.1,KAG9265281.1,?
7884,KAG9261109.1,KAG9280797.1,+
7885,KAG9261109.1,KAG9273109.1,-
7886,KAG9261109.1,KAG9275584.1,+
7887,KAG9261109.1,KAG9270022.1,?
7888,KAG9261109.1,KAG9273724.1,?
7891,KAG9261109.1,KAG9280829.1,+
7892,KAG9261109.1,KAG9268018.1,-
7893,KAG9261109.1,KAG9279320.1,?
7894,KAG9261109.1,KAG9282614.1,+
7895,KAG9261109.1,KAG9282614.1,?
7896,KAG9261109.1,KAG9279375.1,+
7897,KAG9261109.1,KAG9262945.1,?
7898,KAG9261109.1,KAG9264330.1,?
7899,KAG9261109.1,KAG9267911.1,?
7901,KAG9261109.1,KAG9264255.1,?
7902,KAG9261109.1,KAG9283745.1,?
