,Source,Target,Interaction
1,KAG9281985.1,KAG9264203.1,?
3,KAG9281985.1,KAG9260731.1,?
4,KAG9281985.1,KAG9262540.1,+
5,KAG9281985.1,KAG9281523.1,+
6,KAG9281890.1,KAG9281523.1,?
7,KAG9281890.1,KAG9270332.1,?
8,KAG9280549.1,KAG9279605.1,?
9,KAG9280549.1,KAG9275789.1,?
11,KAG9261101.1,KAG9277872.1,?
12,KAG9261101.1,KAG9280671.1,?
13,KAG9261101.1,KAG9273473.1,+
14,KAG9261101.1,KAG9273425.1,+
15,KAG9261101.1,KAG9273425.1,?
17,KAG9261101.1,KAG9275526.1,?
18,KAG9261101.1,KAG9268364.1,?
19,KAG9261101.1,KAG9282541.1,-
24,KAG9261101.1,KAG9275034.1,?
26,KAG9261101.1,KAG9267072.1,+
27,KAG9261101.1,KAG9267072.1,?
28,KAG9261101.1,KAG9282615.1,+
29,KAG9261101.1,KAG9282614.1,+
31,KAG9261101.1,KAG9276472.1,?
32,KAG9261101.1,KAG9274792.1,?
33,KAG9261101.1,KAG9275789.1,+
35,KAG9261101.1,KAG9276798.1,+
36,KAG9264757.1,KAG9268738.1,?
38,KAG9267165.1,KAG9265518.1,+
39,KAG9268373.1,KAG9281670.1,-
41,KAG9263534.1,KAG9260454.1,-
42,KAG9263534.1,KAG9261813.1,?
43,KAG9263037.1,KAG9263822.1,?
44,KAG9263037.1,KAG9273957.1,-
46,KAG9263037.1,KAG9266117.1,+
47,KAG9263037.1,KAG9281523.1,-
71,KAG9266755.1,KAG9269078.1,?
74,KAG9267610.1,KAG9264569.1,?
75,KAG9269870.1,KAG9283031.1,-
76,KAG9269870.1,KAG9283919.1,+
77,KAG9276351.1,KAG9268772.1,?
78,KAG9276351.1,KAG9273425.1,+
80,KAG9276351.1,KAG9275526.1,?
81,KAG9276351.1,KAG9268364.1,?
82,KAG9276351.1,KAG9276472.1,?
83,KAG9276351.1,KAG9281130.1,-
99,KAG9283403.1,KAG9270354.1,?
100,KAG9283403.1,KAG9278398.1,+
102,KAG9280174.1,KAG9277502.1,+
103,KAG9280174.1,KAG9265143.1,?
104,KAG9280174.1,KAG9282989.1,+
105,KAG9280174.1,KAG9260220.1,?
106,KAG9280174.1,KAG9282764.1,+
107,KAG9280174.1,KAG9265306.1,+
108,KAG9280174.1,KAG9261048.1,+
109,KAG9280174.1,KAG9259371.1,+
110,KAG9279390.1,KAG9278551.1,?
114,KAG9277196.1,KAG9281622.1,+
115,KAG9277196.1,KAG9279963.1,?
116,KAG9277196.1,KAG9268175.1,?
117,KAG9271470.1,KAG9267104.1,+
118,KAG9271470.1,KAG9260932.1,+
119,KAG9271470.1,KAG9267881.1,+
120,KAG9271470.1,KAG9267102.1,+
121,KAG9271470.1,KAG9282293.1,+
122,KAG9271470.1,KAG9277227.1,+
124,KAG9271470.1,KAG9282128.1,+
125,KAG9271470.1,KAG9282128.1,?
126,KAG9271470.1,KAG9274369.1,?
127,KAG9271470.1,KAG9260361.1,+
128,KAG9271470.1,KAG9259909.1,+
129,KAG9271470.1,KAG9268810.1,+
131,KAG9271470.1,KAG9264569.1,?
132,KAG9271470.1,KAG9264931.1,?
134,KAG9282578.1,KAG9282578.1,-
135,KAG9282578.1,KAG9267104.1,+
136,KAG9282578.1,KAG9270492.1,?
137,KAG9282578.1,KAG9265921.1,-
139,KAG9282578.1,KAG9283344.1,-
140,KAG9282578.1,KAG9270775.1,-
143,KAG9277484.1,KAG9260731.1,+
144,KAG9277484.1,KAG9280827.1,+
145,KAG9277484.1,KAG9277271.1,+
147,KAG9277484.1,KAG9263773.1,?
148,KAG9277484.1,KAG9281622.1,+
149,KAG9277484.1,KAG9271585.1,?
151,KAG9277484.1,KAG9263738.1,?
153,KAG9277484.1,KAG9276358.1,+
155,KAG9282605.1,KAG9281622.1,+
156,KAG9282605.1,KAG9259459.1,+
157,KAG9278580.1,KAG9260731.1,-
158,KAG9278580.1,KAG9276970.1,+
159,KAG9278580.1,KAG9281523.1,+
160,KAG9278580.1,KAG9281523.1,?
169,KAG9263674.1,KAG9281523.1,-
170,KAG9282415.1,KAG9278477.1,-
171,KAG9273358.1,KAG9262641.1,?
172,KAG9273358.1,KAG9269737.1,+
173,KAG9273358.1,KAG9269737.1,?
174,KAG9273358.1,KAG9268602.1,?
179,KAG9275413.1,KAG9271814.1,+
180,KAG9268904.1,KAG9261101.1,-
181,KAG9268904.1,KAG9269570.1,+
182,KAG9268904.1,KAG9280827.1,+
183,KAG9268904.1,KAG9270734.1,?
184,KAG9268904.1,KAG9277734.1,?
185,KAG9268904.1,KAG9260526.1,?
186,KAG9268904.1,KAG9261813.1,?
187,KAG9268904.1,KAG9274859.1,-
188,KAG9268904.1,KAG9276285.1,-
189,KAG9276480.1,KAG9267104.1,?
190,KAG9276480.1,KAG9281925.1,?
191,KAG9276480.1,KAG9261722.1,?
192,KAG9276480.1,KAG9275939.1,?
195,KAG9276480.1,KAG9263807.1,-
196,KAG9276480.1,KAG9263807.1,?
197,KAG9276480.1,KAG9275553.1,?
198,KAG9276480.1,KAG9261998.1,?
199,KAG9276480.1,KAG9262158.1,?
200,KAG9276480.1,KAG9264931.1,-
201,KAG9276480.1,KAG9264931.1,?
202,KAG9276480.1,KAG9275059.1,+
206,KAG9277742.1,KAG9282290.1,-
207,KAG9277742.1,KAG9277742.1,-
208,KAG9277742.1,KAG9260731.1,-
209,KAG9277742.1,KAG9280827.1,-
210,KAG9277742.1,KAG9275760.1,-
211,KAG9277742.1,KAG9281198.1,+
212,KAG9277742.1,KAG9277794.1,-
213,KAG9277742.1,KAG9280464.1,+
214,KAG9277742.1,KAG9280464.1,-
215,KAG9277742.1,KAG9277220.1,-
220,KAG9277742.1,KAG9273957.1,+
221,KAG9277742.1,KAG9278477.1,-
223,KAG9277742.1,KAG9280665.1,?
225,KAG9274422.1,KAG9259712.1,?
227,KAG9278458.1,KAG9268240.1,?
228,KAG9278458.1,KAG9260731.1,-
229,KAG9278458.1,KAG9260731.1,?
233,KAG9278458.1,KAG9277502.1,-
234,KAG9278458.1,KAG9267310.1,?
235,KAG9278458.1,KAG9264313.1,+
237,KAG9278458.1,KAG9275264.1,-
240,KAG9278458.1,KAG9263807.1,+
242,KAG9278458.1,KAG9267703.1,?
243,KAG9268760.1,KAG9280219.1,+
244,KAG9283548.1,KAG9282484.1,?
256,KAG9267513.1,KAG9273925.1,?
258,KAG9261155.1,KAG9261199.1,-
263,KAG9266161.1,KAG9269882.1,-
278,KAG9272683.1,KAG9271478.1,?
279,KAG9260932.1,KAG9264555.1,?
283,KAG9260932.1,KAG9273925.1,?
284,KAG9260932.1,KAG9283483.1,+
285,KAG9260932.1,KAG9271806.1,+
286,KAG9260932.1,KAG9283085.1,+
287,KAG9260932.1,KAG9275779.1,-
289,KAG9260932.1,KAG9265921.1,+
291,KAG9260932.1,KAG9282351.1,+
292,KAG9260932.1,KAG9271725.1,?
293,KAG9260932.1,KAG9263807.1,+
294,KAG9260932.1,KAG9264903.1,+
295,KAG9260932.1,KAG9260845.1,?
296,KAG9260932.1,KAG9277848.1,+
298,KAG9260932.1,KAG9282614.1,+
299,KAG9260932.1,KAG9282614.1,?
301,KAG9260932.1,KAG9274158.1,+
302,KAG9260932.1,KAG9260881.1,?
303,KAG9260932.1,KAG9265632.1,?
352,KAG9260933.1,KAG9260932.1,-
358,KAG9276304.1,KAG9268478.1,-
359,KAG9276304.1,KAG9282715.1,-
360,KAG9276304.1,KAG9267599.1,-
361,KAG9264732.1,KAG9283514.1,?
362,KAG9264732.1,KAG9259854.1,+
363,KAG9264732.1,KAG9282484.1,?
364,KAG9264732.1,KAG9282930.1,+
365,KAG9264732.1,KAG9279648.1,+
367,KAG9273824.1,KAG9273957.1,?
368,KAG9273824.1,KAG9264255.1,-
369,KAG9273824.1,KAG9266117.1,-
371,KAG9263851.1,KAG9278930.1,+
373,KAG9278898.1,KAG9260932.1,+
374,KAG9278898.1,KAG9272618.1,-
375,KAG9278898.1,KAG9281064.1,+
376,KAG9278898.1,KAG9272019.1,+
377,KAG9278898.1,KAG9270760.1,+
379,KAG9278898.1,KAG9267834.1,+
381,KAG9278898.1,KAG9260361.1,+
382,KAG9278898.1,KAG9273192.1,+
383,KAG9278898.1,KAG9260261.1,+
384,KAG9282177.1,KAG9260657.1,+
385,KAG9282177.1,KAG9273118.1,+
386,KAG9282177.1,KAG9260657.1,?
387,KAG9282177.1,KAG9273118.1,?
388,KAG9282177.1,KAG9280281.1,+
389,KAG9282177.1,KAG9272004.1,+
391,KAG9282177.1,KAG9259576.1,+
392,KAG9282177.1,KAG9280125.1,+
393,KAG9282177.1,KAG9274369.1,+
394,KAG9282177.1,KAG9274369.1,?
395,KAG9282177.1,KAG9278600.1,+
397,KAG9282177.1,KAG9274257.1,+
398,KAG9282177.1,KAG9264800.1,+
399,KAG9282177.1,KAG9282552.1,?
400,KAG9282177.1,KAG9268743.1,?
401,KAG9282177.1,KAG9272994.1,?
402,KAG9276359.1,KAG9273957.1,?
404,KAG9272615.1,KAG9267772.1,+
405,KAG9283389.1,KAG9275714.1,?
406,KAG9271194.1,KAG9272539.1,?
407,KAG9271194.1,KAG9283483.1,?
408,KAG9271194.1,KAG9273217.1,?
409,KAG9271194.1,KAG9264711.1,?
410,KAG9271194.1,KAG9276670.1,?
411,KAG9271194.1,KAG9267881.1,+
412,KAG9271194.1,KAG9283012.1,?
415,KAG9271194.1,KAG9282293.1,+
416,KAG9271194.1,KAG9282293.1,-
417,KAG9271194.1,KAG9282293.1,?
418,KAG9271194.1,KAG9281622.1,+
419,KAG9271194.1,KAG9260526.1,+
420,KAG9271194.1,KAG9281138.1,?
421,KAG9271194.1,KAG9272222.1,+
422,KAG9271194.1,KAG9269944.1,+
423,KAG9271194.1,KAG9263087.1,?
425,KAG9271194.1,KAG9273831.1,?
426,KAG9271194.1,KAG9272268.1,+
427,KAG9271194.1,KAG9280525.1,?
428,KAG9271194.1,KAG9267172.1,?
429,KAG9271194.1,KAG9274042.1,?
431,KAG9271194.1,KAG9281824.1,?
432,KAG9271194.1,KAG9268018.1,?
433,KAG9271194.1,KAG9282614.1,+
434,KAG9271194.1,KAG9282614.1,?
435,KAG9271194.1,KAG9279332.1,?
436,KAG9271194.1,KAG9270348.1,+
437,KAG9271194.1,KAG9263337.1,+
446,KAG9266874.1,KAG9279945.1,+
447,KAG9276291.1,KAG9276887.1,+
448,KAG9261318.1,KAG9273122.1,+
449,KAG9261318.1,KAG9283483.1,?
450,KAG9261318.1,KAG9264596.1,+
452,KAG9261318.1,KAG9282177.1,?
453,KAG9261318.1,KAG9261318.1,-
455,KAG9261318.1,KAG9281994.1,+
456,KAG9261318.1,KAG9281025.1,+
457,KAG9261318.1,KAG9267782.1,?
458,KAG9261318.1,KAG9283012.1,?
459,KAG9261318.1,KAG9262334.1,?
460,KAG9261318.1,KAG9282293.1,+
461,KAG9261318.1,KAG9272818.1,?
462,KAG9261318.1,KAG9270734.1,+
463,KAG9261318.1,KAG9266555.1,-
464,KAG9261318.1,KAG9279222.1,?
465,KAG9261318.1,KAG9280312.1,?
466,KAG9261318.1,KAG9273035.1,?
471,KAG9261318.1,KAG9281138.1,?
472,KAG9261318.1,KAG9267254.1,?
473,KAG9261318.1,KAG9281754.1,+
476,KAG9261318.1,KAG9263807.1,+
477,KAG9261318.1,KAG9270773.1,?
478,KAG9261318.1,KAG9280220.1,?
480,KAG9261318.1,KAG9274369.1,?
481,KAG9261318.1,KAG9261034.1,?
482,KAG9261318.1,KAG9275857.1,-
483,KAG9261318.1,KAG9267911.1,?
485,KAG9261318.1,KAG9264812.1,?
486,KAG9261318.1,KAG9270548.1,?
487,KAG9261318.1,KAG9264931.1,+
488,KAG9261318.1,KAG9264931.1,?
489,KAG9261318.1,KAG9281523.1,+
490,KAG9261318.1,KAG9281523.1,?
492,KAG9278227.1,KAG9270348.1,+
493,KAG9266767.1,KAG9271194.1,+
509,KAG9280281.1,KAG9278600.1,?
512,KAG9273247.1,KAG9260611.1,?
515,KAG9273247.1,KAG9260824.1,?
517,KAG9273247.1,KAG9264612.1,+
518,KAG9273247.1,KAG9271990.1,-
519,KAG9273247.1,KAG9271990.1,?
523,KAG9263822.1,KAG9277467.1,+
524,KAG9263822.1,KAG9277467.1,?
525,KAG9263822.1,KAG9269570.1,+
528,KAG9263822.1,KAG9264596.1,+
529,KAG9263822.1,KAG9268760.1,+
530,KAG9263822.1,KAG9272585.1,?
532,KAG9263822.1,KAG9267104.1,+
533,KAG9263822.1,KAG9267104.1,?
534,KAG9263822.1,KAG9261199.1,+
536,KAG9263822.1,KAG9266161.1,?
538,KAG9263822.1,KAG9272683.1,?
539,KAG9263822.1,KAG9273473.1,+
542,KAG9263822.1,KAG9260155.1,?
544,KAG9263822.1,KAG9275391.1,?
545,KAG9263822.1,KAG9272234.1,+
546,KAG9263822.1,KAG9261022.1,+
547,KAG9263822.1,KAG9268601.1,-
548,KAG9263822.1,KAG9263960.1,?
550,KAG9263822.1,KAG9268927.1,+
551,KAG9263822.1,KAG9268927.1,?
552,KAG9263822.1,KAG9277797.1,+
553,KAG9263822.1,KAG9268032.1,+
554,KAG9263822.1,KAG9271585.1,-
555,KAG9263822.1,KAG9277904.1,?
556,KAG9263822.1,KAG9261690.1,?
557,KAG9263822.1,KAG9272355.1,+
558,KAG9263822.1,KAG9275630.1,+
559,KAG9263822.1,KAG9275034.1,+
560,KAG9263822.1,KAG9272360.1,?
561,KAG9263822.1,KAG9269944.1,?
562,KAG9263822.1,KAG9264620.1,+
565,KAG9263822.1,KAG9273957.1,?
566,KAG9263822.1,KAG9282484.1,+
567,KAG9263822.1,KAG9280489.1,+
569,KAG9263822.1,KAG9272521.1,?
571,KAG9263822.1,KAG9265347.1,?
572,KAG9263822.1,KAG9282764.1,?
573,KAG9263822.1,KAG9275287.1,+
575,KAG9263822.1,KAG9270741.1,+
576,KAG9263822.1,KAG9282614.1,+
577,KAG9263822.1,KAG9282614.1,?
578,KAG9263822.1,KAG9273207.1,-
579,KAG9263822.1,KAG9268729.1,+
580,KAG9263822.1,KAG9269655.1,+
581,KAG9263822.1,KAG9261141.1,?
582,KAG9263822.1,KAG9281885.1,?
583,KAG9263822.1,KAG9266117.1,+
586,KAG9263822.1,KAG9278337.1,+
588,KAG9263822.1,KAG9269761.1,+
589,KAG9263822.1,KAG9260261.1,?
592,KAG9278508.1,KAG9272231.1,+
593,KAG9278508.1,KAG9260731.1,-
594,KAG9278508.1,KAG9280827.1,-
595,KAG9278508.1,KAG9259610.1,-
599,KAG9278508.1,KAG9273957.1,?
600,KAG9278508.1,KAG9265633.1,-
601,KAG9278508.1,KAG9283404.1,?
602,KAG9278508.1,KAG9268729.1,-
604,KAG9270618.1,KAG9280827.1,?
605,KAG9261755.1,KAG9279976.1,-
606,KAG9271070.1,KAG9267104.1,-
607,KAG9271070.1,KAG9280827.1,?
609,KAG9271070.1,KAG9266142.1,?
610,KAG9271070.1,KAG9276453.1,?
612,KAG9271070.1,KAG9266914.1,-
613,KAG9265489.1,KAG9260512.1,-
624,KAG9264500.1,KAG9260824.1,?
625,KAG9281887.1,KAG9278934.1,+
627,KAG9280779.1,KAG9260767.1,?
628,KAG9271451.1,KAG9283403.1,+
630,KAG9271450.1,KAG9283403.1,+
631,KAG9271450.1,KAG9279804.1,+
632,KAG9271450.1,KAG9263960.1,?
633,KAG9271450.1,KAG9262303.1,-
634,KAG9271450.1,KAG9267391.1,?
638,KAG9267324.1,KAG9270760.1,+
639,KAG9267324.1,KAG9268570.1,?
640,KAG9267324.1,KAG9268729.1,+
641,KAG9279805.1,KAG9260765.1,+
643,KAG9279805.1,KAG9277921.1,?
645,KAG9279805.1,KAG9282675.1,?
646,KAG9279805.1,KAG9273957.1,+
647,KAG9279805.1,KAG9268729.1,+
648,KAG9279805.1,KAG9268729.1,?
649,KAG9279805.1,KAG9276970.1,+
650,KAG9279805.1,KAG9270202.1,+
651,KAG9270121.1,KAG9278458.1,?
653,KAG9277828.1,KAG9262627.1,-
654,KAG9277828.1,KAG9265347.1,-
656,KAG9261729.1,KAG9266914.1,-
657,KAG9261731.1,KAG9280489.1,+
659,KAG9280236.1,KAG9271954.1,?
662,KAG9280236.1,KAG9272198.1,-
663,KAG9280236.1,KAG9273355.1,?
664,KAG9280236.1,KAG9263653.1,?
665,KAG9280236.1,KAG9279254.1,-
667,KAG9280690.1,KAG9260570.1,+
668,KAG9278979.1,KAG9260731.1,?
669,KAG9278979.1,KAG9278979.1,?
671,KAG9278979.1,KAG9275121.1,?
672,KAG9278979.1,KAG9281523.1,?
673,KAG9268498.1,KAG9273655.1,?
675,KAG9268498.1,KAG9280471.1,+
680,KAG9268498.1,KAG9265767.1,+
681,KAG9268498.1,KAG9265767.1,?
684,KAG9269527.1,KAG9265767.1,?
686,KAG9270272.1,KAG9259545.1,-
743,KAG9268364.1,KAG9265594.1,-
744,KAG9268364.1,KAG9260766.1,?
745,KAG9268364.1,KAG9274998.1,+
746,KAG9268364.1,KAG9264340.1,-
748,KAG9276156.1,KAG9273204.1,?
749,KAG9276156.1,KAG9263773.1,?
750,KAG9276156.1,KAG9260824.1,+
751,KAG9276156.1,KAG9282484.1,?
755,KAG9272113.1,KAG9268364.1,+
756,KAG9272113.1,KAG9263773.1,?
757,KAG9272113.1,KAG9272047.1,+
758,KAG9272113.1,KAG9260296.1,+
759,KAG9272113.1,KAG9282484.1,?
760,KAG9272113.1,KAG9268554.1,?
761,KAG9272113.1,KAG9282298.1,-
763,KAG9272113.1,KAG9276420.1,?
766,KAG9264313.1,KAG9272231.1,-
767,KAG9264313.1,KAG9272186.1,+
768,KAG9272737.1,KAG9282841.1,+
770,KAG9272737.1,KAG9280026.1,?
771,KAG9272737.1,KAG9272853.1,+
772,KAG9272737.1,KAG9272853.1,?
773,KAG9272737.1,KAG9259751.1,+
774,KAG9272737.1,KAG9260361.1,+
776,KAG9272737.1,KAG9273163.1,-
777,KAG9272737.1,KAG9274615.1,+
778,KAG9272737.1,KAG9274615.1,-
779,KAG9280082.1,KAG9270348.1,-
780,KAG9272198.1,KAG9274266.1,?
781,KAG9272198.1,KAG9264203.1,?
782,KAG9272198.1,KAG9264596.1,?
783,KAG9272198.1,KAG9267448.1,-
784,KAG9272198.1,KAG9262294.1,?
785,KAG9272198.1,KAG9280725.1,?
787,KAG9272198.1,KAG9267104.1,?
788,KAG9272198.1,KAG9271954.1,?
789,KAG9272198.1,KAG9267832.1,+
791,KAG9272198.1,KAG9277502.1,?
792,KAG9272198.1,KAG9267084.1,-
793,KAG9272198.1,KAG9261318.1,+
794,KAG9272198.1,KAG9259640.1,+
796,KAG9272198.1,KAG9274523.1,+
797,KAG9272198.1,KAG9276508.1,?
799,KAG9272198.1,KAG9263773.1,?
800,KAG9272198.1,KAG9277794.1,?
801,KAG9272198.1,KAG9266729.1,?
802,KAG9272198.1,KAG9274825.1,+
804,KAG9272198.1,KAG9260904.1,-
806,KAG9272198.1,KAG9268365.1,+
808,KAG9272198.1,KAG9266987.1,?
809,KAG9272198.1,KAG9262952.1,+
812,KAG9272198.1,KAG9260427.1,+
813,KAG9272198.1,KAG9266565.1,-
814,KAG9272198.1,KAG9282715.1,?
815,KAG9272198.1,KAG9278669.1,+
816,KAG9272198.1,KAG9275034.1,+
817,KAG9272198.1,KAG9275034.1,-
819,KAG9272198.1,KAG9272047.1,+
820,KAG9272198.1,KAG9260548.1,+
821,KAG9272198.1,KAG9275335.1,+
822,KAG9272198.1,KAG9272360.1,-
823,KAG9272198.1,KAG9273820.1,+
824,KAG9272198.1,KAG9270760.1,+
825,KAG9272198.1,KAG9279773.1,?
826,KAG9272198.1,KAG9268574.1,?
827,KAG9272198.1,KAG9267599.1,+
828,KAG9272198.1,KAG9267599.1,?
829,KAG9272198.1,KAG9260392.1,+
830,KAG9272198.1,KAG9283699.1,?
831,KAG9272198.1,KAG9283344.1,+
832,KAG9272198.1,KAG9267252.1,?
834,KAG9272198.1,KAG9267703.1,+
835,KAG9272198.1,KAG9267703.1,?
836,KAG9272198.1,KAG9281778.1,+
837,KAG9272198.1,KAG9281778.1,?
838,KAG9272198.1,KAG9270274.1,?
839,KAG9272198.1,KAG9280945.1,+
840,KAG9272198.1,KAG9271121.1,?
841,KAG9272198.1,KAG9274257.1,+
842,KAG9272198.1,KAG9266355.1,?
843,KAG9272198.1,KAG9263848.1,?
844,KAG9272198.1,KAG9264912.1,+
845,KAG9272198.1,KAG9260362.1,?
846,KAG9272198.1,KAG9276378.1,?
847,KAG9272198.1,KAG9281130.1,?
848,KAG9272198.1,KAG9268175.1,+
849,KAG9272198.1,KAG9267014.1,+
850,KAG9272198.1,KAG9264931.1,+
851,KAG9272198.1,KAG9264931.1,?
852,KAG9272198.1,KAG9281523.1,+
853,KAG9272198.1,KAG9270332.1,+
854,KAG9272198.1,KAG9260261.1,?
855,KAG9272198.1,KAG9273708.1,+
856,KAG9267612.1,KAG9265450.1,+
858,KAG9267612.1,KAG9282718.1,-
859,KAG9267612.1,KAG9276678.1,+
860,KAG9267612.1,KAG9264414.1,-
861,KAG9267612.1,KAG9264413.1,?
862,KAG9267612.1,KAG9268478.1,+
863,KAG9267612.1,KAG9268478.1,?
864,KAG9267612.1,KAG9276545.1,?
865,KAG9267612.1,KAG9279201.1,?
867,KAG9267612.1,KAG9271710.1,+
868,KAG9267612.1,KAG9260384.1,+
870,KAG9267612.1,KAG9265632.1,+
871,KAG9267612.1,KAG9265632.1,-
872,KAG9270436.1,KAG9282718.1,+
873,KAG9270436.1,KAG9282718.1,?
875,KAG9270436.1,KAG9267599.1,?
879,KAG9266240.1,KAG9267104.1,?
880,KAG9281379.1,KAG9267104.1,?
881,KAG9281379.1,KAG9260731.1,?
882,KAG9281379.1,KAG9267102.1,-
884,KAG9281379.1,KAG9260361.1,-
885,KAG9281379.1,KAG9271791.1,+
886,KAG9274829.1,KAG9261109.1,-
900,KAG9260735.1,KAG9279899.1,+
901,KAG9260735.1,KAG9278551.1,?
902,KAG9260735.1,KAG9276378.1,+
903,KAG9260735.1,KAG9276378.1,?
906,KAG9272756.1,KAG9279805.1,-
907,KAG9272756.1,KAG9264626.1,+
908,KAG9272756.1,KAG9281230.1,+
909,KAG9272756.1,KAG9281523.1,-
912,KAG9270037.1,KAG9272198.1,?
913,KAG9270037.1,KAG9282293.1,+
914,KAG9270037.1,KAG9282293.1,?
917,KAG9270037.1,KAG9271439.1,-
918,KAG9270037.1,KAG9261239.1,+
919,KAG9270037.1,KAG9275460.1,?
920,KAG9280344.1,KAG9264903.1,-
921,KAG9280344.1,KAG9273660.1,-
922,KAG9280344.1,KAG9274257.1,-
928,KAG9274868.1,KAG9273122.1,+
929,KAG9274868.1,KAG9271990.1,-
931,KAG9262302.1,KAG9277921.1,-
932,KAG9262302.1,KAG9259751.1,+
933,KAG9262302.1,KAG9269862.1,-
934,KAG9278400.1,KAG9259751.1,+
935,KAG9281371.1,KAG9272737.1,?
938,KAG9281371.1,KAG9264107.1,?
940,KAG9281371.1,KAG9266914.1,-
942,KAG9267782.1,KAG9277467.1,?
944,KAG9267782.1,KAG9264596.1,?
946,KAG9267782.1,KAG9277110.1,+
947,KAG9267782.1,KAG9261285.1,?
948,KAG9267782.1,KAG9267104.1,-
949,KAG9267782.1,KAG9267104.1,?
950,KAG9267782.1,KAG9260731.1,+
952,KAG9267782.1,KAG9282177.1,?
956,KAG9267782.1,KAG9271194.1,?
957,KAG9267782.1,KAG9281994.1,+
958,KAG9267782.1,KAG9278979.1,+
959,KAG9267782.1,KAG9280082.1,?
960,KAG9267782.1,KAG9262334.1,?
961,KAG9267782.1,KAG9267961.1,?
962,KAG9267782.1,KAG9271854.1,-
963,KAG9267782.1,KAG9262232.1,?
964,KAG9267782.1,KAG9282293.1,+
965,KAG9267782.1,KAG9282541.1,?
969,KAG9267782.1,KAG9272586.1,?
970,KAG9267782.1,KAG9264816.1,?
971,KAG9267782.1,KAG9262536.1,?
972,KAG9267782.1,KAG9281138.1,?
973,KAG9267782.1,KAG9261786.1,?
974,KAG9267782.1,KAG9281754.1,+
975,KAG9267782.1,KAG9260913.1,?
976,KAG9267782.1,KAG9270760.1,+
978,KAG9267782.1,KAG9269798.1,+
979,KAG9267782.1,KAG9281115.1,+
980,KAG9267782.1,KAG9271820.1,+
981,KAG9267782.1,KAG9264903.1,?
983,KAG9267782.1,KAG9276639.1,+
984,KAG9267782.1,KAG9276639.1,?
985,KAG9267782.1,KAG9259576.1,+
986,KAG9267782.1,KAG9273109.1,-
988,KAG9267782.1,KAG9260361.1,+
989,KAG9267782.1,KAG9282614.1,+
990,KAG9267782.1,KAG9282614.1,?
991,KAG9267782.1,KAG9278911.1,?
992,KAG9267782.1,KAG9261034.1,?
993,KAG9267782.1,KAG9275361.1,?
994,KAG9267782.1,KAG9273192.1,?
995,KAG9267782.1,KAG9267911.1,?
998,KAG9267782.1,KAG9279324.1,?
1000,KAG9267782.1,KAG9283461.1,+
1001,KAG9267782.1,KAG9271156.1,+
1002,KAG9267782.1,KAG9279544.1,?
1003,KAG9267782.1,KAG9260261.1,?
1004,KAG9268019.1,KAG9275618.1,?
1005,KAG9268019.1,KAG9261212.1,+
1006,KAG9268019.1,KAG9278898.1,+
1008,KAG9268019.1,KAG9279372.1,?
1009,KAG9268019.1,KAG9274523.1,+
1010,KAG9268019.1,KAG9274523.1,?
1011,KAG9268019.1,KAG9283348.1,+
1012,KAG9268019.1,KAG9269992.1,-
1013,KAG9268019.1,KAG9282762.1,+
1015,KAG9268019.1,KAG9268729.1,+
1016,KAG9268019.1,KAG9274257.1,+
1018,KAG9267972.1,KAG9278491.1,+
1020,KAG9264523.1,KAG9277115.1,+
1021,KAG9279337.1,KAG9269236.1,-
1022,KAG9263652.1,KAG9261212.1,?
1023,KAG9263652.1,KAG9263652.1,+
1026,KAG9263652.1,KAG9269893.1,?
1027,KAG9263652.1,KAG9275789.1,?
1028,KAG9263652.1,KAG9276490.1,+
1029,KAG9263652.1,KAG9272994.1,?
1030,KAG9283012.1,KAG9268738.1,+
1032,KAG9283012.1,KAG9267104.1,?
1033,KAG9283012.1,KAG9260731.1,-
1034,KAG9283012.1,KAG9273473.1,?
1037,KAG9283012.1,KAG9282718.1,+
1038,KAG9283012.1,KAG9282293.1,?
1040,KAG9283012.1,KAG9280168.1,+
1042,KAG9283012.1,KAG9273957.1,?
1043,KAG9283012.1,KAG9280873.1,+
1044,KAG9283012.1,KAG9259576.1,?
1045,KAG9283012.1,KAG9280525.1,+
1046,KAG9283012.1,KAG9281855.1,?
1047,KAG9283012.1,KAG9276400.1,?
1048,KAG9283012.1,KAG9260361.1,-
1049,KAG9283012.1,KAG9261886.1,+
1050,KAG9283012.1,KAG9274158.1,+
1051,KAG9283012.1,KAG9274158.1,?
1052,KAG9283012.1,KAG9263572.1,?
1053,KAG9283012.1,KAG9264368.1,?
1054,KAG9283012.1,KAG9264255.1,?
1057,KAG9283012.1,KAG9281130.1,+
1059,KAG9283012.1,KAG9278337.1,?
1060,KAG9282806.1,KAG9268166.1,+
1062,KAG9282806.1,KAG9283483.1,+
1063,KAG9282806.1,KAG9268738.1,+
1064,KAG9282806.1,KAG9272585.1,-
1065,KAG9282806.1,KAG9277633.1,-
1066,KAG9282806.1,KAG9266987.1,-
1067,KAG9282806.1,KAG9261984.1,-
1069,KAG9282806.1,KAG9275335.1,-
1070,KAG9282806.1,KAG9280873.1,+
1071,KAG9282806.1,KAG9260361.1,-
1072,KAG9282806.1,KAG9263264.1,+
1073,KAG9282806.1,KAG9261886.1,+
1074,KAG9282806.1,KAG9274158.1,-
1075,KAG9282806.1,KAG9274158.1,?
1077,KAG9282806.1,KAG9278337.1,?
1093,KAG9268335.1,KAG9282887.1,?
