,Source,Target,Interaction
1064,XP_007245655.1,XP_007250429.3,+
1065,XP_022532682.1,XP_007227973.3,?
1066,XP_022532682.1,XP_007258102.2,?
1067,XP_022532682.1,XP_022538911.1,?
1068,XP_022534521.2,XP_007231643.3,?
1069,XP_022534521.2,XP_007256023.3,?
1070,XP_022534521.2,XP_022533297.2,?
1071,XP_022534521.2,XP_022523838.2,+
1072,XP_022534521.2,XP_022525285.2,?
1073,XP_022534521.2,XP_049327373.1,?
1074,XP_022534521.2,XP_007232630.3,?
1075,XP_022534521.2,XP_049330970.1,+
1076,XP_022536343.1,XP_007259928.1,-
1077,XP_022536343.1,XP_022534081.2,?
1085,XP_007256039.3,XP_007229224.3,-
1086,XP_007256039.3,XP_015464209.3,-
1087,XP_007256039.3,XP_049328414.1,?
1109,XP_007252195.1,XP_007228126.2,?
1110,XP_049330363.1,XP_007241771.2,?
1111,XP_049330363.1,XP_007256792.3,-
1112,XP_007237013.2,XP_022519644.2,?
1113,XP_007237013.2,XP_007231892.3,?
1119,XP_007249221.2,XP_022518742.2,-
1120,XP_007241582.2,XP_007257486.1,+
1124,XP_007259889.2,XP_022542115.1,?
1125,XP_007259889.2,XP_007227989.3,+
1126,XP_007259889.2,XP_007233103.2,+
1127,XP_007236177.1,XP_022534729.2,?
1128,XP_007236177.1,XP_022528737.1,?
1129,XP_007236177.1,XP_007229906.3,?
1130,XP_007236177.1,XP_049332012.1,?
1131,XP_049332012.1,XP_007260231.1,?
1132,XP_049332012.1,XP_022527170.1,-
1133,XP_049332012.1,NP_001307136.1,-
1134,XP_049332012.1,XP_007230922.3,-
1135,XP_049332012.1,XP_049326984.1,-
1136,XP_049332012.1,XP_049326984.1,?
1139,XP_049332012.1,XP_022518820.2,?
1140,XP_049332012.1,XP_007232446.2,-
1142,XP_049332012.1,XP_007253959.3,?
1143,XP_049332012.1,XP_007244205.2,-
1148,XP_049332012.1,XP_022524550.2,-
1149,XP_049332012.1,XP_007258977.1,?
1150,XP_049332012.1,XP_022526065.2,+
1151,XP_049332012.1,XP_022537712.2,?
1152,XP_049332012.1,XP_007253353.1,?
1153,XP_049332012.1,XP_022531737.2,-
1154,XP_049332012.1,XP_049329353.1,-
1156,XP_049332012.1,XP_007238626.3,?
1157,XP_049332012.1,XP_007238185.1,?
1158,XP_049332012.1,XP_022540524.2,?
1159,XP_049332012.1,XP_049329478.1,+
1160,XP_049332012.1,XP_007256100.3,-
1161,XP_049332012.1,XP_022522599.2,-
1162,XP_049332012.1,XP_049339604.1,?
1163,XP_049332012.1,XP_022519665.1,+
1164,XP_022538867.1,XP_049320689.1,-
1165,XP_022538867.1,XP_007229906.3,?
1167,XP_022538867.1,XP_022542115.1,-
1168,XP_022538867.1,XP_022538748.1,?
1170,XP_022538867.1,XP_049335935.1,?
1171,XP_022538867.1,XP_007238185.1,?
1172,XP_022538867.1,XP_022540524.2,?
1174,XP_007253510.1,XP_022535829.2,+
1175,XP_007253510.1,XP_049341627.1,?
1176,XP_007253510.1,XP_007245479.2,+
1177,XP_007253510.1,XP_007248621.3,-
1178,XP_007253510.1,XP_007248621.3,?
1179,XP_049328532.1,XP_007248621.3,?
1181,XP_015457993.1,XP_049320497.1,+
1182,XP_015457993.1,XP_007245039.3,+
1183,XP_015457993.1,XP_007245039.3,?
1184,XP_015457993.1,XP_007228437.3,+
1185,XP_015457993.1,XP_007228437.3,?
1187,XP_015457993.1,XP_007242161.3,?
1188,XP_015457993.1,XP_022534810.1,+
1189,XP_015457993.1,XP_022534729.2,+
1190,XP_015457993.1,XP_022534729.2,?
1191,XP_015457993.1,XP_007246081.3,+
1192,XP_015457993.1,XP_007260362.1,?
1194,XP_015457993.1,XP_007229224.3,+
1195,XP_015457993.1,XP_022527170.1,+
1196,XP_015457993.1,XP_022527170.1,-
1197,XP_015457993.1,XP_022527170.1,?
1198,XP_015457993.1,XP_007236126.2,?
1201,XP_015457993.1,XP_007259314.2,+
1203,XP_015457993.1,XP_007236731.3,?
1204,XP_015457993.1,XP_007254687.2,+
1205,XP_015457993.1,XP_007254687.2,?
1206,XP_015457993.1,XP_007235976.1,+
1207,XP_015457993.1,XP_007245463.3,+
1208,XP_015457993.1,XP_007252611.3,?
1209,XP_015457993.1,XP_007240198.3,?
1210,XP_015457993.1,XP_007234924.3,+
1211,XP_015457993.1,XP_007258982.1,+
1212,XP_015457993.1,XP_007229906.3,+
1213,XP_015457993.1,XP_007229906.3,?
1216,XP_015457993.1,XP_007250106.3,?
1217,XP_015457993.1,XP_022524159.1,+
1218,XP_015457993.1,XP_022524365.2,?
1219,XP_015457993.1,XP_022532682.1,+
1221,XP_015457993.1,XP_022534521.2,?
1222,XP_015457993.1,XP_015456850.1,+
1223,XP_015457993.1,XP_007242151.3,+
1225,XP_015457993.1,XP_022523968.2,+
1227,XP_015457993.1,XP_049332012.1,-
1228,XP_015457993.1,XP_007242097.3,?
1229,XP_015457993.1,XP_007233756.2,+
1230,XP_015457993.1,XP_022521766.2,+
1231,XP_015457993.1,XP_007240773.2,+
1232,XP_015457993.1,XP_015457993.1,?
1233,XP_015457993.1,XP_007235303.2,+
1234,XP_015457993.1,XP_022525285.2,?
1235,XP_015457993.1,XP_007227818.2,+
1236,XP_015457993.1,XP_049325909.1,+
1238,XP_015457993.1,XP_022524640.1,+
1239,XP_015457993.1,XP_049339812.1,+
1240,XP_015457993.1,XP_049341671.1,+
1241,XP_015457993.1,XP_022538498.1,-
1242,XP_015457993.1,XP_007249053.3,?
1243,XP_015457993.1,XP_022526034.2,?
1244,XP_015457993.1,XP_049331063.1,+
1245,XP_015457993.1,XP_049320514.1,?
1248,XP_015457993.1,XP_022539604.1,?
1250,XP_015457993.1,XP_007245958.2,+
1251,XP_015457993.1,XP_007234352.1,+
1252,XP_015457993.1,XP_007252148.1,-
1253,XP_015457993.1,XP_022536473.2,?
1256,XP_015457993.1,XP_022534593.2,+
1257,XP_015457993.1,XP_022520175.2,?
1261,XP_015457993.1,XP_049328596.1,+
1262,XP_015457993.1,XP_007233919.1,+
1263,XP_015457993.1,XP_049335377.1,+
1264,XP_015457993.1,XP_049335377.1,?
1265,XP_015457993.1,XP_007233629.2,?
1266,XP_015457993.1,XP_015461408.2,-
1267,XP_015457993.1,XP_022529328.1,?
1268,XP_015457993.1,XP_022528767.2,?
1270,XP_015457993.1,XP_007241080.2,-
1274,XP_015457993.1,XP_049337688.1,+
1275,XP_015457993.1,XP_007257902.3,?
1276,XP_015457993.1,XP_022538053.2,+
1277,XP_015457993.1,XP_007233103.2,+
1278,XP_015457993.1,XP_007233695.2,+
1279,XP_015457993.1,XP_049335860.1,?
1280,XP_015457993.1,XP_049330190.1,?
1281,XP_015457993.1,XP_049323051.1,+
1282,XP_015457993.1,XP_007245965.3,+
1283,XP_015457993.1,XP_007244808.3,+
1284,XP_015457993.1,XP_007255027.1,+
1285,XP_015457993.1,XP_007260281.2,+
1288,XP_015457993.1,XP_007238401.3,?
1289,XP_015457993.1,XP_007238197.1,+
1290,XP_015457993.1,XP_007231020.1,-
1291,XP_015457993.1,XP_007229695.2,+
1292,XP_015457993.1,XP_007229695.2,?
1293,XP_015457993.1,XP_007230980.3,+
1294,XP_015457993.1,XP_007256075.3,?
1295,XP_015457993.1,XP_007232630.3,?
1296,XP_015457993.1,XP_007259922.3,?
1297,XP_015457993.1,XP_007250538.3,+
1298,XP_015457993.1,XP_022528286.2,+
1299,XP_015457993.1,XP_022531737.2,+
1300,XP_015457993.1,XP_049319057.1,+
1301,XP_015457993.1,XP_007245127.1,?
1302,XP_015457993.1,XP_022529458.1,?
1303,XP_015457993.1,XP_007254206.3,+
1304,XP_015457993.1,XP_022541466.2,+
1307,XP_015457993.1,XP_007248190.2,-
1308,XP_015457993.1,XP_007230412.1,+
1310,XP_015457993.1,XP_015461468.1,+
1311,XP_015457993.1,XP_015461468.1,?
1312,XP_015457993.1,XP_049329478.1,+
1313,XP_015457993.1,XP_049329478.1,-
1314,XP_015457993.1,XP_007258230.1,+
1315,XP_015457993.1,XP_049328178.1,-
1316,XP_015457993.1,XP_015458358.2,?
1318,XP_015457993.1,XP_007255218.3,+
1319,XP_015457993.1,XP_049339604.1,+
1320,XP_015457993.1,XP_049339604.1,-
1321,XP_015457993.1,XP_049339604.1,?
1322,XP_015457993.1,XP_022537842.2,+
1323,XP_015457993.1,XP_022537842.2,?
1324,XP_015457993.1,XP_007228926.3,+
1325,XP_015457993.1,XP_022526406.2,+
1326,XP_015457993.1,XP_022526406.2,?
1327,XP_015457993.1,XP_007230395.2,+
1328,XP_015457993.1,XP_007230395.2,?
1329,XP_015457993.1,XP_007246241.1,+
1330,XP_015457993.1,XP_007246241.1,?
1331,XP_015457993.1,XP_007246106.3,+
1332,XP_015457993.1,XP_022519665.1,-
1333,XP_015457993.1,XP_007244328.2,-
1334,XP_015457993.1,XP_049321057.1,+
1336,XP_007239241.2,XP_022534521.2,?
1337,XP_007239241.2,XP_049335377.1,?
1338,XP_007232123.2,XP_007246081.3,+
1339,XP_007232123.2,XP_007239105.3,?
1340,XP_007232123.2,XP_007236731.3,?
1341,XP_007232123.2,XP_007240198.3,?
1342,XP_007232123.2,XP_007258982.1,?
1343,XP_007232123.2,XP_007229906.3,+
1344,XP_007232123.2,XP_022534521.2,?
1346,XP_007232123.2,XP_049335377.1,?
1347,XP_007232123.2,XP_007233629.2,?
1348,XP_007232123.2,XP_007238197.1,?
1349,XP_007232123.2,XP_022537880.1,?
1350,XP_007232123.2,XP_022519665.1,?
1351,XP_049340485.1,XP_007228437.3,?
1352,XP_049340485.1,XP_007260362.1,?
1353,XP_049340485.1,XP_022527170.1,?
1357,XP_049340485.1,XP_007236731.3,?
1358,XP_049340485.1,XP_007254687.2,?
1359,XP_049340485.1,XP_007242815.2,?
1360,XP_049340485.1,XP_022534521.2,?
1362,XP_049340485.1,XP_022526584.2,+
1363,XP_049340485.1,XP_007244375.3,-
1364,XP_049340485.1,XP_007255065.3,?
1365,XP_049340485.1,XP_049339575.1,?
1366,XP_049340485.1,XP_049335377.1,?
1367,XP_049340485.1,XP_022526968.2,-
1368,XP_049340485.1,XP_007233103.2,?
1370,XP_049340485.1,XP_007238197.1,-
1371,XP_049340485.1,XP_022528580.2,?
1372,XP_049340485.1,XP_007229695.2,-
1373,XP_049340485.1,XP_007259922.3,-
1374,XP_049340485.1,XP_007259922.3,?
1375,XP_049340485.1,XP_007258666.3,-
1376,XP_049340485.1,XP_007257327.3,-
1377,XP_049338459.1,XP_049320514.1,?
1378,XP_049338459.1,XP_022522597.1,?
1379,XP_049338459.1,XP_007233103.2,?
1380,XP_007235303.2,XP_007245039.3,-
1382,XP_007235303.2,XP_007244897.3,?
1383,XP_007235303.2,XP_007241341.1,?
1384,XP_007235303.2,XP_015457993.1,-
1386,XP_007235303.2,XP_007244375.3,-
1388,XP_007237322.3,XP_007254687.2,?
1389,XP_007237322.3,XP_015457993.1,-
1390,XP_022517813.2,XP_007239105.3,-
1391,XP_022517813.2,XP_007239105.3,?
1392,XP_022534827.1,XP_007233324.3,+
1393,XP_007240531.1,XP_049320497.1,+
1394,XP_007240531.1,XP_007229906.3,?
1398,XP_022524804.1,XP_007229906.3,+
1399,XP_007244655.3,XP_007236894.1,-
1400,XP_007254895.1,XP_007239638.2,?
1401,XP_049340311.1,XP_022535811.2,?
1402,XP_015456707.2,XP_049320497.1,+
1403,XP_015456707.2,XP_049320497.1,?
1404,XP_015456707.2,XP_022525062.2,+
1405,XP_015456707.2,XP_022525062.2,?
1406,XP_015456707.2,XP_022534078.2,?
1407,XP_015456707.2,XP_049330987.1,?
1408,XP_015456707.2,XP_007240343.3,+
1409,XP_015456707.2,XP_007240343.3,-
1410,XP_015456707.2,XP_007240343.3,?
1411,XP_015456707.2,XP_007228437.3,-
1412,XP_015456707.2,XP_007245534.1,+
1413,XP_015456707.2,XP_007245534.1,?
1414,XP_015456707.2,XP_022535440.1,+
1415,XP_015456707.2,XP_022530611.2,?
1416,XP_015456707.2,XP_007254687.2,+
1417,XP_015456707.2,XP_007254687.2,?
1418,XP_015456707.2,XP_007228423.2,?
1420,XP_015456707.2,XP_007259237.1,+
1421,XP_015456707.2,XP_007229906.3,+
1426,XP_015456707.2,XP_015463476.2,?
1427,XP_015456707.2,XP_007240531.1,+
1428,XP_015456707.2,XP_022522627.2,+
1429,XP_015456707.2,XP_049329469.1,+
1430,XP_015456707.2,XP_049329469.1,?
1431,XP_015456707.2,XP_007240471.3,?
1435,XP_015456707.2,XP_007259540.3,?
1437,XP_015456707.2,XP_022532324.1,+
1438,XP_015456707.2,XP_007249053.3,?
1439,XP_015456707.2,XP_049329031.1,+
1440,XP_015456707.2,XP_049329031.1,?
1443,XP_015456707.2,XP_007244859.1,?
1444,XP_015456707.2,XP_007238589.2,?
1445,XP_015456707.2,XP_007256724.3,+
1446,XP_015456707.2,XP_022522259.1,+
1447,XP_015456707.2,XP_022522259.1,?
1448,XP_015456707.2,XP_007246946.3,-
1449,XP_015456707.2,XP_007246617.2,+
1451,XP_015456707.2,XP_007228126.2,+
1452,XP_015456707.2,XP_007228126.2,?
1454,XP_015456707.2,XP_049329919.1,?
1457,XP_015456707.2,XP_049341570.1,?
1459,XP_015456707.2,XP_022529397.2,+
1460,XP_015456707.2,XP_022529397.2,?
1463,XP_015456707.2,XP_022528958.2,+
1465,XP_015456707.2,XP_007258102.2,+
1466,XP_015456707.2,XP_007257902.3,-
1467,XP_015456707.2,XP_049327864.1,+
1468,XP_015456707.2,XP_049323949.1,?
1469,XP_015456707.2,XP_007238598.2,+
1471,XP_015456707.2,XP_007245589.3,+
1472,XP_015456707.2,XP_022521768.2,+
1474,XP_015456707.2,XP_022534471.1,?
1475,XP_015456707.2,XP_007229695.2,?
1476,XP_015456707.2,XP_049325197.1,?
1477,XP_015456707.2,XP_007251223.2,+
1478,XP_015456707.2,XP_007251223.2,?
1479,XP_015456707.2,XP_007257020.1,+
1480,XP_015456707.2,XP_007245479.2,-
1481,XP_015456707.2,XP_007237406.1,?
1482,XP_015456707.2,XP_007228258.3,+
1483,XP_015456707.2,XP_007260181.1,+
1484,XP_015456707.2,XP_007260181.1,?
1485,XP_015456707.2,XP_007258331.2,+
1486,XP_015456707.2,XP_015460818.3,+
1487,XP_015456707.2,XP_007250824.3,?
1488,XP_015456707.2,XP_007260372.3,?
1489,XP_015456707.2,XP_049322950.1,+
1490,XP_015456707.2,XP_007251815.1,?
1491,XP_015456707.2,XP_022526463.2,+
1492,XP_015456707.2,XP_007229699.3,?
1493,XP_015456707.2,XP_007246237.3,?
1494,XP_015456707.2,XP_022532015.2,+
1495,XP_015456707.2,XP_007259866.3,?
1496,XP_015456707.2,XP_007251882.2,?
1497,XP_015456707.2,XP_007228125.2,?
1498,XP_015456707.2,XP_022527472.2,+
1499,XP_015456707.2,XP_015458358.2,+
1500,XP_015456707.2,XP_007232725.3,-
1501,XP_015456707.2,XP_007232175.2,?
1502,XP_015456707.2,XP_049339604.1,+
1503,XP_015456707.2,XP_022526406.2,?
1504,XP_015456707.2,XP_007256537.1,+
1505,XP_015456707.2,XP_022519665.1,+
1506,XP_015456707.2,XP_022519665.1,-
1507,XP_015456707.2,XP_022519665.1,?
1508,XP_015456707.2,XP_049327824.1,-
1509,XP_015456707.2,XP_049327824.1,?
1510,XP_007255179.2,XP_007259540.3,-
1511,XP_007255179.2,XP_007240032.2,?
1513,XP_007255179.2,XP_007228126.2,?
1516,XP_007255179.2,XP_007236692.3,?
1517,XP_007255179.2,XP_007245479.2,?
1518,XP_007255179.2,XP_049324771.1,-
1519,XP_007235543.1,XP_007235106.2,+
1520,XP_007235543.1,XP_049327864.1,+
1521,XP_007235543.1,XP_007260372.3,?
1522,XP_022527884.1,XP_022528598.2,-
1524,XP_049329095.1,XP_022527170.1,?
1525,XP_049329095.1,XP_007229906.3,?
1526,XP_049329095.1,XP_007238626.3,+
1527,XP_049329095.1,XP_007249244.1,-
1529,XP_049337573.1,XP_007227989.3,?
1530,XP_015462743.2,XP_015463688.3,?
1531,XP_015462743.2,XP_022518397.2,+
1532,XP_015462743.2,XP_022523838.2,?
1533,XP_015462743.2,XP_022518742.2,?
1535,XP_015462743.2,XP_049339638.1,+
1536,XP_015462743.2,XP_007247415.1,+
1537,XP_015462743.2,XP_049319309.1,+
1538,XP_015462743.2,XP_007237059.3,?
1539,XP_007232848.2,XP_049319309.1,+
1540,XP_007232848.2,XP_049326497.1,+
1541,XP_007256772.2,XP_015464312.3,?
1543,XP_007256772.2,XP_007231993.3,-
1544,XP_007256772.2,XP_007245479.2,?
1549,XP_007256772.2,XP_007256100.3,+
1556,XP_007245910.3,XP_007245512.3,?
1557,XP_007245910.3,XP_049336576.1,?
1558,XP_007245910.3,XP_007251231.3,+
1559,XP_007245910.3,XP_022518742.2,?
1560,XP_007245910.3,XP_007254851.1,+
1561,XP_007245910.3,XP_007259928.1,?
1562,XP_007245910.3,XP_007258700.2,+
1563,XP_007245910.3,XP_007253052.3,?
1564,XP_007245910.3,XP_015461408.2,?
1565,XP_007245910.3,XP_049323341.1,+
1566,XP_007245910.3,XP_049337688.1,+
1568,XP_007245910.3,XP_007257366.2,+
1569,XP_007245910.3,XP_022527976.2,?
1570,XP_007245910.3,XP_015461468.1,?
1571,XP_007245910.3,XP_049336991.1,?
1572,XP_007245910.3,XP_007237059.3,?
1573,XP_007245910.3,XP_022522599.2,+
1576,XP_007232320.2,XP_049336404.1,-
1577,XP_007251466.3,XP_007259928.1,+
1578,XP_007251466.3,XP_007259928.1,?
1579,XP_007251466.3,XP_015461408.2,?
1580,XP_007251466.3,XP_049341627.1,?
1581,XP_007233324.3,XP_022528737.1,-
1582,XP_007233324.3,XP_007229906.3,-
1583,XP_007233324.3,XP_015457993.1,-
1584,XP_007233324.3,XP_007241080.2,-
1585,XP_007236460.1,XP_022533277.2,-
1587,XP_007254360.2,XP_007233103.2,-
1588,XP_007254360.2,XP_007233103.2,?
1589,XP_007254360.2,XP_007233695.2,?
1590,XP_007254360.2,XP_007245479.2,?
1592,XP_049329469.1,XP_049320497.1,?
1594,XP_049329469.1,XP_022527170.1,+
1595,XP_049329469.1,XP_022527170.1,-
1598,XP_049329469.1,XP_007255363.2,+
1599,XP_049329469.1,XP_015462712.2,?
1600,XP_049329469.1,XP_007254687.2,?
1601,XP_049329469.1,XP_007235976.1,+
1602,XP_049329469.1,XP_007229906.3,+
1603,XP_049329469.1,XP_007229906.3,?
1604,XP_049329469.1,XP_022518820.2,?
1606,XP_049329469.1,XP_022541584.2,+
1607,XP_049329469.1,XP_022524365.2,?
1609,XP_049329469.1,XP_022523838.2,-
1610,XP_049329469.1,XP_007258757.3,?
1611,XP_049329469.1,XP_049332012.1,+
1612,XP_049329469.1,XP_007251231.3,+
1613,XP_049329469.1,XP_007250218.2,+
1614,XP_049329469.1,XP_022518742.2,?
1615,XP_049329469.1,XP_007254851.1,?
1616,XP_049329469.1,XP_007251172.1,+
1617,XP_049329469.1,XP_007260566.2,+
1619,XP_049329469.1,XP_007241889.1,?
1620,XP_049329469.1,XP_022542115.1,+
1621,XP_049329469.1,XP_022531969.2,+
1625,XP_049329469.1,XP_022538749.2,+
1626,XP_049329469.1,XP_049339136.1,-
1627,XP_049329469.1,XP_007241080.2,?
1628,XP_049329469.1,XP_007258977.1,?
1629,XP_049329469.1,XP_007231993.3,+
1630,XP_049329469.1,XP_007233103.2,-
1631,XP_049329469.1,XP_049323949.1,?
1632,XP_049329469.1,XP_007241050.3,+
1633,XP_049329469.1,XP_007250611.2,-
1634,XP_049329469.1,XP_007253978.3,?
1635,XP_049329469.1,XP_007255027.1,-
1636,XP_049329469.1,XP_007245479.2,+
1637,XP_049329469.1,XP_007245479.2,?
1638,XP_049329469.1,XP_007259922.3,?
1639,XP_049329469.1,XP_007230234.3,?
1640,XP_049329469.1,XP_007259436.3,?
1641,XP_049329469.1,XP_007255996.2,?
1642,XP_049329469.1,XP_007255674.3,?
1643,XP_049329469.1,XP_049339562.1,+
1644,XP_049329469.1,XP_007241455.3,-
1645,XP_049329469.1,XP_022526406.2,+
1647,XP_049329469.1,XP_022533583.2,+
1648,XP_049329469.1,XP_022519665.1,+
1649,XP_049329469.1,XP_007228381.1,+
1650,XP_049329469.1,XP_007232907.2,?
1651,XP_049329469.1,XP_022526089.2,?
1652,XP_049337190.1,XP_007255363.2,+
1653,XP_049337190.1,XP_007248894.1,+
1655,XP_049337190.1,XP_007249053.3,+
1656,XP_049337190.1,XP_007258102.2,+
1658,XP_049337190.1,XP_022527976.2,?
1659,XP_049337190.1,XP_007248190.2,+
1660,XP_049337190.1,XP_007258328.1,?
1661,XP_049337190.1,XP_022519665.1,+
1662,XP_049337190.1,XP_022519665.1,?
1663,XP_007246026.1,XP_022528737.1,+
1664,XP_007246026.1,XP_007229224.3,-
1665,XP_007246026.1,XP_007229906.3,+
1666,XP_007246026.1,XP_007245992.3,?
1667,XP_007246026.1,XP_015457993.1,?
1668,XP_007246026.1,XP_007232001.1,-
1669,XP_007246026.1,XP_049339604.1,+
1670,XP_007246026.1,XP_049328414.1,?
1671,XP_007253158.3,XP_007247339.3,-
1672,XP_007253158.3,XP_049330585.1,-
1673,XP_007253158.3,XP_022533277.2,-
1674,XP_007247342.2,XP_007237820.1,+
1675,XP_007247342.2,XP_022520635.2,?
1676,XP_007247342.2,XP_049333232.1,?
1678,XP_007247342.2,XP_007232446.2,+
1681,XP_007247342.2,XP_022529619.2,-
1682,XP_007247342.2,XP_022535399.2,+
1683,XP_007247342.2,XP_007247342.2,+
1684,XP_007247342.2,XP_022532324.1,-
1687,XP_007247342.2,XP_022540268.1,?
1690,XP_007247342.2,XP_007247330.1,-
1691,XP_007247342.2,XP_022536857.2,?
1692,XP_007247342.2,XP_007251431.2,+
1693,XP_007247342.2,XP_007249478.2,?
1695,XP_007247342.2,XP_022524687.2,+
1696,XP_007247342.2,XP_022524687.2,-
1698,XP_007247342.2,XP_022536726.1,?
1699,XP_007247342.2,XP_007250429.3,+
1700,XP_007247342.2,XP_022535260.2,+
1701,XP_007247342.2,XP_022535260.2,?
1702,XP_007247342.2,XP_049324948.1,+
1703,XP_007247342.2,XP_022526089.2,?
1704,XP_007253959.3,XP_007234374.2,?
1705,XP_007253959.3,XP_007230096.3,?
1707,XP_007253959.3,XP_007228437.3,+
1708,XP_007253959.3,XP_049341857.1,?
1709,XP_007253959.3,XP_007229224.3,+
1710,XP_007253959.3,XP_007229224.3,?
1711,XP_007253959.3,XP_007235739.3,+
1713,XP_007253959.3,XP_007256780.1,-
1714,XP_007253959.3,XP_007239105.3,+
1715,XP_007253959.3,XP_007254687.2,+
1716,XP_007253959.3,XP_007254687.2,?
1718,XP_007253959.3,XP_049326984.1,?
1719,XP_007253959.3,XP_007248446.1,?
1720,XP_007253959.3,XP_007229906.3,+
1721,XP_007253959.3,XP_007229906.3,-
1722,XP_007253959.3,XP_007231643.3,-
1724,XP_007253959.3,XP_007249546.2,?
1725,XP_007253959.3,XP_007237707.3,-
1726,XP_007253959.3,XP_007247050.1,+
1727,XP_007253959.3,XP_007245655.1,-
1728,XP_007253959.3,XP_007250635.2,?
1729,XP_007253959.3,XP_022524362.1,?
1730,XP_007253959.3,XP_022542742.2,+
1731,XP_007253959.3,XP_007251902.3,-
1732,XP_007253959.3,XP_007258757.3,?
1733,XP_007253959.3,XP_022534786.2,-
1734,XP_007253959.3,XP_022521387.1,+
1735,XP_007253959.3,XP_015457993.1,?
1736,XP_007253959.3,XP_022522627.2,?
1737,XP_007253959.3,XP_007253959.3,?
1740,XP_007253959.3,XP_007249053.3,?
1741,XP_007253959.3,XP_007259928.1,?
1742,XP_007253959.3,XP_049335432.1,+
1743,XP_007253959.3,XP_007240831.3,+
1744,XP_007253959.3,XP_007240831.3,?
1745,XP_007253959.3,XP_007255889.3,+
1746,XP_007253959.3,XP_007236480.2,+
1747,XP_007253959.3,XP_049326582.1,?
1748,XP_007253959.3,XP_007259538.1,+
1749,XP_007253959.3,XP_007259538.1,?
1750,XP_007253959.3,XP_007229851.2,+
1751,XP_007253959.3,XP_022520175.2,+
1752,XP_007253959.3,XP_007243387.1,+
1753,XP_007253959.3,XP_007241080.2,?
1755,XP_007253959.3,XP_007258583.3,?
1756,XP_007253959.3,XP_022526060.2,?
1757,XP_007253959.3,XP_007233103.2,?
1758,XP_007253959.3,XP_022517974.2,-
1759,XP_007253959.3,XP_022525478.1,?
1760,XP_007253959.3,XP_007237824.1,+
1762,XP_007253959.3,XP_022534081.2,?
1763,XP_007253959.3,XP_022535482.2,+
1764,XP_007253959.3,XP_022535482.2,?
1769,XP_007253959.3,XP_007234490.2,+
1770,XP_007253959.3,XP_015462110.2,?
1771,XP_007253959.3,XP_007229779.2,?
1773,XP_007253959.3,XP_007248190.2,+
1774,XP_007253959.3,XP_007248419.3,?
1776,XP_007253959.3,XP_049329478.1,+
1779,XP_007253959.3,XP_049335560.1,+
1780,XP_007253959.3,XP_049335560.1,?
1781,XP_007253959.3,XP_049339604.1,-
1782,XP_007253959.3,XP_007230395.2,?
1785,XP_007253959.3,XP_022519665.1,+
1786,XP_007253959.3,XP_022519665.1,?
1787,XP_007253959.3,XP_022528284.1,?
1788,XP_007253959.3,XP_022526089.2,+
1789,XP_007253959.3,XP_007256451.3,+
1790,XP_022519757.1,XP_049341857.1,?
1791,XP_022519757.1,XP_015463688.3,-
1792,XP_022519757.1,XP_022518397.2,?
1793,XP_022519757.1,XP_007229906.3,+
1794,XP_022519757.1,XP_007249546.2,?
1795,XP_022519757.1,XP_007237707.3,-
1796,XP_022519757.1,XP_007250635.2,?
1797,XP_022519757.1,XP_007259928.1,?
1798,XP_022519757.1,XP_007236609.3,-
1799,XP_022519757.1,XP_007259538.1,?
1800,XP_022519757.1,XP_007245849.3,?
1802,XP_022519757.1,XP_022534081.2,?
1803,XP_022519757.1,XP_049321943.1,?
1804,XP_022519757.1,XP_007248190.2,-
1805,XP_022519757.1,XP_049329478.1,?
1808,XP_022519757.1,XP_049335560.1,+
1809,XP_022519757.1,XP_022519665.1,?
1820,XP_007257397.1,XP_007228957.2,?
1821,XP_022528400.1,XP_007259454.3,+
1822,XP_007251055.1,XP_049320497.1,+
1823,XP_007251055.1,XP_022540932.2,+
1824,XP_007251055.1,XP_022525607.2,+
1825,XP_007251055.1,XP_007238020.3,?
1826,XP_007251055.1,XP_022528737.1,-
1827,XP_007251055.1,NP_001278181.1,+
1828,XP_007251055.1,XP_049324611.1,?
1829,XP_007251055.1,XP_007255363.2,-
1830,XP_007251055.1,XP_049335039.1,+
1831,XP_007251055.1,XP_007228918.3,?
1833,XP_007251055.1,XP_007229906.3,?
1835,XP_007251055.1,XP_007252321.2,+
1839,XP_007251055.1,XP_007249684.3,+
1840,XP_007251055.1,XP_007248383.1,?
1841,XP_007251055.1,XP_022538828.1,?
1843,XP_007251055.1,XP_007244714.3,?
1844,XP_007251055.1,XP_007232446.2,?
1845,XP_007251055.1,XP_007234248.1,?
1846,XP_007251055.1,XP_049327771.1,+
1847,XP_007251055.1,XP_015456707.2,+
1848,XP_007251055.1,XP_015456707.2,?
1849,XP_007251055.1,XP_007247342.2,+
1850,XP_007251055.1,XP_007237893.3,?
1851,XP_007251055.1,XP_007239109.2,?
1852,XP_007251055.1,XP_049339638.1,+
1853,XP_007251055.1,XP_007249053.3,?
1854,XP_007251055.1,XP_007259688.2,?
1856,XP_007251055.1,XP_007259460.1,+
