,Unnamed: 0,Source,Target,Interaction
563,6101,XP_007230234.3,XP_007244012.2,?
564,6069,XP_007230234.3,XP_007244714.3,+
565,6091,XP_007230234.3,XP_007245303.3,?
566,6260,XP_007230234.3,XP_007245479.2,+
567,6141,XP_007230234.3,XP_007246617.2,+
568,4748,XP_007230234.3,XP_007246739.2,?
569,6140,XP_007230234.3,XP_007246946.3,+
570,6120,XP_007230234.3,XP_007247223.2,?
571,4699,XP_007230234.3,XP_007247258.1,-
572,6315,XP_007230234.3,XP_007247395.3,+
573,6346,XP_007230234.3,XP_007247485.1,+
574,6004,XP_007230234.3,XP_007247533.3,?
575,6152,XP_007230234.3,XP_007247805.2,+
576,6277,XP_007230234.3,XP_007248190.2,+
577,6068,XP_007230234.3,XP_007248383.1,?
578,6045,XP_007230234.3,XP_007248446.1,+
579,6086,XP_007230234.3,XP_007248449.2,?
580,6295,XP_007230234.3,XP_007248621.3,+
581,6030,XP_007230234.3,XP_007248894.1,+
582,4725,XP_007230234.3,XP_007249126.1,+
583,5988,XP_007230234.3,XP_007249930.3,+
584,5982,XP_007230234.3,XP_007249986.3,+
585,6093,XP_007230234.3,XP_007250766.3,+
586,6128,XP_007230234.3,XP_007250927.1,?
587,4727,XP_007230234.3,XP_007251001.2,-
588,6123,XP_007230234.3,XP_007251172.1,+
589,6255,XP_007230234.3,XP_007251223.2,+
590,6085,XP_007230234.3,XP_007251902.3,?
591,4681,XP_007230234.3,XP_007252122.1,+
592,6013,XP_007230234.3,XP_007252394.2,+
593,5989,XP_007230234.3,XP_007252839.2,-
594,5966,XP_007230234.3,XP_007252983.1,-
595,6219,XP_007230234.3,XP_007253018.2,+
596,4785,XP_007230234.3,XP_007253071.3,?
597,6253,XP_007230234.3,XP_007253134.1,?
598,6294,XP_007230234.3,XP_007253139.2,?
599,6236,XP_007230234.3,XP_007253326.1,+
600,6129,XP_007230234.3,XP_007253688.2,+
601,6023,XP_007230234.3,XP_007254687.2,+
602,6282,XP_007230234.3,XP_007255674.3,?
603,6117,XP_007230234.3,XP_007255737.1,?
604,4787,XP_007230234.3,XP_007255787.3,?
605,6054,XP_007230234.3,XP_007256023.3,+
606,5965,XP_007230234.3,XP_007256132.3,?
607,6338,XP_007230234.3,XP_007256572.3,+
608,6135,XP_007230234.3,XP_007256724.3,?
609,6097,XP_007230234.3,XP_007256772.2,?
610,6000,XP_007230234.3,XP_007256780.1,?
611,6265,XP_007230234.3,XP_007256945.3,?
612,6258,XP_007230234.3,XP_007257020.1,+
613,6199,XP_007230234.3,XP_007258102.2,+
614,6110,XP_007230234.3,XP_007258143.1,?
615,6257,XP_007230234.3,XP_007258145.2,?
616,6276,XP_007230234.3,XP_007258244.1,+
617,6267,XP_007230234.3,XP_007258436.2,+
618,6198,XP_007230234.3,XP_007258583.3,+
619,6192,XP_007230234.3,XP_007258977.1,?
620,6254,XP_007230234.3,XP_007258999.3,+
621,6285,XP_007230234.3,XP_007259354.2,?
622,6293,XP_007230234.3,XP_007259396.3,?
623,6108,XP_007230234.3,XP_007259540.3,+
624,6046,XP_007230234.3,XP_007259858.2,+
625,4721,XP_007230234.3,XP_007259928.1,?
626,6118,XP_007230234.3,XP_015456426.3,+
627,6096,XP_007230234.3,XP_015456707.2,-
628,6092,XP_007230234.3,XP_015457993.1,?
629,4703,XP_007230234.3,XP_015458319.1,+
630,6313,XP_007230234.3,XP_015458358.2,+
631,4710,XP_007230234.3,XP_015461387.3,+
632,6189,XP_007230234.3,XP_015461408.2,+
633,5987,XP_007230234.3,XP_015463371.3,?
634,5999,XP_007230234.3,XP_015463688.3,+
635,4691,XP_007230234.3,XP_015464033.2,?
636,6286,XP_007230234.3,XP_015464209.3,+
637,6050,XP_007230234.3,XP_022517841.2,+
638,6335,XP_007230234.3,XP_022518425.1,?
639,4803,XP_007230234.3,XP_022519420.2,?
640,6051,XP_007230234.3,XP_022519644.2,+
641,6341,XP_007230234.3,XP_022519665.1,+
642,6072,XP_007230234.3,XP_022520624.2,+
643,6238,XP_007230234.3,XP_022521076.1,?
644,6215,XP_007230234.3,XP_022521458.2,?
645,6243,XP_007230234.3,XP_022521768.2,+
646,6283,XP_007230234.3,XP_022522158.2,+
647,6139,XP_007230234.3,XP_022522259.1,+
648,6213,XP_007230234.3,XP_022522298.2,+
649,6318,XP_007230234.3,XP_022522599.2,+
650,6095,XP_007230234.3,XP_022522627.2,+
651,6237,XP_007230234.3,XP_022522635.1,-
652,6225,XP_007230234.3,XP_022523017.2,+
653,6113,XP_007230234.3,XP_022523902.1,+
654,6100,XP_007230234.3,XP_022523965.2,?
655,6037,XP_007230234.3,XP_022524281.2,+
656,4747,XP_007230234.3,XP_022524317.2,+
657,6074,XP_007230234.3,XP_022524362.1,+
658,4751,XP_007230234.3,XP_022526113.2,?
659,4805,XP_007230234.3,XP_022526406.2,-
660,4779,XP_007230234.3,XP_022526724.2,?
661,6249,XP_007230234.3,XP_022526784.2,-
662,5996,XP_007230234.3,XP_022527170.1,+
663,6235,XP_007230234.3,XP_022527531.2,+
664,5957,XP_007230234.3,XP_022527820.2,-
665,4708,XP_007230234.3,XP_022527915.1,?
666,6289,XP_007230234.3,XP_022528246.1,?
667,5975,XP_007230234.3,XP_022528737.1,-
668,6233,XP_007230234.3,XP_022528836.2,?
669,4709,XP_007230234.3,XP_022529300.2,+
670,6062,XP_007230234.3,XP_022529782.1,+
671,6028,XP_007230234.3,XP_022529848.2,+
672,6088,XP_007230234.3,XP_022530141.2,?
673,6151,XP_007230234.3,XP_022530331.2,?
674,6306,XP_007230234.3,XP_022530627.2,+
675,6250,XP_007230234.3,XP_022531116.2,?
676,4804,XP_007230234.3,XP_022531208.2,-
677,6006,XP_007230234.3,XP_022531953.2,?
678,6154,XP_007230234.3,XP_022531969.2,+
679,6103,XP_007230234.3,XP_022532238.2,?
680,4794,XP_007230234.3,XP_022533205.1,+
681,6060,XP_007230234.3,XP_022533297.2,?
682,4687,XP_007230234.3,XP_022533390.2,?
683,6268,XP_007230234.3,XP_022533572.1,+
684,6339,XP_007230234.3,XP_022533583.2,+
685,6175,XP_007230234.3,XP_022533889.2,+
686,4746,XP_007230234.3,XP_022533891.2,?
687,5973,XP_007230234.3,XP_022534780.1,-
688,6344,XP_007230234.3,XP_022535260.2,?
689,6240,XP_007230234.3,XP_022535482.2,-
690,6291,XP_007230234.3,XP_022535736.1,+
691,6290,XP_007230234.3,XP_022535807.1,?
692,6288,XP_007230234.3,XP_022535811.2,?
693,6226,XP_007230234.3,XP_022536402.2,+
694,6161,XP_007230234.3,XP_022536473.2,+
695,4702,XP_007230234.3,XP_022536783.1,?
696,6010,XP_007230234.3,XP_022536836.1,?
697,4771,XP_007230234.3,XP_022537327.1,?
698,6180,XP_007230234.3,XP_022539209.2,?
699,6186,XP_007230234.3,XP_022539334.1,-
700,4752,XP_007230234.3,XP_022539754.2,+
701,6007,XP_007230234.3,XP_022540058.2,+
702,6009,XP_007230234.3,XP_022540071.2,?
703,6111,XP_007230234.3,XP_022542725.1,?
704,6084,XP_007230234.3,XP_022542742.2,-
705,6266,XP_007230234.3,XP_049318841.1,-
706,6033,XP_007230234.3,XP_049319586.1,?
707,4762,XP_007230234.3,XP_049319890.1,?
708,6251,XP_007230234.3,XP_049319959.1,+
709,6184,XP_007230234.3,XP_049320101.1,+
710,4769,XP_007230234.3,XP_049320161.1,?
711,5958,XP_007230234.3,XP_049320497.1,+
712,6264,XP_007230234.3,XP_049322038.1,?
713,5990,XP_007230234.3,XP_049322666.1,+
714,6214,XP_007230234.3,XP_049322772.1,+
715,6130,XP_007230234.3,XP_049322915.1,+
716,4791,XP_007230234.3,XP_049322950.1,?
717,6229,XP_007230234.3,XP_049323051.1,+
718,6292,XP_007230234.3,XP_049323527.1,?
719,6003,XP_007230234.3,XP_049323668.1,?
720,6217,XP_007230234.3,XP_049323949.1,+
721,6136,XP_007230234.3,XP_049326223.1,+
722,6311,XP_007230234.3,XP_049326268.1,+
723,6200,XP_007230234.3,XP_049326974.1,+
724,6044,XP_007230234.3,XP_049326984.1,+
725,6307,XP_007230234.3,XP_049328178.1,+
726,4682,XP_007230234.3,XP_049328980.1,-
727,6115,XP_007230234.3,XP_049329031.1,+
728,6298,XP_007230234.3,XP_049329478.1,?
729,6230,XP_007230234.3,XP_049330373.1,+
730,6209,XP_007230234.3,XP_049330379.1,?
731,6094,XP_007230234.3,XP_049331516.1,?
732,4713,XP_007230234.3,XP_049332012.1,?
733,6029,XP_007230234.3,XP_049336560.1,?
734,6281,XP_007230234.3,XP_049336561.1,+
735,6049,XP_007230234.3,XP_049336571.1,+
736,6247,XP_007230234.3,XP_049336681.1,?
737,6122,XP_007230234.3,XP_049337053.1,?
738,6098,XP_007230234.3,XP_049337190.1,+
739,6334,XP_007230234.3,XP_049337935.1,?
740,4685,XP_007230234.3,XP_049338654.1,+
741,6153,XP_007230234.3,XP_049339099.1,+
742,5967,XP_007230234.3,XP_049339207.1,-
743,6327,XP_007230234.3,XP_049339604.1,?
744,4801,XP_007230234.3,XP_049341204.1,+
745,6275,XP_007230234.3,XP_049341254.1,-
746,6104,XP_007230234.3,XP_049342010.1,+
747,6216,XP_007230234.3,XP_049342113.1,?
748,6005,XP_007230234.3,XP_049342419.1,?
749,6133,XP_007230234.3,XP_049342450.1,?
750,6814,XP_007230285.1,XP_007258019.3,?
751,6306,XP_007230470.2,XP_049326519.1,?
752,8225,XP_007230470.2,XP_049329353.1,?
753,6921,XP_007230493.2,XP_007245039.3,-
754,9123,XP_007230493.2,XP_007251055.1,-
755,9122,XP_007230493.2,XP_022518742.2,?
756,6718,XP_007230546.2,XP_007229345.3,?
757,6720,XP_007230546.2,XP_049336638.1,?
758,1724,XP_007230550.1,XP_007244058.1,+
759,233,XP_007230635.3,XP_022531678.2,?
760,3702,XP_007230681.2,XP_007227866.3,+
761,2466,XP_007230681.2,XP_007228423.2,+
762,2479,XP_007230681.2,XP_007228478.3,+
763,3728,XP_007230681.2,XP_007228672.3,?
764,3694,XP_007230681.2,XP_007229906.3,+
765,3696,XP_007230681.2,XP_007231643.3,+
766,3712,XP_007230681.2,XP_007232077.3,+
767,3719,XP_007230681.2,XP_007234490.2,-
768,3688,XP_007230681.2,XP_007236731.3,-
769,3704,XP_007230681.2,XP_007238259.3,+
770,3722,XP_007230681.2,XP_007241455.3,+
771,3711,XP_007230681.2,XP_007243387.1,+
772,2478,XP_007230681.2,XP_007245479.2,?
773,3685,XP_007230681.2,XP_007245534.1,+
774,2480,XP_007230681.2,XP_007248190.2,-
775,3699,XP_007230681.2,XP_007251902.3,?
776,3689,XP_007230681.2,XP_007254687.2,+
777,3717,XP_007230681.2,XP_007257380.3,-
778,3686,XP_007230681.2,XP_007257496.1,+
779,3720,XP_007230681.2,XP_015460818.3,-
780,2468,XP_007230681.2,XP_022518820.2,+
781,3727,XP_007230681.2,XP_022519665.1,?
782,3693,XP_007230681.2,XP_022520635.2,+
783,2482,XP_007230681.2,XP_022522673.1,-
784,3687,XP_007230681.2,XP_022527170.1,-
785,3718,XP_007230681.2,XP_022534964.2,+
786,2477,XP_007230681.2,XP_022536402.2,?
787,3708,XP_007230681.2,XP_022536473.2,-
788,3684,XP_007230681.2,XP_049321615.1,+
789,2475,XP_007230681.2,XP_049321920.1,?
790,3706,XP_007230681.2,XP_049323042.1,+
791,3715,XP_007230681.2,XP_049326974.1,+
792,3692,XP_007230681.2,XP_049326984.1,+
793,2464,XP_007230681.2,XP_049327118.1,+
794,3721,XP_007230681.2,XP_049332440.1,?
795,3714,XP_007230681.2,XP_049334625.1,-
796,3726,XP_007230681.2,XP_049335072.1,-
797,2474,XP_007230681.2,XP_049336983.1,+
798,3713,XP_007230681.2,XP_049339136.1,+
799,3723,XP_007230681.2,XP_049339604.1,+
800,3705,XP_007230681.2,XP_049339613.1,-
801,1018,XP_007230719.3,XP_049332440.1,+
802,4550,XP_007230746.3,XP_022528246.1,?
803,5508,XP_007231131.2,XP_007228126.2,+
804,4223,XP_007231131.2,XP_015456707.2,+
805,5507,XP_007231131.2,XP_015456776.3,+
806,4228,XP_007231131.2,XP_022519420.2,?
807,4227,XP_007231131.2,XP_022522600.2,?
808,5510,XP_007231131.2,XP_049321057.1,?
809,5401,XP_007231138.2,XP_007229532.2,+
810,5403,XP_007231138.2,XP_007231717.2,?
811,5400,XP_007231138.2,XP_007232077.3,+
812,6866,XP_007231138.2,XP_007232521.3,-
813,5399,XP_007231138.2,XP_007237377.2,+
814,6864,XP_007231138.2,XP_007237473.2,-
815,5397,XP_007231138.2,XP_007245655.1,-
816,5394,XP_007231138.2,XP_007254687.2,-
817,5404,XP_007231138.2,XP_007255588.3,+
818,6861,XP_007231138.2,XP_022539347.1,-
819,6863,XP_007231138.2,XP_049318861.1,+
820,5398,XP_007231138.2,XP_049320164.1,+
821,6865,XP_007231138.2,XP_049321560.1,-
822,6862,XP_007231138.2,XP_049329031.1,-
823,6522,XP_007231230.3,XP_007244183.1,?
824,6524,XP_007231230.3,XP_015462110.2,+
825,2432,XP_007231370.1,XP_007258019.3,-
826,337,XP_007231405.2,XP_007228106.2,-
827,350,XP_007231405.2,XP_007228622.2,+
828,143,XP_007231405.2,XP_007229906.3,+
829,323,XP_007231405.2,XP_007231568.1,+
830,144,XP_007231405.2,XP_007231643.3,+
831,341,XP_007231405.2,XP_007234770.3,+
832,346,XP_007231405.2,XP_007238593.3,+
833,335,XP_007231405.2,XP_007245384.3,+
834,343,XP_007231405.2,XP_007245479.2,?
835,316,XP_007231405.2,XP_007245534.1,+
836,327,XP_007231405.2,XP_007250187.2,+
837,334,XP_007231405.2,XP_007252148.1,-
838,153,XP_007231405.2,XP_007254565.2,+
839,331,XP_007231405.2,XP_007254686.2,+
840,330,XP_007231405.2,XP_007254914.2,?
841,320,XP_007231405.2,XP_007255363.2,?
842,340,XP_007231405.2,XP_007257420.1,+
843,328,XP_007231405.2,XP_007258427.2,+
844,149,XP_007231405.2,XP_007260006.3,?
845,345,XP_007231405.2,XP_007260881.1,+
846,339,XP_007231405.2,XP_015461408.2,?
847,352,XP_007231405.2,XP_022519665.1,+
848,319,XP_007231405.2,XP_022520077.1,?
849,342,XP_007231405.2,XP_022521768.2,+
850,349,XP_007231405.2,XP_022522599.2,?
851,147,XP_007231405.2,XP_022532324.1,?
852,151,XP_007231405.2,XP_022532531.2,?
853,348,XP_007231405.2,XP_022534733.1,-
854,318,XP_007231405.2,XP_022534810.1,+
855,314,XP_007231405.2,XP_049332396.1,+
856,338,XP_007231405.2,XP_049339946.1,+
857,1981,XP_007231452.1,XP_007228216.2,?
858,5624,XP_007231628.2,XP_007230794.3,+
859,5623,XP_007231628.2,XP_007254687.2,+
860,4322,XP_007231628.2,XP_049328860.1,+
861,5664,XP_007231644.3,XP_007228131.1,-
862,4364,XP_007231644.3,XP_007229224.3,+
863,5675,XP_007231644.3,XP_007231993.3,-
864,4371,XP_007231644.3,XP_007233008.3,?
865,4369,XP_007231644.3,XP_007234932.3,-
866,4400,XP_007231644.3,XP_007236340.3,+
867,4397,XP_007231644.3,XP_007237525.3,+
868,4370,XP_007231644.3,XP_007238689.3,+
869,5673,XP_007231644.3,XP_007240188.3,+
870,4405,XP_007231644.3,XP_007244841.2,+
871,4367,XP_007231644.3,XP_007244901.2,-
872,5670,XP_007231644.3,XP_007245384.3,?
873,5680,XP_007231644.3,XP_007245479.2,+
874,5681,XP_007231644.3,XP_007248190.2,+
875,4398,XP_007231644.3,XP_007248855.3,?
876,5662,XP_007231644.3,XP_007249259.2,+
877,5674,XP_007231644.3,XP_007250577.3,?
878,5665,XP_007231644.3,XP_007251902.3,+
879,5676,XP_007231644.3,XP_007253018.2,+
880,4392,XP_007231644.3,XP_007253357.3,+
881,4406,XP_007231644.3,XP_007253764.1,+
882,4374,XP_007231644.3,XP_007254135.2,?
883,4390,XP_007231644.3,XP_007254539.3,?
884,5690,XP_007231644.3,XP_007254761.1,-
885,5679,XP_007231644.3,XP_007255257.3,-
886,4399,XP_007231644.3,XP_007256742.1,+
887,4376,XP_007231644.3,XP_007257749.1,+
888,5652,XP_007231644.3,XP_015456654.3,-
889,5685,XP_007231644.3,XP_015464209.3,?
890,4372,XP_007231644.3,XP_022523433.1,+
891,4365,XP_007231644.3,XP_022527183.1,+
892,5656,XP_007231644.3,XP_022528241.2,+
893,4395,XP_007231644.3,XP_022528563.2,?
894,5672,XP_007231644.3,XP_022529898.2,-
895,4377,XP_007231644.3,XP_022530488.2,+
896,5651,XP_007231644.3,XP_022531316.1,?
897,4362,XP_007231644.3,XP_022531853.2,+
898,5684,XP_007231644.3,XP_022535583.2,?
899,4388,XP_007231644.3,XP_022535829.2,?
900,4382,XP_007231644.3,XP_022536979.2,-
901,4379,XP_007231644.3,XP_022542188.2,+
902,5653,XP_007231644.3,XP_022542700.1,+
903,5650,XP_007231644.3,XP_022542719.2,?
904,4385,XP_007231644.3,XP_049324603.1,?
905,4378,XP_007231644.3,XP_049330962.1,+
906,5686,XP_007231644.3,XP_049331746.1,-
907,4359,XP_007231644.3,XP_049336790.1,+
908,6709,XP_007231880.2,XP_007255737.1,?
909,2785,XP_007231993.3,XP_007259538.1,?
910,2784,XP_007231993.3,XP_007259928.1,?
911,750,XP_007232123.2,XP_007228126.2,+
912,1343,XP_007232123.2,XP_007229906.3,+
913,1347,XP_007232123.2,XP_007233629.2,?
914,751,XP_007232123.2,XP_007233695.2,?
915,1340,XP_007232123.2,XP_007236731.3,?
916,1348,XP_007232123.2,XP_007238197.1,?
917,1339,XP_007232123.2,XP_007239105.3,?
918,1341,XP_007232123.2,XP_007240198.3,?
919,1338,XP_007232123.2,XP_007246081.3,+
920,748,XP_007232123.2,XP_007256039.3,?
921,1342,XP_007232123.2,XP_007258982.1,?
922,1350,XP_007232123.2,XP_022519665.1,?
923,749,XP_007232123.2,XP_022532324.1,?
924,1344,XP_007232123.2,XP_022534521.2,?
925,1349,XP_007232123.2,XP_022537880.1,?
926,1346,XP_007232123.2,XP_049335377.1,?
927,1725,XP_007232186.1,XP_022541166.2,?
928,5465,XP_007232251.1,XP_007238942.2,+
929,5466,XP_007232251.1,XP_007241082.3,+
930,3718,XP_007232288.3,XP_007241050.3,?
931,3717,XP_007232288.3,XP_007255391.1,?
932,3716,XP_007232288.3,XP_007255453.3,?
933,3116,XP_007232293.1,XP_022532015.2,-
934,2018,XP_007232295.1,XP_007253554.3,-
935,2017,XP_007232295.1,XP_022520514.1,-
936,2019,XP_007232295.1,XP_049332440.1,-
937,3119,XP_007232297.2,XP_007231643.3,-
938,3118,XP_007232297.2,XP_007254687.2,+
939,3120,XP_007232297.2,XP_007257746.2,-
940,3125,XP_007232297.2,XP_007259266.3,-
941,3126,XP_007232297.2,XP_022519665.1,+
942,3124,XP_007232297.2,XP_022521914.1,+
943,3121,XP_007232297.2,XP_022522627.2,+
944,3122,XP_007232297.2,XP_022532324.1,+
945,3123,XP_007232297.2,XP_049326974.1,+
946,3127,XP_007232297.2,XP_049330970.1,+
947,2015,XP_007232301.2,XP_007249478.2,?
948,3117,XP_007232301.2,XP_022537712.2,?
949,2013,XP_007232301.2,XP_049321943.1,?
950,2014,XP_007232301.2,XP_049331983.1,?
951,2009,XP_007232304.3,XP_007232305.2,+
952,2010,XP_007232304.3,XP_007234091.2,?
953,2008,XP_007232305.2,XP_007234091.2,?
954,2007,XP_007232305.2,XP_007246310.3,+
955,3115,XP_007232305.2,XP_022532015.2,-
956,922,XP_007232320.2,XP_007248190.2,-
957,921,XP_007232320.2,XP_007250681.2,-
958,920,XP_007232320.2,XP_022536402.2,-
959,1576,XP_007232320.2,XP_049336404.1,-
960,2231,XP_007232357.3,XP_007228423.2,-
961,2234,XP_007232357.3,XP_007238593.3,+
962,1429,XP_007232357.3,XP_007249791.2,+
963,1428,XP_007232357.3,XP_022522823.1,+
964,2232,XP_007232357.3,XP_022527915.1,-
965,1430,XP_007232357.3,XP_022534267.1,-
966,2233,XP_007232357.3,XP_022542742.2,-
967,2235,XP_007232357.3,XP_049342142.1,-
968,2221,XP_007232462.2,XP_007245751.2,+
969,2214,XP_007232462.2,XP_007259712.1,+
970,2219,XP_007232462.2,XP_022521914.1,-
971,2215,XP_007232462.2,XP_022524362.1,+
972,2216,XP_007232462.2,XP_022535037.2,-
973,8428,XP_007232632.2,XP_007228381.1,?
974,8427,XP_007232632.2,XP_007230395.2,?
975,8422,XP_007232632.2,XP_022530488.2,?
976,8423,XP_007232632.2,XP_049321660.1,+
977,8420,XP_007232632.2,XP_049322902.1,?
978,8421,XP_007232632.2,XP_049325728.1,?
979,1539,XP_007232848.2,XP_049319309.1,+
980,1540,XP_007232848.2,XP_049326497.1,+
981,2957,XP_007232868.2,XP_007229906.3,+
982,2961,XP_007232868.2,XP_007233449.3,+
983,2958,XP_007232868.2,XP_007234616.1,+
984,2959,XP_007232868.2,XP_007247821.2,+
985,2955,XP_007232868.2,XP_022526324.2,+
986,2962,XP_007232868.2,XP_022526406.2,+
987,2960,XP_007232868.2,XP_022531737.2,+
988,4305,XP_007232868.2,XP_049326198.1,?
989,2950,XP_007232869.2,XP_007228165.2,+
990,2946,XP_007232869.2,XP_007229906.3,+
991,2948,XP_007232869.2,XP_007232868.2,+
992,2947,XP_007232869.2,XP_007234616.1,+
993,2951,XP_007232869.2,XP_007247821.2,+
994,2949,XP_007232869.2,XP_007249994.3,?
995,2954,XP_007232869.2,XP_022526406.2,+
996,2953,XP_007232869.2,XP_022531349.2,+
997,2952,XP_007232869.2,XP_022531737.2,+
998,9220,XP_007232907.2,XP_007228106.2,?
999,6945,XP_007232907.2,XP_007232077.3,+
1000,9207,XP_007232907.2,XP_007232293.1,-
1001,9208,XP_007232907.2,XP_007232297.2,?
1002,9179,XP_007232907.2,XP_007232446.2,-
1003,9227,XP_007232907.2,XP_007233103.2,+
1004,9161,XP_007232907.2,XP_007233964.1,?
1005,6949,XP_007232907.2,XP_007234012.3,+
1006,9200,XP_007232907.2,XP_007238258.3,?
1007,6961,XP_007232907.2,XP_007242157.2,+
1008,9167,XP_007232907.2,XP_007242320.1,?
1009,9249,XP_007232907.2,XP_007245569.3,?
1010,9255,XP_007232907.2,XP_007247892.3,+
1011,6955,XP_007232907.2,XP_007248190.2,-
1012,9170,XP_007232907.2,XP_007249259.2,?
1013,6950,XP_007232907.2,XP_007249557.1,+
1014,6942,XP_007232907.2,XP_007250509.1,-
1015,9184,XP_007232907.2,XP_007250726.1,+
1016,6954,XP_007232907.2,XP_007250756.2,-
1017,9248,XP_007232907.2,XP_007252142.3,+
1018,9210,XP_007232907.2,XP_007252148.1,+
1019,9252,XP_007232907.2,XP_007252395.3,?
1020,9224,XP_007232907.2,XP_007253421.3,?
1021,6946,XP_007232907.2,XP_007253636.4,+
1022,9234,XP_007232907.2,XP_007253978.3,?
1023,9235,XP_007232907.2,XP_007255027.1,+
1024,9171,XP_007232907.2,XP_007256023.3,+
1025,9233,XP_007232907.2,XP_007256139.3,?
1026,9205,XP_007232907.2,XP_007256724.3,?
1027,9246,XP_007232907.2,XP_007257026.3,+
1028,6939,XP_007232907.2,XP_007259928.1,-
1029,9203,XP_007232907.2,XP_007259970.1,?
1030,9225,XP_007232907.2,XP_007260031.3,?
1031,9251,XP_007232907.2,XP_007260121.1,+
1032,9197,XP_007232907.2,XP_007260150.3,+
1033,9165,XP_007232907.2,XP_015463371.3,?
1034,9187,XP_007232907.2,XP_022518742.2,+
1035,9219,XP_007232907.2,XP_022519056.2,?
1036,6960,XP_007232907.2,XP_022519420.2,+
1037,9163,XP_007232907.2,XP_022521280.1,+
1038,9253,XP_007232907.2,XP_022522599.2,+
1039,9185,XP_007232907.2,XP_022522627.2,+
1040,9175,XP_007232907.2,XP_022523301.1,+
1041,9176,XP_007232907.2,XP_022524365.2,-
1042,9239,XP_007232907.2,XP_022524478.2,-
1043,6937,XP_007232907.2,XP_022525978.2,?
1044,9259,XP_007232907.2,XP_022526406.2,+
1045,9201,XP_007232907.2,XP_022526584.2,?
1046,9223,XP_007232907.2,XP_022529397.2,?
1047,6953,XP_007232907.2,XP_022531737.2,?
1048,9232,XP_007232907.2,XP_022531940.2,?
1049,6956,XP_007232907.2,XP_022532015.2,-
1050,9243,XP_007232907.2,XP_022532397.1,?
1051,9160,XP_007232907.2,XP_022535157.1,-
1052,9262,XP_007232907.2,XP_022535260.2,?
1053,9178,XP_007232907.2,XP_022535435.1,+
1054,9231,XP_007232907.2,XP_022536402.2,?
1055,9215,XP_007232907.2,XP_022536473.2,?
1056,9162,XP_007232907.2,XP_022536604.2,-
1057,9182,XP_007232907.2,XP_022536658.2,+
1058,9230,XP_007232907.2,XP_022536698.2,+
1059,9204,XP_007232907.2,XP_022539339.2,?
1060,9168,XP_007232907.2,XP_022540071.2,?
1061,9237,XP_007232907.2,XP_022541966.1,-
1062,9174,XP_007232907.2,XP_049323851.1,?
1063,9164,XP_007232907.2,XP_049324829.1,+
1064,9189,XP_007232907.2,XP_049325909.1,+
1065,6934,XP_007232907.2,XP_049326984.1,-
1066,9240,XP_007232907.2,XP_049327756.1,+
1067,9242,XP_007232907.2,XP_049329308.1,?
1068,6959,XP_007232907.2,XP_049332706.1,?
1069,9244,XP_007232907.2,XP_049335464.1,?
1070,9199,XP_007232907.2,XP_049336179.1,-
1071,9169,XP_007232907.2,XP_049336560.1,-
1072,9194,XP_007232907.2,XP_049336569.1,?
1073,9186,XP_007232907.2,XP_049337190.1,-
1074,9263,XP_007232907.2,XP_049337281.1,?
1075,9226,XP_007232907.2,XP_049337688.1,-
1076,9256,XP_007232907.2,XP_049339604.1,+
1077,6938,XP_007232907.2,XP_049340311.1,-
1078,9198,XP_007232907.2,XP_049341465.1,?
1079,9245,XP_007232907.2,XP_049342142.1,?
1080,3729,XP_007232960.1,NP_001278184.1,?
1081,3730,XP_007232960.1,XP_007228708.2,?
1082,3759,XP_007232960.1,XP_007235655.2,?
1083,3723,XP_007232960.1,XP_007236575.3,?
1084,38,XP_007232960.1,XP_007240312.2,+
1085,3743,XP_007232960.1,XP_007247390.2,?
1086,3745,XP_007232960.1,XP_007249807.1,?
1087,3658,XP_007232960.1,XP_007256291.1,?
1088,3749,XP_007232960.1,XP_007260165.3,?
1089,3715,XP_007232960.1,XP_015460600.3,?
1090,3755,XP_007232960.1,XP_022522382.2,?
1091,3756,XP_007232960.1,XP_022524896.1,?
1092,3717,XP_007232960.1,XP_022536211.2,?
1093,3718,XP_007232960.1,XP_022537139.2,?
1094,3742,XP_007232960.1,XP_022541001.1,?
1095,3751,XP_007232960.1,XP_049322920.1,?
1096,3757,XP_007232960.1,XP_049336598.1,?
1097,3760,XP_007232960.1,XP_049337100.1,?
1098,3719,XP_007232960.1,XP_049338024.1,?
1099,4212,XP_007233103.2,XP_007228114.1,+
1100,4211,XP_007233103.2,XP_007228179.1,+
